project;benchmark;params;changeRateCov;forksCov;changeRateCi;forksCi;changeRateDivergence;forksDivergence
rxjava;io.reactivex.xmapz.FlowableFlatMapMaybeEmptyPerf.flowableDedicated;count=1;0.013317062557575143;3;9.452801990375015E-4;2;0.015383592088459519;5
rxjava;io.reactivex.xmapz.ObservableConcatMapCompletablePerf.observableConvert;count=10000;0.03517218095155239;4;0.02750243733009583;2;0.004768939065470601;5
rxjava;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=1&maxConcurrency=128&work=1;0.010198420966138433;5;0.016411734675836898;5;0.015181349225523277;5
rxjava;io.reactivex.BinaryFlatMapPerf.maybeFlattenAsObservable;times=1;0.0020206673399036923;2;0.0015792227807429615;2;3.411131349937424E-4;3
rxjava;io.reactivex.EachTypeFlatMapPerf.nbpRangeMapJust;times=1000000;0.12405680715271139;2;0.10003446911418956;5;0.1238706150567801;5
rxjava;io.reactivex.BinaryFlatMapPerf.maybeFlatMapPublisher;times=1;0.004060414434366555;5;0.0025492942892990644;3;0.0056022957432402265;5
rxjava;io.reactivex.xmapz.ObservableSwitchMapMaybeEmptyPerf.observableConvert;count=100;0.007346023606047858;2;0.0015733147685843551;2;0.008711278600050498;2
rxjava;io.reactivex.XMapYPerf.flowFlatMapSingleAsFlow1;times=1;0.0028634802295564032;5;0.0017403191535911855;5;0.0035655262102403107;5
rxjava;io.reactivex.OperatorMergePerf.mergeNSyncStreamsOf1;size=1000;0.020871621655538797;2;0.019409501911088034;2;8.417585339848266E-5;5
rxjava;io.reactivex.xmapz.ObservableSwitchMapMaybeEmptyPerf.observableDedicated;count=100;0.004002137683717377;2;0.006221805562514726;2;0.005984148011581869;2
rxjava;io.reactivex.xmapz.ObservableFlatMapMaybePerf.observableConvert;count=10000;0.004503801145048003;2;0.004224351591721742;2;0.004132954760428298;5
rxjava;io.reactivex.xmapz.FlowableSwitchMapSinglePerf.flowablePlain;count=1000000;0.09495944221581554;4;0.011289669145351677;2;0.04842012078474878;5
rxjava;io.reactivex.FlowableFlatMapCompletableSyncPerf.flatMapCompletable;items=100&maxConcurrency=128;0.004155190345578097;5;0.0015267393923807937;3;0.004842628939222271;5
rxjava;io.reactivex.xmapz.ObservableFlatMapCompletablePerf.observableDedicated;count=1;0.027834001383388207;5;0.005684949508615977;5;0.012861543829706834;5
rxjava;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=10000&maxConcurrency=128&work=1;0.056792174840611054;3;0.029958564113740538;2;0.014176990579648496;5
rxjava;io.reactivex.xmapz.FlowableFlatMapCompletablePerf.flowableConvert;count=100;0.004387218233460111;5;0.004830350915516979;2;0.0012592254293120053;5
rxjava;io.reactivex.xmapz.ObservableConcatMapMaybeEmptyPerf.observableConvert;count=1000;0.0022573448762419623;2;3.2240030511232476E-4;2;0.004837320856477367;5
rxjava;io.reactivex.xmapz.FlowableConcatMapMaybeEmptyPerf.flowablePlain;count=1;0.00599519919321212;4;0.004430776954387428;5;0.007212325447843337;4
rxjava;io.reactivex.EachTypeFlatMapPerf.nbpRange;times=1000;0.009323365234196634;2;0.0012051378436930271;2;0.018044258329211527;4
rxjava;io.reactivex.xmapz.FlowableSwitchMapCompletablePerf.flowableDedicated;count=1;0.013149361948926241;5;7.541434902542665E-4;5;1.2376608031150482E-4;3
rxjava;io.reactivex.CallableAsyncPerf.pipelineSingle;;0.021669232313266562;2;7.734900151654678E-4;5;0.005363833918252681;5
rxjava;io.reactivex.xmapz.FlowableSwitchMapSinglePerf.flowableDedicated;count=1;0.002710264748394531;5;0.0018986317016915777;5;0.033303752832085864;4
rxjava;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=1000&maxConcurrency=256&work=100;0.060848754644479364;2;0.009532441293533367;5;0.03493023560006314;5
rxjava;io.reactivex.XMapYPerf.obsFlatMapIterableAsObs1;times=10;0.005891866217264674;3;7.293947154636271E-4;3;0.010320564923926856;5
rxjava;io.reactivex.xmapz.ObservableConcatMapMaybeEmptyPerf.observablePlain;count=1000000;4.86383597743556E-4;2;9.473198401732663E-5;2;5.482104763774309E-4;2
rxjava;io.reactivex.StrictPerf.external;count=1000&cpu=1000;6.04469280769182E-4;2;0.0012647724739367483;2;8.513925187270122E-4;2
rxjava;io.reactivex.RxVsStreamPerf.rangeObservableFlatMapJust;times=1000000;0.023229631162876574;2;0.06396915337131914;5;0.016511461241358827;4
rxjava;io.reactivex.parallel.ParallelPerf.parallel;compute=10&count=10000&parallelism=3;0.1348331952854238;2;0.07861848566004759;2;0.1060169504940951;5
rxjava;io.reactivex.XMapYPerf.flowFlatMapSingleAsFlow1;times=10000;0.005205782565766981;3;5.391449633372902E-4;2;0.00648338167154372;4
rxjava;io.reactivex.xmapz.FlowableSwitchMapMaybeEmptyPerf.flowableDedicated;count=1000000;0.06050374472480735;3;0.006481832140708743;5;0.016433656907730354;5
rxjava;io.reactivex.xmapz.ObservableConcatMapSinglePerf.observableConvert;count=1000;5.45689378019798E-5;2;0.004355324498773849;2;0.003637351735178429;5
rxjava;io.reactivex.xmapz.ObservableFlatMapSinglePerf.observableConvert;count=10000;0.012670796443730925;5;0.011714946357044731;5;0.013938834258224064;5
rxjava;io.reactivex.XMapYPerf.obsFlatMapSingleAsObs1;times=10;0.007326888585376334;5;0.0011318086321472354;2;0.006796773340708162;5
rxjava;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=1&maxConcurrency=128&work=1000;0.015983399104127605;3;0.029249123158407775;5;9.277768245805618E-4;4
rxjava;io.reactivex.BlockingGetPerf.completable;;0.001230107779067513;3;0.0022419733180554235;2;0.0022528671305543924;2
rxjava;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=100&maxConcurrency=128&work=10;0.04260714328709514;2;0.0028111153404536404;3;0.03146066644020751;5
rxjava;io.reactivex.xmapz.ObservableSwitchMapMaybePerf.observableDedicated;count=1000;0.005747583992381067;2;0.0016727014891171343;2;0.001154015850161283;5
rxjava;io.reactivex.XMapYPerf.obsFlatMapCompletable0;times=1;0.015146484037770191;5;0.013982684992761008;2;0.004092683260061403;5
rxjava;io.reactivex.BinaryFlatMapPerf.singleFlattenAsPublisher;times=1000;0.0031835722094395447;2;0.0013165883559411728;2;0.0033355602466540457;2
rxjava;io.reactivex.FlowableFlatMapCompletableSyncPerf.flatMap;items=1&maxConcurrency=8;0.0035569923835562234;5;0.0075143989824126844;2;0.004594294743805127;5
rxjava;io.reactivex.xmapz.FlowableFlatMapCompletablePerf.flowableConvert;count=1000;0.003805786958274604;2;3.3796627126281287E-4;2;0.0042732197706121244;3
rxjava;io.reactivex.OperatorMergePerf.mergeNAsyncStreamsOfN;size=1000;0.019494767410428215;3;0.01414984351899018;5;0.043625035455913674;2
rxjava;io.reactivex.XMapYPerf.obsFlatMapMaybeAsObs1;times=100;0.02870142549973731;2;9.236247244108764E-4;5;8.882873733284669E-4;5
rxjava;io.reactivex.xmapz.ObservableConcatMapMaybePerf.observablePlain;count=10;0.011386956831756168;5;0.0040115593510912095;2;0.0011652494763771948;2
rxjava;io.reactivex.BinaryFlatMapPerf.singleFlatMapObservable;times=1000000;0.037186747573764944;2;0.05090950309545028;2;0.03341649663843993;5
rxjava;io.reactivex.JustAsyncPerf.pipelineFlowable;;0.04477187683382322;5;0.009936876347674706;5;0.03445312844254356;5
rxjava;io.reactivex.xmapz.FlowableFlatMapSinglePerf.flowableConvert;count=10;0.018902872023770056;2;4.12577348678167E-4;5;0.008604994642843478;5
rxjava;io.reactivex.FlattenCrossMapPerf.observable;times=1000;0.0585187509287437;2;0.013213548071509207;2;0.08855266768077952;2
rxjava;io.reactivex.xmapz.FlowableConcatMapCompletablePerf.flowableDedicated;count=1;0.016002677462647164;2;0.002208786143388819;5;0.014136996994872364;5
rxjava;io.reactivex.FlowableFlatMapCompletableSyncPerf.flatMap;items=100&maxConcurrency=1;0.018553548668253317;3;3.388405918596238E-4;5;0.0063348998341488105;5
rxjava;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=10000&maxConcurrency=256&work=100;0.0019393951142007149;2;0.008876575384145213;2;0.007248624905595857;5
rxjava;io.reactivex.xmapz.ObservableFlatMapSinglePerf.observableDedicated;count=1000000;0.03617614687048487;2;0.021545212464882613;2;0.0017436926128400199;5
rxjava;io.reactivex.XMapYPerf.obsFlatMapMaybe0;times=1000;0.01003631971550134;2;0.005013469956957728;2;0.003983674925781333;5
rxjava;io.reactivex.xmapz.ObservableSwitchMapMaybeEmptyPerf.observablePlain;count=100;0.0017736629763911438;5;0.002571741820402429;2;0.0016341098513745766;2
rxjava;io.reactivex.xmapz.ObservableSwitchMapMaybeEmptyPerf.observablePlain;count=1000;0.0047510605435676645;2;0.0059968009696160784;2;0.0030689342951957244;2
rxjava;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=1&maxConcurrency=32&work=10;0.04934420189754374;2;8.664619559152209E-4;5;0.039754402999438665;5
rxjava;io.reactivex.parallel.ParallelPerf.flatMap;compute=1&count=10000&parallelism=4;0.47647114154436454;4;0.00645634528169281;5;0.005725121985895143;5
rxjava;io.reactivex.parallel.ParallelPerf.groupBy;compute=1&count=10000&parallelism=4;0.0041667083273706496;2;0.022667762122384416;2;0.04491617745146548;4
rxjava;io.reactivex.xmapz.FlowableFlatMapSinglePerf.flowablePlain;count=10;0.0017413182781600423;3;0.0019699469351049936;2;0.008516017803388953;2
rxjava;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=1&maxConcurrency=1&work=1;0.0035621080011857265;5;0.012547170746489922;5;0.05405062423695206;2
rxjava;io.reactivex.xmapz.FlowableSwitchMapMaybePerf.flowablePlain;count=1000000;0.11805538079297362;2;0.007878910374434778;5;0.05029050669097468;5
rxjava;io.reactivex.xmapz.ObservableSwitchMapCompletablePerf.observableDedicated;count=1000;0.005424992909568216;2;0.0029547981206770046;2;0.004174571035431729;2
rxjava;io.reactivex.OperatorMergePerf.mergeNSyncStreamsOfN;size=1000;0.004471950275588554;2;0.005052446281544221;2;0.002909848345335364;4
rxjava;io.reactivex.XMapYPerf.flowFlatMapIterable1;times=1;0.005955015593408941;2;0.005301088518171904;2;0.010001175847200727;5
rxjava;io.reactivex.XMapYPerf.obsFlatMapSingle1;times=100000;0.010788234486040937;3;0.0032915093399161766;3;0.015857496940132942;5
rxjava;io.reactivex.xmapz.FlowableConcatMapSinglePerf.flowableDedicated;count=10;0.0023144458644708266;5;6.6663193562011E-4;5;4.1120611940237417E-4;4
rxjava;io.reactivex.xmapz.ObservableSwitchMapCompletablePerf.observableConvert;count=1;0.003541427037686562;5;1.00050025023668E-4;5;0.002084298375924609;5
rxjava;io.reactivex.XMapYPerf.obsFlatMapIterableAsObs1;times=1000;0.0025145723382273832;2;0.006118874513088457;2;0.006267918601080558;5
rxjava;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=1000&maxConcurrency=256&work=1000;0.05159833310035111;2;0.0036586012124537604;2;0.017021714547665878;5
rxjava;io.reactivex.XMapYPerf.obsFlatMapCompletableAsObs0;times=10000;0.010000586819642221;3;0.004113636116139352;2;0.0035194055818945635;2
rxjava;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=10000&maxConcurrency=32&work=10;0.022368571947453564;2;0.006622825261606735;5;0.015251682019560286;3
rxjava;io.reactivex.BlockingGetPerf.flowableBlockingFirst;;6.96933608000716E-4;4;0.00326529646015139;2;0.0019523101137393084;3
rxjava;io.reactivex.xmapz.FlowableSwitchMapCompletablePerf.flowablePlain;count=10000;0.007056142853442249;2;0.001195839045602054;2;0.0023138498682606645;4
rxjava;io.reactivex.XMapYPerf.obsFlatMapCompletableAsObs0;times=100;0.004520932425243984;4;0.004086051783391165;2;0.0067932784946582725;5
rxjava;io.reactivex.PublishProcessorPerf.bounded1m;;5.782992698775136E-4;2;0.0011461931549634485;2;5.746974059155363E-4;2
rxjava;io.reactivex.xmapz.FlowableConcatMapMaybeEmptyPerf.flowableConvert;count=1000;9.141201896436524E-4;2;9.061799786691527E-4;2;4.8827756088964946E-4;2
rxjava;io.reactivex.xmapz.ObservableSwitchMapSinglePerf.observablePlain;count=100000;0.0074751947919659;2;3.155512747781142E-4;5;0.012834814416674889;3
rxjava;io.reactivex.EachTypeFlatMapPerf.singleJust;times=1;0.002236453020054041;3;0.005806437547657639;2;0.0051295807049809294;2
rxjava;io.reactivex.xmapz.ObservableFlatMapMaybeEmptyPerf.observablePlain;count=10000;7.276805151179566E-4;3;0.0011090139827194534;2;7.59449639909926E-4;2
rxjava;io.reactivex.FlowableFlatMapCompletableSyncPerf.flatMap;items=1&maxConcurrency=32;0.013405326160373265;2;4.5177752353242617E-4;5;0.001086871843353876;5
rxjava;io.reactivex.xmapz.FlowableConcatMapCompletablePerf.flowableConvert;count=10;0.00157232087063508;4;0.0010590686025895302;2;0.001877005331397008;5
rxjava;io.reactivex.xmapz.ObservableFlatMapCompletablePerf.observableDedicated;count=1000000;0.015520793216825313;2;0.007629658598897859;2;0.010833260655057408;5
rxjava;io.reactivex.OperatorMergePerf.merge1SyncStreamOfN;size=1;0.012336242181974821;5;9.623622244285812E-4;5;0.01458300761553244;5
rxjava;io.reactivex.xmapz.ObservableConcatMapMaybeEmptyPerf.observableDedicated;count=10;0.003369149388867898;5;8.349314840532251E-4;2;0.008254996645843837;2
rxjava;io.reactivex.XMapYPerf.flowFlatMapIterable0;times=10000;9.253349564684044E-4;3;0.003244679015963925;2;0.0013427213965533369;5
rxjava;io.reactivex.EachTypeFlatMapPerf.bpRangeMapJust;times=1;0.006388939255929094;4;0.00698037861511569;2;0.012990567830534872;3
rxjava;io.reactivex.ReducePerf.obsMaybe;times=1000;0.008940845815948117;4;0.004122420775627855;2;0.02476802655448407;2
rxjava;io.reactivex.XMapYPerf.obsFlatMapIterableAsObs1;times=100;0.00794911526081643;4;0.00235839436616736;2;0.006986386529368005;5
rxjava;io.reactivex.xmapz.ObservableFlatMapCompletablePerf.observableDedicated;count=10000;0.01029076465387091;5;0.010424726593171396;2;0.01353002011509552;5
rxjava;io.reactivex.StrictPerf.internal;count=100000&cpu=10;0.003955405260288369;2;0.011850728452446502;2;0.007245147608203384;5
rxjava;io.reactivex.xmapz.FlowableFlatMapMaybePerf.flowablePlain;count=1000;0.014403670830073212;2;0.014919185495234855;2;0.002392165284836656;5
rxjava;io.reactivex.XMapYPerf.obsFlatMapMaybe0;times=1000000;0.031345244750761836;3;7.86778966865298E-4;2;0.0047424150906709706;5
rxjava;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=10000&maxConcurrency=256&work=1;0.006999754462089669;2;0.0029110921791849487;5;0.011393581870172698;5
rxjava;io.reactivex.XMapYPerf.flowFlatMapMaybeAsFlow1;times=100000;0.0017894075877324944;2;0.0053717410257493325;2;0.005370504957317834;5
rxjava;io.reactivex.FlowableFlatMapCompletableSyncPerf.flatMapCompletable;items=1000000&maxConcurrency=128;0.02841685454244236;2;9.394777618981776E-4;2;0.011981658576603715;5
rxjava;io.reactivex.EachTypeFlatMapPerf.singleJustMapJust;times=1000000;0.00183294892761654;3;0.002001669118572136;2;0.00791175856425319;5
rxjava;io.reactivex.FlowableFlatMapCompletableSyncPerf.flatMap;items=1000&maxConcurrency=8;0.009548578006336683;2;2.6337194271375264E-4;2;0.010517380489450723;3
rxjava;io.reactivex.xmapz.ObservableFlatMapMaybeEmptyPerf.observablePlain;count=100;0.0010393824533176943;2;4.8613377804263E-4;2;0.0031540374638254765;4
rxjava;io.reactivex.xmapz.ObservableSwitchMapMaybePerf.observableConvert;count=100;0.0013660696465915834;3;0.0015200671214631312;2;0.005038116050110952;5
rxjava;io.reactivex.BinaryFlatMapPerf.completableFlatMapObservable;times=1;0.0335562136582942;2;0.03718343133426549;2;0.002150399735955988;5
rxjava;io.reactivex.xmapz.FlowableFlatMapSinglePerf.flowableDedicated;count=1000000;0.040650031089766836;3;0.005034214017827887;3;0.018323868771574547;5
rxjava;io.reactivex.xmapz.ObservableSwitchMapMaybePerf.observableConvert;count=10;0.006138784563226585;5;0.006621563589056523;2;0.0074959170053783275;2
rxjava;io.reactivex.xmapz.FlowableSwitchMapSinglePerf.flowableDedicated;count=100000;0.027171008050108192;2;0.028453117562462382;2;0.028976903533820098;2
rxjava;io.reactivex.parallel.ParallelPerf.flatMap;compute=1000&count=10000&parallelism=3;0.010790898745072774;2;0.0029098401353919723;5;0.01364901157669185;5
rxjava;io.reactivex.BlockingPerf.observableBlockingFirst;times=1000000;0.004485648822853072;4;6.443929442103702E-4;2;0.009468856055232844;2
rxjava;io.reactivex.EachTypeFlatMapPerf.bpRangeMapJust;times=1000;0.020439802178416677;3;0.0019634187080894705;5;0.008280996143773534;5
rxjava;io.reactivex.XMapYPerf.obsFlatMapSingleAsObs1;times=1;3.211668972749049E-4;4;0.003711859168678111;2;4.3702444172888377E-4;2
rxjava;io.reactivex.xmapz.FlowableSwitchMapSinglePerf.flowablePlain;count=1;0.0021718277289033416;5;0.002650287555653108;5;0.004997107422983538;3
rxjava;io.reactivex.FlattenCrossMapPerf.observable;times=1;0.3333904748167289;2;6.473264373927368E-4;2;0.005397964581118853;2
rxjava;io.reactivex.BinaryFlatMapPerf.maybeFlatMapObservable;times=1000;0.005122685833892193;2;0.006588933340875736;2;0.006009673771232293;5
rxjava;io.reactivex.xmapz.FlowableSwitchMapMaybePerf.flowableDedicated;count=1000;0.0018969332630023317;2;0.0032232380815275796;2;0.0018389365000670566;2
rxjava;io.reactivex.xmapz.FlowableSwitchMapMaybePerf.flowablePlain;count=1;0.03711997583613291;2;0.0401174941346214;2;0.0026339660366668793;5
rxjava;io.reactivex.FlattenRangePerf.observable;times=10000;0.0017489302178668176;2;0.0013694571177966797;2;1.2917268850998198E-5;2
rxjava;io.reactivex.xmapz.ObservableConcatMapSinglePerf.observablePlain;count=1000;4.412789746506274E-4;2;7.155063323736055E-4;2;0.0022991931698599366;5
rxjava;io.reactivex.xmapz.FlowableConcatMapMaybeEmptyPerf.flowableDedicated;count=1000;2.0644827086857553E-4;2;3.6181995437223335E-4;2;8.150834764446557E-4;2
rxjava;io.reactivex.xmapz.FlowableSwitchMapMaybePerf.flowableDedicated;count=100000;0.03973001196538317;3;0.0012114871555329865;5;2.03199600806947E-4;5
rxjava;io.reactivex.xmapz.FlowableSwitchMapSinglePerf.flowableConvert;count=1;0.00859803735364606;3;0.0038853347218024137;5;8.315145396656787E-4;5
rxjava;io.reactivex.xmapz.FlowableConcatMapCompletablePerf.flowableDedicated;count=100;0.015241032102941476;2;0.016032643825892423;2;0.0030608071991149455;5
rxjava;io.reactivex.xmapz.ObservableConcatMapSinglePerf.observableDedicated;count=10;0.0035136666617792134;5;0.0028894390990980012;2;0.009580107827931394;3
rxjava;io.reactivex.xmapz.ObservableConcatMapCompletablePerf.observableDedicated;count=1000000;8.228886325075679E-4;2;4.774110796492703E-4;2;8.53442774498725E-4;2
rxjava;io.reactivex.ToFlowablePerf.observableInner;times=1000000;0.07702553052922356;2;0.0038774256603091306;5;0.01708105846452246;5
rxjava;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=10&maxConcurrency=8&work=10;0.021105723589119885;5;0.011286857672775374;5;0.03189555345067352;4
rxjava;io.reactivex.ReducePerf.flowSingle;times=1;0.0010659115049229673;4;0.006441618385471859;2;0.005629239606518954;5
rxjava;io.reactivex.parallel.ParallelPerf.parallel;compute=1000&count=10000&parallelism=1;0.1335563322851132;5;0.1333026894375322;5;0.013062165128849168;5
rxjava;io.reactivex.FlattenRangePerf.observable;times=1000;0.005387055751203573;2;0.007386373949494374;2;0.00713452707234985;5
rxjava;io.reactivex.FlowableFlatMapCompletableSyncPerf.flatMapCompletable;items=10000&maxConcurrency=256;0.0030084683639335363;3;0.015558623867010235;4;0.0015115113434225336;5
rxjava;io.reactivex.xmapz.FlowableFlatMapCompletablePerf.flowableDedicated;count=1000000;0.034648068415628064;2;0.008481458611950266;2;0.008618808370305375;5
rxjava;io.reactivex.XMapYPerf.obsFlatMapIterable0;times=1000;0.0014724869560316378;2;0.0012060474287629575;2;0.007495812384397116;5
rxjava;io.reactivex.xmapz.ObservableFlatMapMaybePerf.observableConvert;count=1000000;0.06425325821964423;3;0.005094724803099249;5;0.017876897073060505;5
rxjava;io.reactivex.xmapz.ObservableFlatMapMaybeEmptyPerf.observableDedicated;count=1000;0.007668689055083222;2;4.07658422084789E-4;2;0.0029633423338106812;5
rxjava;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=100&maxConcurrency=128&work=1;0.11656971293832497;2;0.01855304178242001;3;0.03880324311010086;5
rxjava;io.reactivex.xmapz.FlowableSwitchMapMaybeEmptyPerf.flowableDedicated;count=100000;0.002191288807049885;2;0.0020755945811337106;2;8.792970857374183E-4;4
rxjava;io.reactivex.XMapYPerf.obsFlatMapObservable1;times=1000;9.142367709682464E-4;2;7.620113128397055E-4;2;0.004856179753747192;3
rxjava;io.reactivex.xmapz.ObservableConcatMapMaybePerf.observablePlain;count=1000000;0.10772463750585337;2;0.007499307686593459;5;0.03103400524039568;5
rxjava;io.reactivex.XMapYPerf.obsFlatMapIterableAsObs0;times=1000000;0.13578894108118855;2;0.007475263090461315;3;0.02431830691407133;5
rxjava;io.reactivex.StrictPerf.external;count=1&cpu=10000;0.0018356095690930108;3;0.002502819693246172;2;0.0015945381976560924;2
rxjava;io.reactivex.xmapz.FlowableConcatMapCompletablePerf.flowableConvert;count=100000;5.270376971386881E-4;2;0.0015707392686676869;2;0.001203572025183175;5
rxjava;io.reactivex.xmapz.FlowableFlatMapCompletablePerf.flowableDedicated;count=10;0.007211498322642562;4;0.005104584088171937;5;0.006327360564792439;5
rxjava;io.reactivex.xmapz.FlowableFlatMapCompletablePerf.flowableConvert;count=100000;0.004864631266026542;2;2.2557813964663165E-4;2;0.0014313395255143302;3
rxjava;io.reactivex.OperatorFlatMapPerf.flatMapIntPassthruAsync;size=1000000;0.0698400815950766;2;0.06032311610314145;5;0.010060770165772448;5
rxjava;io.reactivex.xmapz.FlowableSwitchMapMaybeEmptyPerf.flowableConvert;count=100;0.0038799548940604556;2;0.006425817985044713;2;0.01975755426932002;5
rxjava;io.reactivex.xmapz.FlowableConcatMapMaybeEmptyPerf.flowableDedicated;count=1000000;0.009719357263164197;2;0.010482247793800248;2;0.010833754012770092;5
rxjava;io.reactivex.xmapz.FlowableConcatMapSinglePerf.flowableConvert;count=100000;0.0029546996617364485;2;0.002574830228352809;2;0.003605932867820405;3
rxjava;io.reactivex.xmapz.ObservableFlatMapMaybeEmptyPerf.observableDedicated;count=10000;0.013126753429106186;5;0.001217213939768813;2;4.737211959306986E-4;4
rxjava;io.reactivex.EachTypeFlatMapPerf.nbpRange;times=1;8.452458703201993E-4;5;0.002546125620706663;2;0.001614113836925668;2
rxjava;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=100000&maxConcurrency=8&work=100;0.047747530472640465;3;0.011454115297574008;5;0.0015479690684589986;5
rxjava;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=10000&maxConcurrency=1&work=10;0.02204087281077194;3;0.005293107051042023;5;0.02211352183967552;5
rxjava;io.reactivex.xmapz.FlowableSwitchMapMaybeEmptyPerf.flowableConvert;count=1;0.0050483560769074565;5;0.0029081141938869237;5;0.0024565405737024815;5
rxjava;io.reactivex.BinaryFlatMapPerf.maybeFlattenAsPublisher;times=1000000;0.04116603016774745;2;0.04121025643802978;2;0.0413503382799576;2
rxjava;io.reactivex.xmapz.ObservableFlatMapSinglePerf.observableConvert;count=100000;2.4482488971755423E-4;2;0.002192667700601114;3;0.0013515526894114505;5
rxjava;io.reactivex.StrictPerf.external;count=1&cpu=1000;0.005793811681118699;4;0.005521845045648011;2;0.004650965805713447;3
rxjava;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=10000&maxConcurrency=1&work=1000;0.01745155600896009;5;0.005701913940369785;5;0.022052447565941158;5
rxjava;io.reactivex.XMapYPerf.flowFlatMapFlowable0;times=1000000;3.0446151568375157E-4;3;0.0022262741517604656;2;3.8804971547934386E-4;4
rxjava;io.reactivex.FlowableFlatMapCompletableSyncPerf.flatMapCompletable;items=1000000&maxConcurrency=8;0.011038438557060548;3;0.009778443220336386;2;3.922809895977597E-4;5
rxjava;io.reactivex.BlockingPerf.observableBlockingLast;times=1;1.7390679097228912E-4;3;0.013942589751154366;2;1.4995612778367917E-4;5
rxjava;io.reactivex.xmapz.ObservableSwitchMapMaybeEmptyPerf.observableDedicated;count=10000;0.004552750969737396;2;0.0029787787907169516;2;0.004980876318968597;2
rxjava;io.reactivex.FlattenJustPerf.observable;times=1;0.00305548834664926;5;0.00339917693115932;2;0.0021618731714661;2
rxjava;io.reactivex.parallel.ParallelPerf.flatMap;compute=100&count=10000&parallelism=4;0.3536296647578514;3;0.06663725410534205;5;0.02272813454202638;5
rxjava;io.reactivex.parallel.ParallelPerf.parallel;compute=1&count=10000&parallelism=1;0.0955575351391893;5;0.042972073107182096;5;0.16418428832158272;5
rxjava;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=100000&maxConcurrency=1&work=1000;0.015180280363089826;2;0.0032502623566639244;5;0.0030025161446001203;5
rxjava;io.reactivex.xmapz.FlowableFlatMapMaybePerf.flowableDedicated;count=10000;0.01110682393422513;4;0.003632674687602977;5;0.005713104176539696;5
rxjava;io.reactivex.xmapz.FlowableConcatMapMaybePerf.flowableConvert;count=100000;0.005303160160032627;2;0.004353459469935039;2;0.0032961967160185512;3
rxjava;io.reactivex.parallel.ParallelPerf.flatMap;compute=1000&count=10000&parallelism=1;0.01384363127568955;4;0.003868820994038291;5;0.01762398550807731;5
rxjava;io.reactivex.XMapYPerf.flowFlatMapFlowable1;times=100;0.013306390433707405;5;0.00472726766265974;2;0.001427608294673366;3
rxjava;io.reactivex.xmapz.FlowableFlatMapMaybePerf.flowableConvert;count=10000;0.0017063436039124191;2;0.0048383122423487634;2;0.0036658931600117572;3
squidlib;squidpony.performance.FOVCacheBenchmark.measureCachedFOV;;0.029504166721520564;5;0.006379718801413747;5;0.10109030321999568;4
squidlib;squidpony.performance.WorldBenchmark.measureClassic;;5.387509567292836E-4;2;3.8727035331920234E-4;2;4.228893504483189E-4;5
squidlib;squidpony.performance.MathBenchmark.measureCosGdxDeg;;0.004304286946213098;2;0.007706783761986413;2;0.006649341338832659;4
squidlib;squidpony.performance.CoordPackerBenchmark.doRandomA;;0.01595840425422901;4;1.6235936345587731E-4;5;0.003695066747805509;4
squidlib;squidpony.performance.DataStructureBenchmark.insertIntegerSquidPrimitiveOM;NEED_TO_ENLARGE=0&SIZE=65536;0.023252228233440198;5;0.017032100830753905;4;0.030178953936597752;5
squidlib;squidpony.performance.RNGBenchmark.measureOriole32R;;0.0016055377196417808;3;0.015480014584250412;2;0.014912270664027005;2
squidlib;squidpony.performance.HashBenchmark.doCharMist32;;0.009224410403291694;2;0.004387613005587543;5;0.003272615386694433;2
squidlib;squidpony.performance.MathBenchmark.measureBaseline;;0.011216779995800175;2;0.010509583553345636;2;0.004815627315919668;4
squidlib;squidpony.performance.RNGBenchmark.measureLongPeriodIntR;;0.0045329827826567914;2;0.011233797919625088;3;0.015492582796438725;3
squidlib;squidpony.performance.RNGBenchmark.measureLapInt;;0.008866197761234762;2;0.007997859396468465;2;0.00771771378838082;2
squidlib;squidpony.performance.DijkstraBenchmark.doPathOtherDijkstra;;0.005891693255554831;4;6.948526621595175E-4;5;7.260851318392492E-4;5
