project;commit;benchmark;params;percentage;cov;ci;divergence
;;org.apache.logging.log4j.perf.jmh.PatternLayoutBenchmark.serializableMCD;;1.031758702;0.137959391;0.015923553;0.997462892
;;org.apache.logging.log4j.perf.jmh.PatternLayoutBenchmark.serializableMCDEx;;1.012814682;0.104709533;0.013023291;0.997878847
;;org.apache.logging.log4j.perf.jmh.PatternLayoutBenchmark.serializableMCNoSpace;;0.991299066;0.195727873;0.020136085;0.999170919
;;org.apache.logging.log4j.perf.jmh.PatternLayoutBenchmark.serializableMD;;0.900871651;0.089197318;0.008852357;0.999290232
;;org.apache.logging.log4j.perf.jmh.PatternLayoutBenchmark.serializableMDEx;;0.99681721;0.146213653;0.015848978;0.999376842
;;org.apache.logging.log4j.perf.jmh.PatternLayoutBenchmark.serializableMDNoSpace;;0.979310108;0.124834587;0.013999611;0.998402577
;;org.apache.logging.log4j.perf.jmh.PatternLayoutBenchmark.serializableMEx;;1.005021791;0.177930287;0.017207052;0.996169657
;;org.apache.logging.log4j.perf.jmh.PatternLayoutBenchmark.serializableSpace;;1.02585003;0.165025107;0.029709111;0.911345614
;;org.apache.logging.log4j.perf.jmh.PatternLayoutBenchmark.stringGetBytes;;1.401901877;0.134597564;0.011007326;0.999707698
;;org.apache.logging.log4j.perf.jmh.PatternLayoutComparisonBenchmark.log4j2;;0.949362779;0.14370091;0.01379656;0.998873841
;;org.apache.logging.log4j.perf.jmh.PatternLayoutComparisonBenchmark.logback;;1.00840364;0.246995115;0.029277066;0.997456364
;;org.apache.logging.log4j.perf.jmh.ReflectionBenchmark.baseline;;1.106724214;0.041876348;0.00342483;0.999973125
;;org.apache.logging.log4j.perf.jmh.ReflectionBenchmark.locationLocatorGetMethod;;0.95754025;0.10979187;0.023218511;0.996918656
;;org.apache.logging.log4j.perf.jmh.ReflectionBenchmark.reflectionUtilGetClass;;1.000148604;0.138161637;0.018065301;0.998713604
;;org.apache.logging.log4j.perf.jmh.ReflectionBenchmark.test01_getCallerClassNameFromStackTrace;;0.971991094;0.110207042;0.01463551;0.998123228
;;org.apache.logging.log4j.perf.jmh.ReflectionBenchmark.test02_getCallerClassNameFromThreadStackTrace;;0.958664872;0.112455319;0.013847311;0.995720869
;;org.apache.logging.log4j.perf.jmh.ReflectionBenchmark.test03_getCallerClassNameReflectively;;0.981488797;0.150813878;0.01678299;0.997787635
;;org.apache.logging.log4j.perf.jmh.ReflectionBenchmark.test06_getThreadStackTraceClassForClassName;;0.993749508;0.108025271;0.015369442;0.996345211
;;org.apache.logging.log4j.perf.jmh.ReflectionBenchmark.test07_getReflectiveCallerClassUtility;;0.922782838;0.157771087;0.020165474;0.997031139
;;org.apache.logging.log4j.perf.jmh.ReflectionBenchmark.test09_getMessageUsingNew;;1.018587098;0.200091953;0.015547266;0.999611212
;;org.apache.logging.log4j.perf.jmh.ReflectionBenchmark.test10_getMessageUsingReflection;;0.969289696;0.226919909;0.022325357;0.999336756
;;org.apache.logging.log4j.perf.jmh.ReflectionBenchmark.test11_getClassContextViaCallerClass;;0.967062939;0.059953997;0.023409293;0.996784999
;;org.apache.logging.log4j.perf.jmh.ReflectionBenchmark.test12_getClassContextViaSecurityManager;;1.017953673;0.152037408;0.013678501;0.997300118
;;org.apache.logging.log4j.perf.jmh.SimpleBenchmark.testBaselineResponseTime;;1.117329158;0.028866866;0.002915525;0
;;org.apache.logging.log4j.perf.jmh.SimpleBenchmark.testBaselineThroughput;;1.081052645;0.029396517;0.002687349;0
;;org.apache.logging.log4j.perf.jmh.SimpleBenchmark.testDebugDisabledMessageResponseTime;;1.142937973;0.018809701;0.001661499;0.99949565
;;org.apache.logging.log4j.perf.jmh.SimpleBenchmark.testDebugDisabledResponseTime;;1.129909635;0.03846611;0.007357765;0.997518692
;;org.apache.logging.log4j.perf.jmh.SimpleBenchmark.testDebugDisabledThroughput;;1.16967149;0.038673751;0.00277477;0.999666795
;;org.apache.logging.log4j.perf.jmh.SimpleBenchmark.testDebugMessageDisabledThroughput;;1.078621199;0.032200054;0.006314283;0.997614536
;;org.apache.logging.log4j.perf.jmh.SimpleBenchmark.testIsDebugEnabledResponseTime;;1.07287126;0.033337316;0.012703714;0
;;org.apache.logging.log4j.perf.jmh.SimpleBenchmark.testIsDebugEnabledThroughput;;1.088681676;0.030571395;0.002856128;1
;;org.apache.logging.log4j.perf.jmh.SimpleBenchmark.testIsEnabledLevelResponseTime;;1.04861875;0.032131273;0.005384279;0.992691042
;;org.apache.logging.log4j.perf.jmh.SimpleBenchmark.testIsEnabledLevelThroughput;;1.079730958;0.042483297;0.005647002;0
;;org.apache.logging.log4j.perf.jmh.SortedArrayVsHashMapBenchmark.cloneArrayContextData;count=5,length=20;0.982503579;0.226787069;0.024957649;0.999139923
;;org.apache.logging.log4j.perf.jmh.SortedArrayVsHashMapBenchmark.cloneArrayContextData;count=500,length=20;1.047831376;0.508967277;0.044595615;0.998993839
;;org.apache.logging.log4j.perf.jmh.SortedArrayVsHashMapBenchmark.cloneHashContextData;count=5,length=20;0.972620082;0.35304629;0.028086415;0.998925388
;;org.apache.logging.log4j.perf.jmh.SortedArrayVsHashMapBenchmark.cloneHashContextData;count=500,length=20;1.034368819;0.345665048;0.037090324;0.997211334
;;org.apache.logging.log4j.perf.jmh.SortedArrayVsHashMapBenchmark.cloneMap;count=5,length=20;1.001030322;0.243756491;0.030491624;0.99912403
;;org.apache.logging.log4j.perf.jmh.SortedArrayVsHashMapBenchmark.cloneMap;count=500,length=20;1.000862602;0.077072491;0.011594949;0.995477662
;;org.apache.logging.log4j.perf.jmh.SortedArrayVsHashMapBenchmark.getValueArrayContextData;count=5,length=20;1.125322773;0.018339273;0.001689248;0.999012691
;;org.apache.logging.log4j.perf.jmh.SortedArrayVsHashMapBenchmark.getValueArrayContextData;count=500,length=20;0.958186005;0.054869716;0.006104326;0.999524838
;;org.apache.logging.log4j.perf.jmh.SortedArrayVsHashMapBenchmark.getValueHashContextData;count=5,length=20;1.183533575;0.042865966;0.002998684;0.999802306
;;org.apache.logging.log4j.perf.jmh.SortedArrayVsHashMapBenchmark.getValueHashContextData;count=500,length=20;1.383299483;0.023049675;0.002572716;0.881988887
;;org.apache.logging.log4j.perf.jmh.SortedArrayVsHashMapBenchmark.getValueMap;count=5,length=20;1.064024593;0.043098701;0.00331785;0.999493006
;;org.apache.logging.log4j.perf.jmh.SortedArrayVsHashMapBenchmark.getValueMap;count=500,length=20;0.870689605;0.041831776;0.004669999;0.867267857
;;org.apache.logging.log4j.perf.jmh.SortedArrayVsHashMapBenchmark.iterateArrayContextDataBiConsumer;count=5,length=20;1.016355212;0.202274762;0.016466914;0.999585365
;;org.apache.logging.log4j.perf.jmh.SortedArrayVsHashMapBenchmark.iterateArrayContextDataBiConsumer;count=500,length=20;1.11022713;0.126057178;0.009500817;0.998906914
;;org.apache.logging.log4j.perf.jmh.SortedArrayVsHashMapBenchmark.iterateArrayContextDataTriConsumer;count=5,length=20;1.210417187;0.101129697;0.019890443;0.999429256
;;org.apache.logging.log4j.perf.jmh.SortedArrayVsHashMapBenchmark.iterateArrayContextDataTriConsumer;count=500,length=20;1.090722763;0.033819106;0.002715579;0.998522753
;;org.apache.logging.log4j.perf.jmh.SortedArrayVsHashMapBenchmark.iterateHashContextDataBiConsumer;count=5,length=20;1.020731714;0.151967608;0.018833872;0.998158094
;;org.apache.logging.log4j.perf.jmh.SortedArrayVsHashMapBenchmark.iterateHashContextDataBiConsumer;count=500,length=20;1.070242469;0.119440957;0.009544799;0.998681409
;;org.apache.logging.log4j.perf.jmh.SortedArrayVsHashMapBenchmark.iterateHashContextDataTriConsumer;count=5,length=20;1.212379098;0.047862698;0.005356449;0.999020632
;;org.apache.logging.log4j.perf.jmh.SortedArrayVsHashMapBenchmark.iterateHashContextDataTriConsumer;count=500,length=20;1.131535583;0.072786832;0.006285385;0.999409296
;;org.apache.logging.log4j.perf.jmh.SortedArrayVsHashMapBenchmark.iterateMap;count=5,length=20;1.082404253;0.034726387;0.003627858;0.999560258
;;org.apache.logging.log4j.perf.jmh.SortedArrayVsHashMapBenchmark.iterateMap;count=500,length=20;1.250359182;0.156493954;0.01356034;0.997949042
;;org.apache.logging.log4j.perf.jmh.SortedArrayVsHashMapBenchmark.putAllArrayContextData;count=5,length=20;1.152884209;0.02499958;0.001740386;0.999579486
;;org.apache.logging.log4j.perf.jmh.SortedArrayVsHashMapBenchmark.putAllArrayContextData;count=500,length=20;1.120907034;0.084647749;0.007450826;0.999606039
;;org.apache.logging.log4j.perf.jmh.SortedArrayVsHashMapBenchmark.putAllHashContextData;count=5,length=20;1.00137244;0.172002546;0.012505427;0.999108789
;;org.apache.logging.log4j.perf.jmh.SortedArrayVsHashMapBenchmark.putAllHashContextData;count=500,length=20;1.006024063;0.323917959;0.029969296;0.997516033
;;org.apache.logging.log4j.perf.jmh.SortedArrayVsHashMapBenchmark.putAllMap;count=5,length=20;1.020976407;0.219314118;0.022311938;0.999643865
;;org.apache.logging.log4j.perf.jmh.SortedArrayVsHashMapBenchmark.putAllMap;count=500,length=20;0.939526879;0.076371563;0.007354939;0.999223008
;;org.apache.logging.log4j.perf.jmh.SortedArrayVsHashMapBenchmark.putArrayContextData;count=5,length=20;1.142000256;0.030779665;0.001832742;0.999075469
;;org.apache.logging.log4j.perf.jmh.SortedArrayVsHashMapBenchmark.putArrayContextData;count=500,length=20;1.119401898;0.047310954;0.003695804;0.999450689
;;org.apache.logging.log4j.perf.jmh.SortedArrayVsHashMapBenchmark.putHashContextData;count=5,length=20;1.109070666;0.025211641;0.002528387;0.999997013
;;org.apache.logging.log4j.perf.jmh.SortedArrayVsHashMapBenchmark.putHashContextData;count=500,length=20;1.142444919;0.02826455;0.004182843;1
;;org.apache.logging.log4j.perf.jmh.SortedArrayVsHashMapBenchmark.putMap;count=5,length=20;1.144855293;0.024269422;0.002007769;0.999891421
;;org.apache.logging.log4j.perf.jmh.SortedArrayVsHashMapBenchmark.putMap;count=500,length=20;1.101349036;0.029461646;0.00314847;0.999558191
;;org.apache.logging.log4j.perf.jmh.StringBuilderEscapeBenchmark.escapeJsonLargeString;;1.111008588;0.156396048;0.010166935;0.998435322
;;org.apache.logging.log4j.perf.jmh.StringBuilderEscapeBenchmark.escapeXmlLargeString;;1.083405838;0.043908419;0.003459527;1
;;org.apache.logging.log4j.perf.jmh.StringEncodingBenchmark.defaultStringGetBytes;;0.975052919;0.264773592;0.023165201;0.99978529
;;org.apache.logging.log4j.perf.jmh.StringEncodingBenchmark.defaultStringGetBytesCharSet;;0.955476175;0.255373991;0.024031252;0.997543845
;;org.apache.logging.log4j.perf.jmh.StringEncodingBenchmark.defaultStringGetBytesString;;0.974508781;0.187644188;0.015425736;0.99917633
;;org.apache.logging.log4j.perf.jmh.StringEncodingBenchmark.iso8859_1CustomCastToByte;;0.975516132;0.223915416;0.018100833;1
;;org.apache.logging.log4j.perf.jmh.StringEncodingBenchmark.iso8859_1CustomPortedJDK8;;1.087832317;0.330363679;0.031117056;0.998044285
;;org.apache.logging.log4j.perf.jmh.StringEncodingBenchmark.iso8859_1CustomPortedJDK8CopyArray;;1.071168167;0.366124524;0.038208533;0.999675561
;;org.apache.logging.log4j.perf.jmh.StringEncodingBenchmark.iso8859_1CustomVerifyAndCast;;1.026759203;0.166301677;0.016568631;0.999351993
;;org.apache.logging.log4j.perf.jmh.StringEncodingBenchmark.iso8859_1Encoder;;0.959917901;0.208029483;0.018776088;0.999579282
;;org.apache.logging.log4j.perf.jmh.StringEncodingBenchmark.iso8859_1StringGetBytesCharSet;;1.442565382;0.327755487;0.025548523;0.998758164
;;org.apache.logging.log4j.perf.jmh.StringEncodingBenchmark.iso8859_1StringGetBytesString;;1.009808935;0.260763518;0.02154688;0.999351261
;;org.apache.logging.log4j.perf.jmh.StringEncodingBenchmark.shiftJisEncoder;;0.974182494;0.160890704;0.011751907;0.999832979
;;org.apache.logging.log4j.perf.jmh.StringEncodingBenchmark.shiftJisStringGetBytesCharSet;;0.97602151;0.378843689;0.038071586;0.93297172
;;org.apache.logging.log4j.perf.jmh.StringEncodingBenchmark.shiftJisStringGetBytesString;;0.921520342;0.2335725;0.017929476;0.999623905
;;org.apache.logging.log4j.perf.jmh.StringEncodingBenchmark.usAsciiStringGetBytesCharSet;;1.029417678;0.25563848;0.019951916;0.999708658
;;org.apache.logging.log4j.perf.jmh.StringEncodingBenchmark.usAsciiStringGetBytesString;;0.945699835;0.372676665;0.043832967;0.999262514
;;org.apache.logging.log4j.perf.jmh.TextEncoderHelperBenchmark.byteArrayMCD;;0.980211912;0.16441245;0.025827211;0.997563229
;;org.apache.logging.log4j.perf.jmh.TextEncoderHelperBenchmark.encodeMCD;;1.024329492;0.036450381;0.00345514;0.999560953
;;org.apache.logging.log4j.perf.jmh.TextEncoderHelperBenchmark.serializableMCD;;0.976150466;0.187043296;0.013588525;0.99710806
;;org.apache.logging.log4j.perf.jmh.TextEncoderHelperBenchmark.stringGetBytes;;1.292734085;0.167307344;0.01377435;0.99982401
;;org.apache.logging.log4j.perf.jmh.TextEncoderHelperBenchmark.textEncoderEncode;;1.067753376;0.077341603;0.005610382;0.99884001
;;org.apache.logging.log4j.perf.jmh.TextEncoderHelperBenchmark.toStringMCD;;0.998919917;0.160125809;0.013271284;0.999266301
;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.get;count=5,threadContextMapAlias=CopyOpenHash;1.155874264;0.034118911;0.003477265;0.998992914
;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.get;count=5,threadContextMapAlias=CopySortedArray;1.129159548;0.043704627;0.016141909;1
;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.get;count=5,threadContextMapAlias=Default;1.15921121;0.021055421;0.006397597;0.928381547
;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.get;count=5,threadContextMapAlias=NoGcOpenHash;1.230331009;0.084782474;0.003922392;0.999582286
;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.get;count=5,threadContextMapAlias=NoGcSortedArray;1.386080588;0.015057321;0.00138065;0.890566703
;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.get;count=50,threadContextMapAlias=CopyOpenHash;1.564241458;0.031034296;0.002339137;0.999916039
;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.get;count=50,threadContextMapAlias=CopySortedArray;0.961282431;0.040330726;0.003380421;1
;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.get;count=50,threadContextMapAlias=Default;1.225460025;0.025930525;0.006649603;0.99877898
;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.get;count=50,threadContextMapAlias=NoGcOpenHash;1.040994852;0.036607692;0.002932369;0.999245087
;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.get;count=50,threadContextMapAlias=NoGcSortedArray;0.888466814;0.049481882;0.003811843;0.999700524
;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.get;count=500,threadContextMapAlias=CopyOpenHash;0.967562977;0.02598278;0.002261049;0.99948408
;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.get;count=500,threadContextMapAlias=CopySortedArray;1.031639909;0.041155799;0.003322618;0.999319332
;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.get;count=500,threadContextMapAlias=Default;1.099250261;0.029706899;0.007352129;0.513268042
;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.get;count=500,threadContextMapAlias=NoGcOpenHash;1.143307945;0.020108914;0.001691938;0.99978038
;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.get;count=500,threadContextMapAlias=NoGcSortedArray;1.079956384;0.052960777;0.016479302;0.998570391
;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.injectWithoutProperties;count=5,threadContextMapAlias=CopyOpenHash;1.755714385;0.083849753;0.036390597;0.999225956
;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.injectWithoutProperties;count=5,threadContextMapAlias=CopySortedArray;1.14593607;0.083902206;0.006341878;0.999983271
;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.injectWithoutProperties;count=5,threadContextMapAlias=Default;0.992605569;0.14286522;0.013242232;0.999741359
;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.injectWithoutProperties;count=5,threadContextMapAlias=NoGcOpenHash;0.927148178;0.23135914;0.022654736;0.998876073
;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.injectWithoutProperties;count=5,threadContextMapAlias=NoGcSortedArray;1.072483542;0.046170406;0.00374202;0.999932982
;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.injectWithoutProperties;count=50,threadContextMapAlias=CopyOpenHash;1.68308299;0.073225035;0.021073083;0.999708281
;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.injectWithoutProperties;count=50,threadContextMapAlias=CopySortedArray;1.066872797;0.034722565;0.002345652;0.999174348
;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.injectWithoutProperties;count=50,threadContextMapAlias=Default;0.962753991;0.081126265;0.005869421;0.999900212
;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.injectWithoutProperties;count=50,threadContextMapAlias=NoGcOpenHash;1.070777118;0.342327997;0.029523922;0.999254943
;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.injectWithoutProperties;count=50,threadContextMapAlias=NoGcSortedArray;0.997232246;0.113220367;0.009342739;0.946169124
;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.injectWithoutProperties;count=500,threadContextMapAlias=CopyOpenHash;1.515612708;0.049601552;0.004382462;0.999818434
;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.injectWithoutProperties;count=500,threadContextMapAlias=CopySortedArray;1.136000022;0.044947901;0.007882473;0.999516569
;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.injectWithoutProperties;count=500,threadContextMapAlias=Default;0.984079952;0.113126984;0.007671255;0.999790253
;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.injectWithoutProperties;count=500,threadContextMapAlias=NoGcOpenHash;1.03371974;0.340370298;0.032825761;0.999392094
;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.injectWithoutProperties;count=500,threadContextMapAlias=NoGcSortedArray;1.079100339;0.11304556;0.009312549;0
;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.injectWithProperties;count=5,threadContextMapAlias=CopyOpenHash;1.040748075;0.278434569;0.024701594;0.997658709
;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.injectWithProperties;count=5,threadContextMapAlias=CopySortedArray;0.955647656;0.262921742;0.021636987;0.999223808
;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.injectWithProperties;count=5,threadContextMapAlias=Default;1.000684574;0.196144935;0.018783631;0.998749584
;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.injectWithProperties;count=5,threadContextMapAlias=NoGcOpenHash;1.137711521;0.034655701;0.004594215;0.997681051
;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.injectWithProperties;count=5,threadContextMapAlias=NoGcSortedArray;1.053479755;0.145645418;0.010432347;0.999735684
;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.injectWithProperties;count=50,threadContextMapAlias=CopyOpenHash;0.982094562;0.116414525;0.01028297;0.998687492
;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.injectWithProperties;count=50,threadContextMapAlias=CopySortedArray;1.031544334;0.242992074;0.021826544;0.999455843
;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.injectWithProperties;count=50,threadContextMapAlias=Default;0.989867638;0.201834424;0.016988386;0.999019747
;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.injectWithProperties;count=50,threadContextMapAlias=NoGcOpenHash;1.299024167;0.063871005;0.005253059;0.999501486
;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.injectWithProperties;count=50,threadContextMapAlias=NoGcSortedArray;1.142007027;0.086186636;0.011263533;0.993941831
;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.injectWithProperties;count=500,threadContextMapAlias=CopyOpenHash;1.090053838;0.023248859;0.00365589;0.990096955
;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.injectWithProperties;count=500,threadContextMapAlias=CopySortedArray;0.947107513;0.269488813;0.023840327;0.998724726
