project;commit;benchmark;params;i96Cov;i97Cov;i98Cov;i99Cov;i100Cov;maxDeltaCov;i96Ci;i97Ci;i98Ci;i99Ci;i100Ci;maxDeltaCi;maxCi;i96Divergence;i97Divergence;i98Divergence;i99Divergence;i100Divergence;averageDivergence
rxjava;;io.reactivex.XMapYPerf.obsFlatMapMaybeAsObs1;times=10000;0.15629919;0.156279169;0.155910499;0.155550977;0.155255885;0.001043305;0.018562331;0.019395707;0.0218372;0.018629707;0.020195653;0.001641547;0.0218372;0.984754361;0.987051087;0.984995612;0.991945841;0.997422556;0.989233891
rxjava;;io.reactivex.xmapz.ObservableSwitchMapSinglePerf.observableDedicated;count=100;0.193631273;0.192949774;0.192207232;0.191525258;0.190755967;0.002875307;0.027678266;0.027450251;0.026620932;0.028877129;0.025577931;0.003299198;0.028877129;0.992543316;0.97665611;0.983559516;0.996413351;0.997035707;0.9892416
log4j2;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.legacyInjectWithoutProperties;count=50&threadContextMapAlias=NoGcOpenHash;0.291420805;0.290590089;0.290718668;0.289934593;0.28940458;0.002016225;0.058295444;0.05814529;0.049670023;0.048935122;0.059376872;0.010441751;0.059376872;0.99513231;0.996189054;0.995915939;0.989261787;0.997684598;0.994836737
rxjava;;io.reactivex.xmapz.ObservableSwitchMapCompletablePerf.observableDedicated;count=10000;0.224959398;0.22629362;0.228153766;0.231696173;0.233045247;0.008085849;0.021395998;0.020916609;0.020171161;0.019179251;0.02713858;0.007959329;0.02713858;0.97987873;0.998164118;0.98619063;0.988712663;0.993367457;0.98926272
rxjava;;io.reactivex.XMapYPerf.obsFlatMapObservable1;times=10;0.273461654;0.273159734;0.27203706;0.270793469;0.269803255;0.0036584;0.021359893;0.03359855;0.023735829;0.030438317;0.019296523;0.014302026;0.03359855;0.990689494;0.98781044;0.991445227;0.985198783;0.991190619;0.989266913
rxjava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=1&maxConcurrency=128&work=10;0.408924716;0.408304628;0.407562222;0.406935215;0.406266054;0.002658662;0.075477708;0.078693773;0.075325339;0.072706244;0.065550772;0.013143001;0.078693773;0.983775766;0.991940436;0.991624924;0.993532663;0.985667932;0.989308344
rxjava;;io.reactivex.FlowableFlatMapCompletableSyncPerf.flatMapCompletable;items=10&maxConcurrency=128;0.423773825;0.422626914;0.42138777;0.420004235;0.418521171;0.005252655;0.080336498;0.069425654;0.066422239;0.07739159;0.049791729;0.030544769;0.080336498;0.992916889;0.978066686;0.985742748;0.996986767;0.992874134;0.989317445
rxjava;;io.reactivex.xmapz.FlowableSwitchMapMaybeEmptyPerf.flowableDedicated;count=100000;0.107318348;0.107101396;0.106927934;0.106661934;0.106416648;9.02E-04;0.016136362;0.013075637;0.015644303;0.014834312;0.01571932;0.002643684;0.016136362;0.966670518;0.996071768;0.995752103;0.99426375;0.993861263;0.98932388
rxjava;;io.reactivex.xmapz.FlowableFlatMapMaybeEmptyPerf.flowableConvert;count=100;0.208957398;0.208297048;0.208616852;0.20806257;0.207445909;0.001511489;0.057461631;0.065309149;0.060324818;0.056277053;0.059076032;0.006233117;0.065309149;0.997973578;0.984974646;0.995002821;0.980636511;0.988064626;0.989330436
rxjava;;io.reactivex.xmapz.FlowableSwitchMapMaybePerf.flowableDedicated;count=100;0.198888554;0.199287287;0.198601733;0.197803122;0.197049524;0.002237763;0.030763115;0.033619759;0.029125781;0.028704484;0.030427919;0.00319184;0.033619759;0.975368716;0.986992693;0.991003236;0.998034974;0.99529586;0.989339096
rxjava;;io.reactivex.xmapz.ObservableFlatMapMaybePerf.observableConvert;count=10;0.306143257;0.305576431;0.306597362;0.306460437;0.305713039;8.84E-04;0.033892024;0.035840187;0.037273229;0.045342553;0.045264031;0.011372007;0.045342553;0.967676318;0.99696728;0.992291211;0.993295862;0.996612597;0.989368654
rxjava;;io.reactivex.xmapz.ObservableFlatMapSinglePerf.observableConvert;count=1000000;0.148831091;0.148496676;0.148127629;0.147762246;0.147427667;0.001403424;0.055464841;0.057413469;0.059355464;0.053865487;0.054536937;0.004818527;0.059355464;0.983801937;0.985579333;0.994863364;0.991207762;0.991395535;0.989369586
rxjava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=100000&maxConcurrency=128&work=1;0.06830116;0.068286304;0.068245204;0.068192862;0.06821052;9.06E-05;0.021303455;0.021324834;0.023837893;0.020491948;0.022157483;0.001680409;0.023837893;0.985627411;0.981907244;0.99207933;0.996520397;0.990839285;0.989394734
log4j2;;org.apache.logging.log4j.perf.jmh.SortedArrayVsHashMapBenchmark.cloneHashContextData;count=5&length=20;0.528560268;0.528519959;0.528454927;0.527962198;0.527043748;0.00151652;0.045286279;0.039349458;0.042433655;0.055517372;0.045356988;0.010160383;0.055517372;0.995362953;0.994630285;0.995967976;0.993869956;0.989408525;0.993847939
log4j2;;org.apache.logging.log4j.perf.jmh.JpaAppenderBenchmark.testResponseTimeHSQLDBMessage;;0.358213253;0.35727902;0.35582463;0.354404231;0.354651722;0.003561531;0.023852067;0.024901584;0.027325475;0.021714277;0.034652539;0.012938262;0.034652539;0.991707832;0.994677458;0.993760624;0.989428837;0.998457893;0.993606529
log4j2;;org.apache.logging.log4j.perf.jmh.AsyncLoggersBenchmark.throughputSimple;;0.33863438;0.338255609;0.337553896;0.338929767;0.33813504;7.95E-04;0.023308571;0.019152218;0.02669764;0.02659826;0.0350711;0.015918881;0.0350711;0.989470059;0.991519549;0.996014785;0.998108547;0.995463636;0.994115315
log4j2;;org.apache.logging.log4j.perf.jmh.PatternLayoutComparisonBenchmark.log4j2;;0.401942959;0.400574811;0.39946031;0.398070614;0.398120181;0.003822777;0.041680692;0.043851215;0.039801497;0.035279479;0.043069339;0.007789859;0.043851215;0.989476895;0.992429941;0.995569278;0.994257956;0.995223307;0.993391475
rxjava;;io.reactivex.FlowableFlatMapCompletableSyncPerf.flatMapCompletable;items=100&maxConcurrency=8;0.174020142;0.173752625;0.173077328;0.172359984;0.171671994;0.002348148;0.035523394;0.032322943;0.039413626;0.034608935;0.043067629;0.010744686;0.043067629;0.990415398;0.996458654;0.987069301;0.984571111;0.988898358;0.989482564
rxjava;;io.reactivex.xmapz.ObservableFlatMapCompletablePerf.observableConvert;count=10;0.316641735;0.315951355;0.314623685;0.313612287;0.31263607;0.004005665;0.032108729;0.031324744;0.042365941;0.041092512;0.034237218;0.008128724;0.042365941;0.983504619;0.984122499;0.994042026;0.997036241;0.988738074;0.989488692
log4j2;;org.apache.logging.log4j.perf.jmh.PatternLayoutComparisonBenchmark.logback;;0.522984938;0.520785706;0.519725063;0.520047786;0.518430962;0.004553976;0.047344838;0.038164689;0.055255103;0.041462436;0.053926665;0.015761976;0.055255103;0.997069204;0.995463986;0.99668285;0.989498748;0.992874873;0.994317932
rxjava;;io.reactivex.XMapYPerf.flowFlatMapSingleAsFlow1;times=100000;0.19132955;0.190615059;0.189862166;0.189162639;0.188864935;0.002464614;0.043285535;0.030967508;0.030294321;0.032243344;0.025246245;0.01803929;0.043285535;0.987703252;0.993990144;0.994494978;0.986585115;0.984722129;0.989499124
rxjava;;io.reactivex.XMapYPerf.obsFlatMapMaybe1;times=1000;0.083989248;0.084048847;0.083841587;0.083608541;0.083358172;6.91E-04;0.022253027;0.024175059;0.026151029;0.025269877;0.026575945;0.004322918;0.026575945;0.974710047;0.988629423;0.99858456;0.990745551;0.994892033;0.989512323
rxjava;;io.reactivex.ToFlowablePerf.observableInner;times=1000;0.216211102;0.216718597;0.215759807;0.214815232;0.215029005;0.001689592;0.032193366;0.029540923;0.031192308;0.028155428;0.034594701;0.006439273;0.034594701;0.992478504;0.989664371;0.978646171;0.993436634;0.993388785;0.989522893
log4j2;;org.apache.logging.log4j.perf.jmh.AsyncAppenderLog4j2Benchmark.throughput5Params;configFileName=perf5AsyncApndXferQNoLoc-noOpAppender.xml;0.593643692;0.592644868;0.591205778;0.590407429;0.589852672;0.003791021;0.056233896;0.057938118;0.063950764;0.067599627;0.053456691;0.014142936;0.067599627;0.993499402;0.990204119;0.991803436;0.989541052;0.991248119;0.991259226
rxjava;;io.reactivex.xmapz.ObservableFlatMapMaybePerf.observableDedicated;count=1000;0.078943286;0.079002965;0.078757709;0.078531315;0.078269567;7.33E-04;0.020238097;0.020798841;0.019930589;0.0202565;0.019400687;0.001398154;0.020798841;0.995172478;0.992840643;0.98322101;0.982267626;0.994347568;0.989569865
log4j2;;org.apache.logging.log4j.perf.jmh.SortedArrayVsHashMapBenchmark.cloneMap;count=500&length=20;0.264268259;0.263463402;0.262549329;0.261624652;0.260847585;0.003420675;0.053950383;0.051080127;0.065305074;0.057566291;0.044029104;0.02127597;0.065305074;0.99819056;0.989582533;0.997856983;0.997314347;0.99564018;0.99571692
log4j2;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.putAndRemove;count=5&threadContextMapAlias=NoGcSortedArray;0.172845075;0.172045806;0.171979891;0.171150933;0.170537127;0.002307948;0.012487638;0.008273549;0.008976623;0.015269369;0.013465919;0.005192369;0.015269369;0.989598027;0.99240587;0.993588902;0.994454643;0.994667174;0.992942923
log4j2;;org.apache.logging.log4j.perf.jmh.AsyncAppenderLog4j2Benchmark.throughputSimple;configFileName=perf5AsyncApndDsrptrNoLoc-noOpAppender.xml;0.555402392;0.556681107;0.55575456;0.554607153;0.553774486;0.002906621;0.04266638;0.048055819;0.046118378;0.053958181;0.061024877;0.018358498;0.061024877;0.995587364;0.989608427;0.993019028;0.991817349;0.994125448;0.992831523
log4j2;;org.apache.logging.log4j.perf.jmh.AsyncAppenderLog4j1LocationBenchmark.throughputSimple;;0.155753224;0.155300482;0.154820625;0.154427348;0.154088577;0.001664647;0.043440753;0.042426463;0.039894604;0.040414159;0.037361457;0.006079296;0.043440753;0.99253818;0.997398766;0.989615294;0.998728345;0.990933057;0.993842728
log4j2;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.legacyInjectWithProperties;count=5&threadContextMapAlias=CopySortedArray;0.431770454;0.430381105;0.429723552;0.428192674;0.427455054;0.0043154;0.074596181;0.087839116;0.076802782;0.071267557;0.070769319;0.017069798;0.087839116;0.996447026;0.99436939;0.991109171;0.989638563;0.998166174;0.993946065
rxjava;;io.reactivex.xmapz.FlowableSwitchMapSinglePerf.flowableConvert;count=10000;0.208159109;0.207638324;0.20695397;0.206464087;0.205736667;0.002422442;0.030231223;0.032343874;0.031597477;0.029869621;0.035346299;0.005476678;0.035346299;0.987851147;0.994371828;0.991571515;0.988012364;0.986396986;0.989640768
rxjava;;io.reactivex.xmapz.FlowableFlatMapMaybePerf.flowablePlain;count=1000000;0.045835301;0.045692044;0.045601689;0.04548679;0.045320334;5.15E-04;0.003065779;0.004076557;0.003018175;0.00460843;0.003483137;0.001125292;0.00460843;0.993796472;0.99112816;0.992198011;0.982316329;0.988983199;0.989684434
log4j2;;org.apache.logging.log4j.perf.jmh.FileAppenderBenchmark.logbackAsyncFile;;1.028336002;1.027939068;1.027490241;1.02730672;1.026825431;0.001510571;0.093341981;0.079349563;0.095408748;0.082093395;0.082747951;0.012660797;0.095408748;0.997440664;0.995175887;0.989684732;0.997031015;0.994223335;0.994711127
rxjava;;io.reactivex.xmapz.FlowableFlatMapCompletablePerf.flowablePlain;count=1;0.218963883;0.218191659;0.217658829;0.216774467;0.217114227;0.001849656;0.011037855;0.01174634;0.011682405;0.011863985;0.015389671;0.004351816;0.015389671;0.995160907;0.980632548;0.986663321;0.997779525;0.988213163;0.989689893
rxjava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=100000&maxConcurrency=256&work=1;0.082008919;0.081815292;0.081626327;0.081432982;0.081230527;7.78E-04;0.027005436;0.032393059;0.031027968;0.025590541;0.027532089;0.00486097;0.032393059;0.991329283;0.987650509;0.992852854;0.990544878;0.986108866;0.989697278
log4j2;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.injectWithProperties;count=50&threadContextMapAlias=NoGcOpenHash;0.130747596;0.130192351;0.129557074;0.129159504;0.128621583;0.002126013;0.008910061;0.007835519;0.008041534;0.008006861;0.008082744;8.27E-04;0.008910061;0.993979852;0.994742314;0.989697743;0.996770909;0.997490878;0.994536339
rxjava;;io.reactivex.OperatorFlatMapPerf.flatMapIntPassthruSync;size=1000;0.126993634;0.126803441;0.126820151;0.126890976;0.126413728;5.80E-04;0.017603852;0.022653525;0.020504164;0.018204905;0.02203687;0.004433018;0.022653525;0.988358786;0.986402299;0.98990853;0.99294657;0.990919558;0.989707149
rxjava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=100&maxConcurrency=32&work=1000;0.142551914;0.141900316;0.141281688;0.140656989;0.140236881;0.002315034;0.019796262;0.017834626;0.017647237;0.017653203;0.017692792;0.00210347;0.019796262;0.982687444;0.986752516;0.990208602;0.994278421;0.99484592;0.98975458
log4j2;;org.apache.logging.log4j.perf.jmh.TimeFormatBenchmark.fastDateFormatReuseStringBuilder;;0.519280079;0.517729459;0.515977754;0.514250717;0.513383739;0.00589634;0.061846113;0.079832669;0.10196822;0.055770486;0.077886246;0.024081974;0.10196822;0.995396094;0.991509149;0.989766579;0.99544699;0.994824961;0.993388755
rxjava;;io.reactivex.xmapz.ObservableConcatMapCompletablePerf.observableConvert;count=10;0.466614384;0.465087084;0.463424574;0.462507533;0.460976836;0.005637548;0.042771525;0.057596985;0.04512603;0.056599591;0.074560948;0.031789423;0.074560948;0.98302884;0.989755289;0.996929094;0.990694015;0.988458911;0.98977323
rxjava;;io.reactivex.xmapz.ObservableConcatMapMaybePerf.observableConvert;count=10;0.510345265;0.509103846;0.508004944;0.506296379;0.505761473;0.004583792;0.088992952;0.107037959;0.096559557;0.089629943;0.116839866;0.027846913;0.116839866;0.99559063;0.99248045;0.974443806;0.99239542;0.99399173;0.989780407
rxjava;;io.reactivex.parallel.ParallelPerf.flatMap;compute=100&count=10000&parallelism=3;0.117635993;0.117817195;0.117728785;0.11784243;0.118019035;3.83E-04;0.049384211;0.04919079;0.05416549;0.051421575;0.051034005;0.003131485;0.05416549;0.994394558;0.991510276;0.987747899;0.983035657;0.992264147;0.989790508
log4j2;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.injectWithoutProperties;count=500&threadContextMapAlias=NoGcOpenHash;0.461853737;0.461753632;0.461863196;0.462803243;0.462551869;7.98E-04;0.078377754;0.087914391;0.097638726;0.086954031;0.09270421;0.014326456;0.097638726;0.996087885;0.998143321;0.99296955;0.989807345;0.997627676;0.994927155
rxjava;;io.reactivex.EachTypeFlatMapPerf.nbpRangeMapRange;times=1000;0.131758304;0.13131825;0.131218336;0.130750534;0.130335648;0.001422656;0.024627162;0.024078263;0.027256111;0.022073193;0.027062201;0.004989008;0.027256111;0.994719686;0.994758677;0.983708477;0.995177378;0.980686074;0.989810058
rxjava;;io.reactivex.xmapz.FlowableConcatMapSinglePerf.flowableDedicated;count=100000;0.131231902;0.130577323;0.129922766;0.129307271;0.128677422;0.00255448;0.013659621;0.007903646;0.003815995;0.007185271;0.00719604;0.006463581;0.013659621;0.991771567;0.983304273;0.987435077;0.989354847;0.997213505;0.989815854
log4j2;;org.apache.logging.log4j.perf.jmh.AsyncLoggersBenchmark.throughput2Params;;0.348743891;0.348772411;0.3478732;0.347139827;0.346592798;0.002179613;0.02167959;0.028434929;0.023828287;0.021542155;0.032421025;0.01087887;0.032421025;0.99089233;0.993769857;0.992457629;0.989818984;0.995056387;0.992399037
log4j2;;org.apache.logging.log4j.perf.jmh.DebugDisabledBenchmark.log4jClassicDebugStringConcatenation;;0.238906869;0.23852681;0.239073046;0.238329008;0.237440254;0.001632792;0.018623116;0.024093534;0.015046356;0.018288125;0.013763417;0.010330117;0.024093534;0.989827291;0.99539175;0.992673793;0.98987696;0.994908812;0.992535721
log4j2;;org.apache.logging.log4j.perf.jmh.AsyncAppenderLog4j2Benchmark.throughput7Params;configFileName=perf5AsyncApndMpscQNoLoc-noOpAppender.xml;0.605435639;0.603862244;0.602981198;0.602038929;0.600942593;0.004493046;0.089403906;0.077144091;0.087029325;0.082367473;0.079181085;0.010222822;0.089403906;0.994528172;0.994372324;0.989852822;0.996865592;0.995405994;0.994204981
log4j2;;org.apache.logging.log4j.perf.jmh.AsyncLoggersBenchmark.throughput5Params;;0.371675228;0.370659301;0.370603359;0.370771829;0.369741746;0.001933483;0.030218959;0.027829284;0.031531498;0.024950328;0.032453134;0.007502805;0.032453134;0.996830579;0.996615734;0.989871542;0.993530764;0.994838719;0.994337468
log4j2;;org.apache.logging.log4j.perf.jmh.AsyncAppenderLog4j2Benchmark.throughput2Params;configFileName=perf5AsyncApndNoLoc-noOpAppender.xml;0.939350793;0.939228165;0.938858661;0.938840838;0.938756493;5.94E-04;0.076876741;0.069519333;0.077565266;0.083296552;0.079003541;0.009484209;0.083296552;0.991200651;0.996943734;0.996423985;0.989880574;0.995168289;0.993923447
log4j2;;org.apache.logging.log4j.perf.jmh.FormatterLoggerBenchmark.throughputStringFormatString;;0.827564343;0.827093689;0.826462226;0.825849403;0.825053441;0.002510902;0.147462895;0.133136684;0.139031905;0.168536086;0.125885696;0.042650389;0.168536086;0.992968327;0.993363453;0.995358469;0.993903274;0.989896548;0.993098014
log4j2;;org.apache.logging.log4j.perf.jmh.SortedArrayVsHashMapBenchmark.iterateArrayContextDataBiConsumer;count=500&length=20;0.150337962;0.149657257;0.14898622;0.148317343;0.147755519;0.002582443;0.019255918;0.016702175;0.019535368;0.019769134;0.016455246;0.003313888;0.019769134;0.989901022;0.994182011;0.995349284;0.992885971;0.99131891;0.99272744
rxjava;;io.reactivex.RxVsStreamPerf.rangeFlatMapJust;times=1000;0.117831675;0.117413015;0.117210082;0.116955117;0.116730738;0.001100937;0.021003786;0.017371084;0.019788541;0.017121646;0.017742835;0.003260951;0.021003786;0.98601591;0.987810232;0.993421616;0.995828665;0.986535098;0.989922304
rxjava;;io.reactivex.xmapz.ObservableConcatMapSinglePerf.observablePlain;count=10000;0.311724845;0.311460239;0.310590486;0.309639413;0.308749677;0.002975169;0.067846441;0.076348899;0.07361431;0.078335682;0.084271852;0.016425411;0.084271852;0.99637315;0.997532978;0.992800243;0.982654209;0.980331776;0.989938471
rxjava;;io.reactivex.FlowableFlatMapCompletableSyncPerf.flatMap;items=100000&maxConcurrency=8;0.128004585;0.127618796;0.127598655;0.127125997;0.12666462;0.001339965;0.026633064;0.018790526;0.020334594;0.022037591;0.014804837;0.011828227;0.026633064;0.996060309;0.990405432;0.996735987;0.981937239;0.984604012;0.989948596
rxjava;;io.reactivex.FlowableFlatMapCompletableSyncPerf.flatMap;items=100&maxConcurrency=128;0.163526796;0.162868956;0.16250218;0.162893563;0.163356456;8.54E-04;0.03812293;0.022210393;0.02330056;0.023992483;0.027132317;0.010990613;0.03812293;0.988140888;0.980800136;0.99051486;0.994273876;0.996019962;0.989949944
rxjava;;io.reactivex.xmapz.FlowableConcatMapMaybePerf.flowableConvert;count=100;0.136667407;0.136326853;0.135830298;0.135276747;0.135181667;0.001485739;0.022508949;0.01947414;0.018574851;0.017644677;0.025782189;0.008137513;0.025782189;0.990395378;0.985945224;0.984783979;0.997578447;0.991052399;0.989951085
rxjava;;io.reactivex.parallel.ParallelPerf.parallel;compute=100&count=10000&parallelism=4;0.226808639;0.226548622;0.226009561;0.226165535;0.225657049;0.001151589;0.051575316;0.054350381;0.05344813;0.048596656;0.053121246;0.00452459;0.054350381;0.995666006;0.996852618;0.997956422;0.986258502;0.973042698;0.989955249
log4j2;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.injectWithoutProperties;count=50&threadContextMapAlias=Default;0.179747003;0.179041376;0.179928542;0.179523582;0.178738104;0.001190438;0.01434313;0.012691611;0.011414087;0.012738488;0.011533139;0.002809992;0.01434313;0.997279791;0.989956608;0.994018514;0.994638088;0.999756177;0.995129836
