"project","className","benchmarkName","sameConfig","warmupIterationsPre","warmupIterationsPost","warmupTimePre","warmupTimePost","measurementIterationsPre","measurementIterationsPost","measurementTimePre","measurementTimePost","forksPre","forksPost"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.scrabble.ShakespearePlaysScrabbleWithCyclopsReactOpt","measureThroughput","false","5","5","","1.0","5","5","","1.0","1","1"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.classic.ForEachPerf","forLoop","true","5","5","","","5","5","1.0","1.0","1","1"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.classic.ForEachPerf","rx1","true","5","5","","","5","5","1.0","1.0","1","1"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.classic.ForEachPerf","rx2Obs","true","5","5","","","5","5","1.0","1.0","1","1"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.classic.ForEachPerf","rx2ObsMath","true","5","5","","","5","5","1.0","1.0","1","1"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.classic.ForEachPerf","rx2Flow","true","5","5","","","5","5","1.0","1.0","1","1"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.classic.ForEachPerf","rx2FlowMath","true","5","5","","","5","5","1.0","1.0","1","1"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.scrabble.ShakespearePlaysScrabbleWithJOOLOpt","measureThroughput","false","5","5","","1.0","5","5","","1.0","1","1"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.scrabble.ShakespearePlaysScrabbleWithJOOLBeta","measureThroughput","true","5","5","","","5","5","","","1","1"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.scrabble.ShakespearePlaysScrabbleWithIEOpt","measureThroughput","false","5","5","","1.0","5","5","","1.0","1","1"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.scrabble.ShakespearePlaysScrabbleWithJOOL","measureThroughput","true","5","5","","","5","5","","","1","1"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.MonoThenFlatMap","monoThen","true","5","5","","","5","5","1.0","1.0","1","1"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.MonoThenFlatMap","monoFlatMapLast","true","5","5","","","5","5","1.0","1.0","1","1"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.MonoThenFlatMap","monoFlatMapFirst","true","5","5","","","5","5","1.0","1.0","1","1"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.MonoThenFlatMap","soloFlatMap","true","5","5","","","5","5","1.0","1.0","1","1"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.MonoThenFlatMap","singleFlatMap","true","5","5","","","5","5","1.0","1.0","1","1"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.MonoThenFlatMap","perhapsFlatMap","true","5","5","","","5","5","1.0","1.0","1","1"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.MonoThenFlatMap","maybeFlatMap","true","5","5","","","5","5","1.0","1.0","1","1"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.scrabble.ShakespearePlaysScrabbleWithR4JBeta","measureThroughput","true","5","5","","","5","5","","","1","1"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.scrabble.ShakespearePlaysScrabbleWithR4JOpt","measureThroughput","true","5","5","","","5","5","","","1","1"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.scrabble.ShakespearePlaysScrabbleWithI4JOpt","measureThroughput","false","5","5","","1.0","5","5","","1.0","1","1"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.scrabble.ShakespearePlaysScrabbleWithR4J","measureThroughput","true","5","5","","","5","5","","","1","1"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.scrabble.ShakespearePlaysScrabbleWithLSABeta","measureThroughput","false","5","5","","1.0","5","5","","1.0","1","1"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.scrabble.ShakespearePlaysScrabbleWithLSA","measureThroughput","true","5","5","","","5","5","","","1","1"
"akarnokd/akarnokd-misc","hu.akarnokd.reactive.ItemManagerPerf","offerRemoveV1","true","5","5","","","5","5","1.0","1.0","1","1"
"akarnokd/akarnokd-misc","hu.akarnokd.reactive.ItemManagerPerf","offerRemoveV2","true","5","5","","","5","5","1.0","1.0","1","1"
"akarnokd/akarnokd-misc","hu.akarnokd.reactive.ItemManagerPerf","offerRemoveV3","true","5","5","","","5","5","1.0","1.0","1","1"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.scrabble.ShakespearePlaysScrabbleWithIObsOpt","measureThroughput","false","5","5","","1.0","5","5","","1.0","1","1"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.scrabble.ShakespearePlaysScrabbleWithDirect","measureThroughput","false","5","5","","1.0","5","5","","1.0","1","1"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.MaterializationBenchmarkPerf","akkaMap","true","5","5","","","5","5","1.0","1.0","1","1"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.MaterializationBenchmarkPerf","flowableMap","true","5","5","","","5","5","1.0","1.0","1","1"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.MaterializationBenchmarkPerf","flowableMap2","true","5","5","","","5","5","1.0","1.0","1","1"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.MaterializationBenchmarkPerf","flowable","true","5","5","","","5","5","1.0","1.0","1","1"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.MaterializationBenchmarkPerf","flowableMapAkkaScheduler","true","5","5","","","5","5","1.0","1.0","1","1"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.MaterializationBenchmarkPerf","flowableMapSync","true","5","5","","","5","5","1.0","1.0","1","1"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.LogSumPerf","rx1Observable","true","5","5","","","5","5","1.0","1.0","1","1"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.LogSumPerf","rx2Observable","true","5","5","","","5","5","1.0","1.0","1","1"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.LogSumPerf","rx2Flowable","true","5","5","","","5","5","1.0","1.0","1","1"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.LogSumPerf","rx2Parallel","true","5","5","","","5","5","1.0","1.0","1","1"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.MaterializationBenchmarkFanInOutPerf","akka","true","5","5","","","5","5","1.0","1.0","1","1"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.MaterializationBenchmarkFanInOutPerf","rx","true","5","5","","","5","5","1.0","1.0","1","1"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.MaterializationBenchmarkFanInOutPerf","rxSubscribeOn","true","5","5","","","5","5","1.0","1.0","1","1"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.MaterializationBenchmarkFanInOutPerf","rxObserveOn","true","5","5","","","5","5","1.0","1.0","1","1"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.MaterializationBenchmarkFanInOutPerf","rxSubscribeOnMerge","true","5","5","","","5","5","1.0","1.0","1","1"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.MaterializationBenchmarkFanInOutPerf","rxObserveOnMerge","true","5","5","","","5","5","1.0","1.0","1","1"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.scrabble.ShakespearePlaysScrabbleWithRxJava2FlowableOpt3","measureThroughput","true","5","5","","","5","5","1.0","1.0","1","1"
"akarnokd/akarnokd-misc","hu.akarnokd.atomics.QueueDrainAsyncPerf","queueDrainAtomic1","true","5","5","","","5","5","1.0","1.0","1","1"
"akarnokd/akarnokd-misc","hu.akarnokd.atomics.QueueDrainAsyncPerf","queueDrainAtomic2","true","5","5","","","5","5","1.0","1.0","1","1"
"akarnokd/akarnokd-misc","hu.akarnokd.atomics.QueueDrainAsyncPerf","queueDrainAtomic3","true","5","5","","","5","5","1.0","1.0","1","1"
"akarnokd/akarnokd-misc","hu.akarnokd.atomics.QueueDrainAsyncPerf","queueDrainAtomic4","true","5","5","","","5","5","1.0","1.0","1","1"
"akarnokd/akarnokd-misc","hu.akarnokd.atomics.QueueDrainAsyncPerf","queueDrainAtomic5","true","5","5","","","5","5","1.0","1.0","1","1"
"akarnokd/akarnokd-misc","hu.akarnokd.atomics.QueueDrainPerf","queueDrainAtomic1","true","5","5","","","5","5","1.0","1.0","1","1"
"akarnokd/akarnokd-misc","hu.akarnokd.atomics.QueueDrainPerf","queueDrainAtomic2","true","5","5","","","5","5","1.0","1.0","1","1"
"akarnokd/akarnokd-misc","hu.akarnokd.atomics.QueueDrainPerf","queueDrainAtomic3","true","5","5","","","5","5","1.0","1.0","1","1"
"akarnokd/akarnokd-misc","hu.akarnokd.atomics.QueueDrainPerf","queueDrainAtomic4","true","5","5","","","5","5","1.0","1.0","1","1"
"akarnokd/akarnokd-misc","hu.akarnokd.atomics.QueueDrainPerf","queueDrainAtomic5","true","5","5","","","5","5","1.0","1.0","1","1"
"akarnokd/akarnokd-misc","hu.akarnokd.atomics.QueueDrainAsync3Perf","queueDrainAtomic1","true","5","5","","","5","5","1.0","1.0","1","1"
"akarnokd/akarnokd-misc","hu.akarnokd.atomics.QueueDrainAsync3Perf","queueDrainAtomic2","true","5","5","","","5","5","1.0","1.0","1","1"
"akarnokd/akarnokd-misc","hu.akarnokd.atomics.QueueDrainAsync3Perf","queueDrainAtomic3","true","5","5","","","5","5","1.0","1.0","1","1"
"akarnokd/akarnokd-misc","hu.akarnokd.atomics.QueueDrainAsync3Perf","queueDrainAtomic4","true","5","5","","","5","5","1.0","1.0","1","1"
"akarnokd/akarnokd-misc","hu.akarnokd.atomics.QueueDrainAsync3Perf","queueDrainAtomic5","true","5","5","","","5","5","1.0","1.0","1","1"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.CharsTakeSkipConcatPerf","chars","true","5","5","","","5","5","","","1","1"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.CharsTakeSkipConcatPerf","take","true","5","5","","","5","5","","","1","1"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.CharsTakeSkipConcatPerf","skip","true","5","5","","","5","5","","","1","1"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.CharsTakeSkipConcatPerf","concat","true","5","5","","","5","5","","","1","1"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.SingleFlatMapIterablePerf","range","true","5","5","","","5","5","1.0","1.0","1","1"
"akarnokd/akarnokd-misc","hu.akarnokd.rxjava2.PublishProcessorPerf","unbounded1","true","5","5","","","5","5","5.0","5.0","1","1"
"akarnokd/akarnokd-misc","hu.akarnokd.rxjava2.PublishProcessorPerf","unbounded1k","true","5","5","","","5","5","5.0","5.0","1","1"
"akarnokd/akarnokd-misc","hu.akarnokd.rxjava2.PublishProcessorPerf","unbounded1m","true","5","5","","","5","5","5.0","5.0","1","1"
"akarnokd/akarnokd-misc","hu.akarnokd.rxjava2.PublishProcessorPerf","bounded1","true","5","5","","","5","5","5.0","5.0","1","1"
"akarnokd/akarnokd-misc","hu.akarnokd.rxjava2.PublishProcessorPerf","bounded1k","true","5","5","","","5","5","5.0","5.0","1","1"
"akarnokd/akarnokd-misc","hu.akarnokd.rxjava2.PublishProcessorPerf","bounded1m","true","5","5","","","5","5","5.0","5.0","1","1"
"akarnokd/akarnokd-misc","hu.akarnokd.rxjava2.PublishProcessorPerf","subject1","true","5","5","","","5","5","5.0","5.0","1","1"
"akarnokd/akarnokd-misc","hu.akarnokd.rxjava2.PublishProcessorPerf","subject1k","true","5","5","","","5","5","5.0","5.0","1","1"
"akarnokd/akarnokd-misc","hu.akarnokd.rxjava2.PublishProcessorPerf","subject1m","true","5","5","","","5","5","5.0","5.0","1","1"
"akarnokd/akarnokd-misc","hu.akarnokd.rxjava2.DisposableContainerPerf","compositeAsync","true","5","5","","","5","5","1.0","1.0","1","1"
"akarnokd/akarnokd-misc","hu.akarnokd.rxjava2.DisposableContainerPerf","fixedAsync","true","5","5","","","5","5","1.0","1.0","1","1"
"akarnokd/akarnokd-misc","hu.akarnokd.rxjava2.DisposableContainerPerf","stripedAsync","true","5","5","","","5","5","1.0","1.0","1","1"
"akarnokd/akarnokd-misc","hu.akarnokd.rxjava2.DisposableContainerSyncPerf","compositeSync","true","5","5","","","5","5","1.0","1.0","1","1"
"akarnokd/akarnokd-misc","hu.akarnokd.rxjava2.DisposableContainerSyncPerf","compositeWithExisting","true","5","5","","","5","5","1.0","1.0","1","1"
"akarnokd/akarnokd-misc","hu.akarnokd.rxjava2.DisposableContainerSyncPerf","fixedSync","true","5","5","","","5","5","1.0","1.0","1","1"
"akarnokd/akarnokd-misc","hu.akarnokd.rxjava2.DisposableContainerSyncPerf","fixedSyncWithExisting","true","5","5","","","5","5","1.0","1.0","1","1"
"akarnokd/akarnokd-misc","hu.akarnokd.rxjava2.DisposableContainerSyncPerf","stripedSync","true","5","5","","","5","5","1.0","1.0","1","1"
"akarnokd/akarnokd-misc","hu.akarnokd.rxjava2.DisposableContainerSyncPerf","stripedSyncWithExisting","true","5","5","","","5","5","1.0","1.0","1","1"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.WorkQueuePerf","dispatchWorkSubject","true","5","5","","","5","5","1.0","1.0","1","1"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.WorkQueuePerf","dispatchWorkProcessor","true","5","5","","","5","5","1.0","1.0","1","1"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.WorkQueuePerf","dispatchWorkProcessorUnbounded","true","5","5","","","5","5","1.0","1.0","1","1"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.WorkQueuePerf","workQueueProcessorParking","true","5","5","","","5","5","1.0","1.0","1","1"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.WorkQueuePerf","workQueueProcessorBlocking","true","5","5","","","5","5","1.0","1.0","1","1"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.WorkQueuePerf","workQueueProcessorLiteBlocking","true","5","5","","","5","5","1.0","1.0","1","1"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.WorkQueuePerf","workQueueProcessorBusySpin","true","5","5","","","5","5","1.0","1.0","1","1"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.WorkQueuePerf","workQueueProcessorSleeping","true","5","5","","","5","5","1.0","1.0","1","1"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.WorkQueuePerf","workQueueProcessorYielding","true","5","5","","","5","5","1.0","1.0","1","1"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.WorkQueuePerf","flowableParallel","true","5","5","","","5","5","1.0","1.0","1","1"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.WorkQueuePerf","fluxParallel","true","5","5","","","5","5","1.0","1.0","1","1"
"akarnokd/akarnokd-misc","hu.akarnokd.atomics.TerminalAtomics","GGASx1","true","5","5","","","5","5","1.0","1.0","1","1"
"akarnokd/akarnokd-misc","hu.akarnokd.atomics.TerminalAtomics","GGASx2","true","5","5","","","5","5","1.0","1.0","1","1"
"akarnokd/akarnokd-misc","hu.akarnokd.atomics.TerminalAtomics","GGASx3","true","5","5","","","5","5","1.0","1.0","1","1"
"akarnokd/akarnokd-misc","hu.akarnokd.atomics.TerminalAtomics","GGASx4","true","5","5","","","5","5","1.0","1.0","1","1"
"akarnokd/akarnokd-misc","hu.akarnokd.atomics.TerminalAtomics","GASx1","true","5","5","","","5","5","1.0","1.0","1","1"
"akarnokd/akarnokd-misc","hu.akarnokd.atomics.TerminalAtomics","GASx2","true","5","5","","","5","5","1.0","1.0","1","1"
"akarnokd/akarnokd-misc","hu.akarnokd.atomics.TerminalAtomics","GASx3","true","5","5","","","5","5","1.0","1.0","1","1"
"akarnokd/akarnokd-misc","hu.akarnokd.atomics.TerminalAtomics","GASx4","true","5","5","","","5","5","1.0","1.0","1","1"
"akarnokd/akarnokd-misc","hu.akarnokd.reactive.comparison.rx1.StreamingPerf","rangeRxObservable","true","5","5","","","5","5","1.0","1.0","1","1"
"akarnokd/akarnokd-misc","hu.akarnokd.reactive.comparison.rx1.StreamingPerf","arrayRxObservable","true","5","5","","","5","5","1.0","1.0","1","1"
"akarnokd/akarnokd-misc","hu.akarnokd.reactive.comparison.rx1.StreamingPerf","iterableRxObservable","true","5","5","","","5","5","1.0","1.0","1","1"
"akarnokd/akarnokd-misc","hu.akarnokd.reactive.comparison.rx1.StreamingPerf","concatMapJustRxObservable","true","5","5","","","5","5","1.0","1.0","1","1"
"akarnokd/akarnokd-misc","hu.akarnokd.reactive.comparison.rx1.StreamingPerf","concatMapRangeRxObservable","true","5","5","","","5","5","1.0","1.0","1","1"
"akarnokd/akarnokd-misc","hu.akarnokd.reactive.comparison.rx1.StreamingPerf","concatMapXRangeRxObservable","true","5","5","","","5","5","1.0","1.0","1","1"
"akarnokd/akarnokd-misc","hu.akarnokd.reactive.comparison.rx1.StreamingPerf","flatMapJustRxObservable","true","5","5","","","5","5","1.0","1.0","1","1"
"akarnokd/akarnokd-misc","hu.akarnokd.reactive.comparison.rx1.StreamingPerf","flatMapRangeRxObservable","true","5","5","","","5","5","1.0","1.0","1","1"
"akarnokd/akarnokd-misc","hu.akarnokd.reactive.comparison.rx1.StreamingPerf","flatMapXRangeRxObservable","true","5","5","","","5","5","1.0","1.0","1","1"
"akarnokd/akarnokd-misc","hu.akarnokd.reactive.comparison.rx1.StreamingPerf","flattenJustRxObservable","true","5","5","","","5","5","1.0","1.0","1","1"
"akarnokd/akarnokd-misc","hu.akarnokd.reactive.comparison.rx1.StreamingPerf","flattenRangeRxObservable","true","5","5","","","5","5","1.0","1.0","1","1"
"akarnokd/akarnokd-misc","hu.akarnokd.reactive.comparison.rx1.StreamingPerf","flattenXRangeRxObservable","true","5","5","","","5","5","1.0","1.0","1","1"
"akarnokd/akarnokd-misc","hu.akarnokd.reactive.comparison.rx1.BlockingPerf","firstRxObservable","true","5","5","","","5","5","1.0","1.0","1","1"
"akarnokd/akarnokd-misc","hu.akarnokd.reactive.comparison.rx1.BlockingPerf","firstRxBlockingObservable","true","5","5","","","5","5","1.0","1.0","1","1"
"akarnokd/akarnokd-misc","hu.akarnokd.reactive.comparison.rx1.BlockingPerf","lastRxObservable","true","5","5","","","5","5","1.0","1.0","1","1"
"akarnokd/akarnokd-misc","hu.akarnokd.reactive.comparison.rx1.BlockingPerf","lastRxBlockingObservable","true","5","5","","","5","5","1.0","1.0","1","1"
"akarnokd/akarnokd-misc","hu.akarnokd.reactive.comparison.rx1.BlockingPerf","firstRxSingle","true","5","5","","","5","5","1.0","1.0","1","1"
"akarnokd/akarnokd-misc","hu.akarnokd.reactive.comparison.rx1.BlockingPerf","firstRxBlockingSingle","true","5","5","","","5","5","1.0","1.0","1","1"
"akarnokd/akarnokd-misc","hu.akarnokd.reactive.comparison.rx1.BlockingPerf","emptyRxCompletable","true","5","5","","","5","5","1.0","1.0","1","1"
"akarnokd/akarnokd-misc","hu.akarnokd.reactive.comparison.rx1.BlockingPerf","emptyRxObservable","true","5","5","","","5","5","1.0","1.0","1","1"
"akarnokd/akarnokd-misc","hu.akarnokd.reactive.comparison.rx1.SubscribePerf","neverRxObservable","true","5","5","","","5","5","1.0","1.0","1","1"
"akarnokd/akarnokd-misc","hu.akarnokd.reactive.comparison.rx1.SubscribePerf","emptyRxObservable","true","5","5","","","5","5","1.0","1.0","1","1"
"akarnokd/akarnokd-misc","hu.akarnokd.reactive.comparison.rx1.SubscribePerf","justRxObservable","true","5","5","","","5","5","1.0","1.0","1","1"
"akarnokd/akarnokd-misc","hu.akarnokd.reactive.comparison.rx1.SubscribePerf","neverRxSingle","true","5","5","","","5","5","1.0","1.0","1","1"
"akarnokd/akarnokd-misc","hu.akarnokd.reactive.comparison.rx1.SubscribePerf","emptyRxSingle","true","5","5","","","5","5","1.0","1.0","1","1"
"akarnokd/akarnokd-misc","hu.akarnokd.reactive.comparison.rx1.SubscribePerf","justRxSingle","true","5","5","","","5","5","1.0","1.0","1","1"
"akarnokd/akarnokd-misc","hu.akarnokd.reactive.comparison.rx1.SubscribePerf","neverRxCompletable","true","5","5","","","5","5","1.0","1.0","1","1"
"akarnokd/akarnokd-misc","hu.akarnokd.reactive.comparison.rx1.SubscribePerf","emptyRxCompletable","true","5","5","","","5","5","1.0","1.0","1","1"
"akarnokd/akarnokd-misc","hu.akarnokd.reactive.comparison.rx1.SubscribePerf","justRxCompletable","true","5","5","","","5","5","1.0","1.0","1","1"
"akarnokd/akarnokd-misc","hu.akarnokd.reactive.comparison.rx1.AsyncPerf","asyncRxObservable","true","5","5","","","5","5","1.0","1.0","1","1"
"akarnokd/akarnokd-misc","hu.akarnokd.reactive.comparison.rx1.AsyncPerf","pipelineRxObservable","true","5","5","","","5","5","1.0","1.0","1","1"
"akarnokd/akarnokd-misc","hu.akarnokd.reactive.comparison.rx1.SubjectPerf","rangeRxAsyncSubject","true","5","5","","","5","5","1.0","1.0","1","1"
"akarnokd/akarnokd-misc","hu.akarnokd.reactive.comparison.rx1.SubjectPerf","rangeRxPublishSubject","true","5","5","","","5","5","1.0","1.0","1","1"
"akarnokd/akarnokd-misc","hu.akarnokd.reactive.comparison.rx1.SubjectPerf","rangeRxBehaviorSubject","true","5","5","","","5","5","1.0","1.0","1","1"
"akarnokd/akarnokd-misc","hu.akarnokd.reactive.comparison.rx1.SubjectPerf","rangeRxReplaySubject","true","5","5","","","5","5","1.0","1.0","1","1"
"akarnokd/akarnokd-misc","hu.akarnokd.reactive.comparison.rx1.SubjectPerf","rangeRxUnicastSubject","true","5","5","","","5","5","1.0","1.0","1","1"
"akarnokd/akarnokd-misc","hu.akarnokd.reactive.comparison.rx2.StreamingPerf","rangeRx2Flowable","true","5","5","","","5","5","1.0","1.0","1","1"
"akarnokd/akarnokd-misc","hu.akarnokd.reactive.comparison.rx2.StreamingPerf","arrayRx2Flowable","true","5","5","","","5","5","1.0","1.0","1","1"
"akarnokd/akarnokd-misc","hu.akarnokd.reactive.comparison.rx2.StreamingPerf","iterableRx2Flowable","true","5","5","","","5","5","1.0","1.0","1","1"
"akarnokd/akarnokd-misc","hu.akarnokd.reactive.comparison.rx2.StreamingPerf","concatMapJustRx2Flowable","true","5","5","","","5","5","1.0","1.0","1","1"
"akarnokd/akarnokd-misc","hu.akarnokd.reactive.comparison.rx2.StreamingPerf","concatMapRangeRx2Flowable","true","5","5","","","5","5","1.0","1.0","1","1"
"akarnokd/akarnokd-misc","hu.akarnokd.reactive.comparison.rx2.StreamingPerf","concatMapXRangeRx2Flowable","true","5","5","","","5","5","1.0","1.0","1","1"
"akarnokd/akarnokd-misc","hu.akarnokd.reactive.comparison.rx2.StreamingPerf","flatMapJustRx2Flowable","true","5","5","","","5","5","1.0","1.0","1","1"
"akarnokd/akarnokd-misc","hu.akarnokd.reactive.comparison.rx2.StreamingPerf","flatMapRangeRx2Flowable","true","5","5","","","5","5","1.0","1.0","1","1"
"akarnokd/akarnokd-misc","hu.akarnokd.reactive.comparison.rx2.StreamingPerf","flatMapXRangeRx2Flowable","true","5","5","","","5","5","1.0","1.0","1","1"
"akarnokd/akarnokd-misc","hu.akarnokd.reactive.comparison.rx2.StreamingPerf","flattenJustRx2Flowable","true","5","5","","","5","5","1.0","1.0","1","1"
"akarnokd/akarnokd-misc","hu.akarnokd.reactive.comparison.rx2.StreamingPerf","flattenRangeRx2Flowable","true","5","5","","","5","5","1.0","1.0","1","1"
"akarnokd/akarnokd-misc","hu.akarnokd.reactive.comparison.rx2.StreamingPerf","flattenXRangeRx2Flowable","true","5","5","","","5","5","1.0","1.0","1","1"
"akarnokd/akarnokd-misc","hu.akarnokd.reactive.comparison.rx2.StreamingPerf","rangeRx2Observable","true","5","5","","","5","5","1.0","1.0","1","1"
"akarnokd/akarnokd-misc","hu.akarnokd.reactive.comparison.rx2.StreamingPerf","arrayRx2Observable","true","5","5","","","5","5","1.0","1.0","1","1"
"akarnokd/akarnokd-misc","hu.akarnokd.reactive.comparison.rx2.StreamingPerf","iterableRx2Observable","true","5","5","","","5","5","1.0","1.0","1","1"
"akarnokd/akarnokd-misc","hu.akarnokd.reactive.comparison.rx2.StreamingPerf","concatMapJustRx2Observable","true","5","5","","","5","5","1.0","1.0","1","1"
"akarnokd/akarnokd-misc","hu.akarnokd.reactive.comparison.rx2.StreamingPerf","concatMapRangeRx2Observable","true","5","5","","","5","5","1.0","1.0","1","1"
"akarnokd/akarnokd-misc","hu.akarnokd.reactive.comparison.rx2.StreamingPerf","concatMapXRangeRx2Observable","true","5","5","","","5","5","1.0","1.0","1","1"
"akarnokd/akarnokd-misc","hu.akarnokd.reactive.comparison.rx2.StreamingPerf","flatMapJustRx2Observable","true","5","5","","","5","5","1.0","1.0","1","1"
