"project","className","benchmarkName","warmupIterations","warmupIterationsDefault","warmupTime","warmupTimeDefault","measurementIterations","measurementIterationsDefault","measurementTime","measurementTimeDefault","forks","forksDefault","warmupForks","warmupForksDefault","modeIsThroughput","modeIsAverageTime","modeIsSampleTime","modeIsSingleShotTime","modeDefault","stars","projectForks","watchers","numberOfCommits","numberOfContributors","numberOfBenchmarks","nothingSet","parameterizationCombinations"
"AgentTroll/TrollCommons","com.gmail.woodyc40.commons.LockBenchmark","internal","","1","","1","","1","","1","","1","","1","","","","","1","1","1","2","219","1","38","1","1"
"airlift/aircompressor","io.airlift.compress.lz4.BenchmarkCount","count","5","0","","1","10","0","","1","3","0","","1","0","1","0","0","0","154","34","18","232","9","3","0","30"
"airlift/aircompressor","io.airlift.compress.benchmark.CompressionBenchmark","compress","5","0","","1","10","0","","1","3","0","","1","","","","","1","154","34","18","232","9","3","0","17"
"airlift/aircompressor","io.airlift.compress.benchmark.CompressionBenchmark","decompress","5","0","","1","10","0","","1","3","0","","1","","","","","1","154","34","18","232","9","3","0","17"
"airlift/airlift","io.airlift.concurrent.BenchmarkWhenAnyCompleteCancelOthers","benchmark","5","0","500000000","0","10","0","500000000","0","2","0","","1","0","1","0","0","0","305","168","40","2414","44","9","0","2"
"airlift/airlift","io.airlift.stats.cardinality.BenchmarkSparseHll","benchmarkInsert","5","0","500000000","0","10","0","500000000","0","5","0","","1","","","","","1","305","168","40","2414","44","9","0","1"
"airlift/airlift","io.airlift.stats.cardinality.BenchmarkDenseHll","benchmarkInsert","5","0","500000000","0","10","0","500000000","0","5","0","","1","","","","","1","305","168","40","2414","44","9","0","1"
"airlift/airlift","io.airlift.stats.BenchmarkQuantileDigest","benchmarkInserts","10","0","","1","10","0","","1","3","0","","1","","","","","1","305","168","40","2414","44","9","0","1"
"airlift/airlift","io.airlift.stats.BenchmarkQuantileDigest","benchmarkCopy","10","0","","1","10","0","","1","3","0","","1","","","","","1","305","168","40","2414","44","9","0","1"
"airlift/airlift","io.airlift.stats.BenchmarkQuantileDigest","benchmarkMerge","10","0","","1","10","0","","1","3","0","","1","","","","","1","305","168","40","2414","44","9","0","1"
"airlift/airlift","io.airlift.stats.BenchmarkQuantileDigest","benchmarkDeserialize","10","0","","1","10","0","","1","3","0","","1","","","","","1","305","168","40","2414","44","9","0","1"
"airlift/airlift","io.airlift.stats.BenchmarkQuantileDigest","benchmarkSerialize","10","0","","1","10","0","","1","3","0","","1","","","","","1","305","168","40","2414","44","9","0","1"
"airlift/airlift","io.airlift.stats.BenchmarkQuantileDigest","benchmarkHistogram","10","0","","1","10","0","","1","3","0","","1","","","","","1","305","168","40","2414","44","9","0","1"
"airlift/slice","io.airlift.slice.BenchmarkSlice","compareTo","5","0","1000000000","0","10","0","1000000000","0","5","0","","1","0","1","0","0","0","368","97","48","257","18","48","0","1"
"airlift/slice","io.airlift.slice.BenchmarkSlice","equalsUnchecked","5","0","1000000000","0","10","0","1000000000","0","5","0","","1","0","1","0","0","0","368","97","48","257","18","48","0","1"
"airlift/slice","io.airlift.slice.BenchmarkSlice","equalsObject","5","0","1000000000","0","10","0","1000000000","0","5","0","","1","0","1","0","0","0","368","97","48","257","18","48","0","1"
"airlift/slice","io.airlift.slice.MemoryCopyBenchmark","b00sliceZero","10","0","","1","10","0","","1","5","0","","1","1","0","0","0","0","368","97","48","257","18","48","0","1"
"airlift/slice","io.airlift.slice.MemoryCopyBenchmark","b01customLoopZero","10","0","","1","10","0","","1","5","0","","1","1","0","0","0","0","368","97","48","257","18","48","0","1"
"airlift/slice","io.airlift.slice.MemoryCopyBenchmark","b02unsafeZero","10","0","","1","10","0","","1","5","0","","1","1","0","0","0","0","368","97","48","257","18","48","0","1"
"airlift/slice","io.airlift.slice.MemoryCopyBenchmark","b03slice32B","10","0","","1","10","0","","1","5","0","","1","1","0","0","0","0","368","97","48","257","18","48","0","1"
"airlift/slice","io.airlift.slice.MemoryCopyBenchmark","b04customLoop32B","10","0","","1","10","0","","1","5","0","","1","1","0","0","0","0","368","97","48","257","18","48","0","1"
"airlift/slice","io.airlift.slice.MemoryCopyBenchmark","b05unsafe32B","10","0","","1","10","0","","1","5","0","","1","1","0","0","0","0","368","97","48","257","18","48","0","1"
"airlift/slice","io.airlift.slice.MemoryCopyBenchmark","b06slice128B","10","0","","1","10","0","","1","5","0","","1","1","0","0","0","0","368","97","48","257","18","48","0","1"
"airlift/slice","io.airlift.slice.MemoryCopyBenchmark","b07customLoop128B","10","0","","1","10","0","","1","5","0","","1","1","0","0","0","0","368","97","48","257","18","48","0","1"
"airlift/slice","io.airlift.slice.MemoryCopyBenchmark","b08unsafe128B","10","0","","1","10","0","","1","5","0","","1","1","0","0","0","0","368","97","48","257","18","48","0","1"
"airlift/slice","io.airlift.slice.MemoryCopyBenchmark","b09slice512B","10","0","","1","10","0","","1","5","0","","1","1","0","0","0","0","368","97","48","257","18","48","0","1"
"airlift/slice","io.airlift.slice.MemoryCopyBenchmark","b10customLoop512B","10","0","","1","10","0","","1","5","0","","1","1","0","0","0","0","368","97","48","257","18","48","0","1"
"airlift/slice","io.airlift.slice.MemoryCopyBenchmark","b11unsafe512B","10","0","","1","10","0","","1","5","0","","1","1","0","0","0","0","368","97","48","257","18","48","0","1"
"airlift/slice","io.airlift.slice.MemoryCopyBenchmark","b12slice1K","10","0","","1","10","0","","1","5","0","","1","1","0","0","0","0","368","97","48","257","18","48","0","1"
"airlift/slice","io.airlift.slice.MemoryCopyBenchmark","b13customLoop1K","10","0","","1","10","0","","1","5","0","","1","1","0","0","0","0","368","97","48","257","18","48","0","1"
"airlift/slice","io.airlift.slice.MemoryCopyBenchmark","b14unsafe1K","10","0","","1","10","0","","1","5","0","","1","1","0","0","0","0","368","97","48","257","18","48","0","1"
"airlift/slice","io.airlift.slice.MemoryCopyBenchmark","b15slice1M","10","0","","1","10","0","","1","5","0","","1","1","0","0","0","0","368","97","48","257","18","48","0","1"
"airlift/slice","io.airlift.slice.MemoryCopyBenchmark","b16customLoop1M","10","0","","1","10","0","","1","5","0","","1","1","0","0","0","0","368","97","48","257","18","48","0","1"
"airlift/slice","io.airlift.slice.MemoryCopyBenchmark","b17unsafe1M","10","0","","1","10","0","","1","5","0","","1","1","0","0","0","0","368","97","48","257","18","48","0","1"
"airlift/slice","io.airlift.slice.MemoryCopyBenchmark","b18slice128M","10","0","","1","10","0","","1","5","0","","1","1","0","0","0","0","368","97","48","257","18","48","0","1"
"airlift/slice","io.airlift.slice.MemoryCopyBenchmark","b19customLoop128M","10","0","","1","10","0","","1","5","0","","1","1","0","0","0","0","368","97","48","257","18","48","0","1"
"airlift/slice","io.airlift.slice.MemoryCopyBenchmark","b20unsafe128M","10","0","","1","10","0","","1","5","0","","1","1","0","0","0","0","368","97","48","257","18","48","0","1"
"airlift/slice","io.airlift.slice.BenchmarkMurmur3Hash32","hash","5","0","500000000","0","10","0","500000000","0","5","0","","1","","","","","1","368","97","48","257","18","48","0","33"
"airlift/slice","io.airlift.slice.BenchmarkMurmur3Hash32","guava","5","0","500000000","0","10","0","500000000","0","5","0","","1","","","","","1","368","97","48","257","18","48","0","33"
"airlift/slice","io.airlift.slice.BenchmarkMurmur3Hash32","specializedHashInt","5","0","500000000","0","10","0","500000000","0","5","0","","1","","","","","1","368","97","48","257","18","48","0","1"
"airlift/slice","io.airlift.slice.BenchmarkMurmur3Hash32","hashInt","5","0","500000000","0","10","0","500000000","0","5","0","","1","","","","","1","368","97","48","257","18","48","0","33"
"airlift/slice","io.airlift.slice.BenchmarkMurmur3Hash32","specializedHashLong","5","0","500000000","0","10","0","500000000","0","5","0","","1","","","","","1","368","97","48","257","18","48","0","1"
"airlift/slice","io.airlift.slice.BenchmarkMurmur3Hash32","hashLong","5","0","500000000","0","10","0","500000000","0","5","0","","1","","","","","1","368","97","48","257","18","48","0","33"
"airlift/slice","io.airlift.slice.BenchmarkHashCode","hash","5","0","500000000","0","10","0","500000000","0","5","0","","1","","","","","1","368","97","48","257","18","48","0","33"
"airlift/slice","io.airlift.slice.SliceUtf8Benchmark","benchmarkLengthOfCodePointFromStartByte","4","0","500000000","0","5","0","500000000","0","1","0","","1","0","1","0","0","0","368","97","48","257","18","48","0","1"
"airlift/slice","io.airlift.slice.SliceUtf8Benchmark","benchmarkCountCodePoints","4","0","500000000","0","5","0","500000000","0","1","0","","1","0","1","0","0","0","368","97","48","257","18","48","0","1"
"airlift/slice","io.airlift.slice.SliceUtf8Benchmark","benchmarkOffsetByCodePoints","4","0","500000000","0","5","0","500000000","0","1","0","","1","0","1","0","0","0","368","97","48","257","18","48","0","1"
"airlift/slice","io.airlift.slice.SliceUtf8Benchmark","benchmarkSubstring","4","0","500000000","0","5","0","500000000","0","1","0","","1","0","1","0","0","0","368","97","48","257","18","48","0","1"
"airlift/slice","io.airlift.slice.SliceUtf8Benchmark","benchmarkReverse","4","0","500000000","0","5","0","500000000","0","1","0","","1","0","1","0","0","0","368","97","48","257","18","48","0","1"
"airlift/slice","io.airlift.slice.SliceUtf8Benchmark","benchmarkToLowerCase","4","0","500000000","0","5","0","500000000","0","1","0","","1","0","1","0","0","0","368","97","48","257","18","48","0","1"
"airlift/slice","io.airlift.slice.SliceUtf8Benchmark","benchmarkToUpperCase","4","0","500000000","0","5","0","500000000","0","1","0","","1","0","1","0","0","0","368","97","48","257","18","48","0","1"
"airlift/slice","io.airlift.slice.SliceUtf8Benchmark","benchmarkLeftTrim","4","0","500000000","0","5","0","500000000","0","1","0","","1","0","1","0","0","0","368","97","48","257","18","48","0","1"
"airlift/slice","io.airlift.slice.SliceUtf8Benchmark","benchmarkRightTrim","4","0","500000000","0","5","0","500000000","0","1","0","","1","0","1","0","0","0","368","97","48","257","18","48","0","1"
"airlift/slice","io.airlift.slice.SliceUtf8Benchmark","benchmarkTrim","4","0","500000000","0","5","0","500000000","0","1","0","","1","0","1","0","0","0","368","97","48","257","18","48","0","1"
"airlift/slice","io.airlift.slice.BenchmarkXxHash64","xxhash64","5","0","500000000","0","10","0","500000000","0","5","0","","1","","","","","1","368","97","48","257","18","48","0","33"
"airlift/slice","io.airlift.slice.BenchmarkXxHash64","specializedHashLong","5","0","500000000","0","10","0","500000000","0","5","0","","1","","","","","1","368","97","48","257","18","48","0","1"
"airlift/slice","io.airlift.slice.BenchmarkMurmur3Hash128","hash64","5","0","500000000","0","10","0","500000000","0","5","0","","1","","","","","1","368","97","48","257","18","48","0","33"
"airlift/slice","io.airlift.slice.BenchmarkMurmur3Hash128","hash","5","0","500000000","0","10","0","500000000","0","5","0","","1","","","","","1","368","97","48","257","18","48","0","33"
"airlift/slice","io.airlift.slice.BenchmarkMurmur3Hash128","guava","5","0","500000000","0","10","0","500000000","0","5","0","","1","","","","","1","368","97","48","257","18","48","0","33"
"airlift/slice","io.airlift.slice.BenchmarkMurmur3Hash128","specializedHashLong","5","0","500000000","0","10","0","500000000","0","5","0","","1","","","","","1","368","97","48","257","18","48","0","1"
"airlift/slice","io.airlift.slice.BenchmarkMurmur3Hash128","hashLong","5","0","500000000","0","10","0","500000000","0","5","0","","1","","","","","1","368","97","48","257","18","48","0","33"
"aitusoftware/flute","com.aitusoftware.flute.client.benchmark.RecordingBenchmark","baseline","","1","","1","","1","","1","","1","","1","","","","","1","3","1","2","107","1","2","1","1"
"aitusoftware/flute","com.aitusoftware.flute.client.benchmark.RecordingBenchmark","timed","","1","","1","","1","","1","","1","","1","","","","","1","3","1","2","107","1","2","1","1"
"Ajeet-Ganga/howToGuide","com.test.test2.HashTableVSHashMap","useHashmap","2","0","","1","2","0","","1","2","0","","1","0","1","0","0","0","0","0","1","6","1","5","0","1"
"Ajeet-Ganga/howToGuide","com.test.test2.HashTableVSHashMap","useHashtable","2","0","","1","2","0","","1","2","0","","1","0","1","0","0","0","0","0","1","6","1","5","0","1"
"Ajeet-Ganga/howToGuide","MyBenchmark","testGson","2","0","","1","2","0","","1","2","0","","1","0","1","0","0","0","0","0","1","6","1","5","0","1"
"Ajeet-Ganga/howToGuide","MyBenchmark","testJackson","2","0","","1","2","0","","1","2","0","","1","0","1","0","0","0","0","0","1","6","1","5","0","1"
"Ajeet-Ganga/howToGuide","MyBenchmark","oneMilliSecondOp","2","0","","1","2","0","","1","2","0","","1","0","1","0","0","0","0","0","1","6","1","5","0","1"
"akarnokd/akarnokd-misc","hu.akarnokd.rxjava2.DisposableContainerPerf","compositeAsync","5","0","","1","5","0","1000000000","0","1","0","","1","1","0","0","0","0","37","10","6","235","2","368","0","12"
"akarnokd/akarnokd-misc","hu.akarnokd.rxjava2.DisposableContainerPerf","fixedAsync","5","0","","1","5","0","1000000000","0","1","0","","1","1","0","0","0","0","37","10","6","235","2","368","0","12"
"akarnokd/akarnokd-misc","hu.akarnokd.rxjava2.DisposableContainerPerf","stripedAsync","5","0","","1","5","0","1000000000","0","1","0","","1","1","0","0","0","0","37","10","6","235","2","368","0","12"
"akarnokd/akarnokd-misc","hu.akarnokd.rxjava2.DisposableContainerSyncPerf","compositeSync","5","0","","1","5","0","1000000000","0","1","0","","1","1","0","0","0","0","37","10","6","235","2","368","0","1"
"akarnokd/akarnokd-misc","hu.akarnokd.rxjava2.DisposableContainerSyncPerf","compositeWithExisting","5","0","","1","5","0","1000000000","0","1","0","","1","1","0","0","0","0","37","10","6","235","2","368","0","1"
"akarnokd/akarnokd-misc","hu.akarnokd.rxjava2.DisposableContainerSyncPerf","fixedSync","5","0","","1","5","0","1000000000","0","1","0","","1","1","0","0","0","0","37","10","6","235","2","368","0","1"
"akarnokd/akarnokd-misc","hu.akarnokd.rxjava2.DisposableContainerSyncPerf","fixedSyncWithExisting","5","0","","1","5","0","1000000000","0","1","0","","1","1","0","0","0","0","37","10","6","235","2","368","0","1"
"akarnokd/akarnokd-misc","hu.akarnokd.rxjava2.DisposableContainerSyncPerf","stripedSync","5","0","","1","5","0","1000000000","0","1","0","","1","1","0","0","0","0","37","10","6","235","2","368","0","1"
"akarnokd/akarnokd-misc","hu.akarnokd.rxjava2.DisposableContainerSyncPerf","stripedSyncWithExisting","5","0","","1","5","0","1000000000","0","1","0","","1","1","0","0","0","0","37","10","6","235","2","368","0","1"
"akarnokd/akarnokd-misc","hu.akarnokd.rxjava2.PublishProcessorPerf","unbounded1","5","0","","1","5","0","5000000000","0","1","0","","1","1","0","0","0","0","37","10","6","235","2","368","0","1"
"akarnokd/akarnokd-misc","hu.akarnokd.rxjava2.PublishProcessorPerf","unbounded1k","5","0","","1","5","0","5000000000","0","1","0","","1","1","0","0","0","0","37","10","6","235","2","368","0","1"
"akarnokd/akarnokd-misc","hu.akarnokd.rxjava2.PublishProcessorPerf","unbounded1m","5","0","","1","5","0","5000000000","0","1","0","","1","1","0","0","0","0","37","10","6","235","2","368","0","1"
"akarnokd/akarnokd-misc","hu.akarnokd.rxjava2.PublishProcessorPerf","bounded1","5","0","","1","5","0","5000000000","0","1","0","","1","1","0","0","0","0","37","10","6","235","2","368","0","1"
"akarnokd/akarnokd-misc","hu.akarnokd.rxjava2.PublishProcessorPerf","bounded1k","5","0","","1","5","0","5000000000","0","1","0","","1","1","0","0","0","0","37","10","6","235","2","368","0","1"
"akarnokd/akarnokd-misc","hu.akarnokd.rxjava2.PublishProcessorPerf","bounded1m","5","0","","1","5","0","5000000000","0","1","0","","1","1","0","0","0","0","37","10","6","235","2","368","0","1"
"akarnokd/akarnokd-misc","hu.akarnokd.rxjava2.PublishProcessorPerf","subject1","5","0","","1","5","0","5000000000","0","1","0","","1","1","0","0","0","0","37","10","6","235","2","368","0","1"
"akarnokd/akarnokd-misc","hu.akarnokd.rxjava2.PublishProcessorPerf","subject1k","5","0","","1","5","0","5000000000","0","1","0","","1","1","0","0","0","0","37","10","6","235","2","368","0","1"
"akarnokd/akarnokd-misc","hu.akarnokd.rxjava2.PublishProcessorPerf","subject1m","5","0","","1","5","0","5000000000","0","1","0","","1","1","0","0","0","0","37","10","6","235","2","368","0","1"
"akarnokd/akarnokd-misc","hu.akarnokd.queue.SpscIntArrayQueuePerf","offerPollPrimitive","5","0","","1","5","0","1000000000","0","1","0","","1","1","0","0","0","0","37","10","6","235","2","368","0","12"
"akarnokd/akarnokd-misc","hu.akarnokd.queue.SpscIntArrayQueuePerf","offerCapacityPrimitive","5","0","","1","5","0","1000000000","0","1","0","","1","1","0","0","0","0","37","10","6","235","2","368","0","12"
"akarnokd/akarnokd-misc","hu.akarnokd.queue.SpscIntArrayQueueXPerf","send1","5","0","","1","5","0","1000000000","0","1","0","","1","1","0","0","0","0","37","10","6","235","2","368","0","4"
"akarnokd/akarnokd-misc","hu.akarnokd.queue.SpscIntArrayQueueXPerf","recv1","5","0","","1","5","0","1000000000","0","1","0","","1","1","0","0","0","0","37","10","6","235","2","368","0","4"
"akarnokd/akarnokd-misc","hu.akarnokd.queue.SpscIntArrayQueueXPerf","send4","5","0","","1","5","0","1000000000","0","1","0","","1","1","0","0","0","0","37","10","6","235","2","368","0","4"
"akarnokd/akarnokd-misc","hu.akarnokd.queue.SpscIntArrayQueueXPerf","recv4","5","0","","1","5","0","1000000000","0","1","0","","1","1","0","0","0","0","37","10","6","235","2","368","0","4"
"akarnokd/akarnokd-misc","hu.akarnokd.queue.SpscIntArrayQueueXPerf","send2","5","0","","1","5","0","1000000000","0","1","0","","1","1","0","0","0","0","37","10","6","235","2","368","0","4"
"akarnokd/akarnokd-misc","hu.akarnokd.queue.SpscIntArrayQueueXPerf","recv2","5","0","","1","5","0","1000000000","0","1","0","","1","1","0","0","0","0","37","10","6","235","2","368","0","4"
"akarnokd/akarnokd-misc","hu.akarnokd.queue.QueuePerf","rsc","5","0","","1","5","0","1000000000","0","1","0","","1","1","0","0","0","0","37","10","6","235","2","368","0","12"
"akarnokd/akarnokd-misc","hu.akarnokd.queue.QueuePerf","rscLinked","5","0","","1","5","0","1000000000","0","1","0","","1","1","0","0","0","0","37","10","6","235","2","368","0","12"
"akarnokd/akarnokd-misc","hu.akarnokd.queue.QueuePerf","jctUnsafe","5","0","","1","5","0","1000000000","0","1","0","","1","1","0","0","0","0","37","10","6","235","2","368","0","12"
"akarnokd/akarnokd-misc","hu.akarnokd.queue.QueuePerf","jctSafe","5","0","","1","5","0","1000000000","0","1","0","","1","1","0","0","0","0","37","10","6","235","2","368","0","12"
