"project","className","jmhVersion","benchmarkName","executionTimePercentage","warmupTimePercentage","measurementTimePercentage","measurementWarmupRatio","stars","forks","watchers","numberOfCommits","numberOfContributors","numberOfBenchmarks"
"Alex-Diez/Java-TDD-Katas","org.stack.SynchronousStacksBenchmarks","1.11","f","0.05","0.05","0.05","1.0","0","0","0","297","1","27"
"Alex-Diez/Java-TDD-Katas","org.stack.SynchronousStacksBenchmarks","1.11","write","0.05","0.05","0.05","1.0","0","0","0","297","1","27"
"Alex-Diez/Java-TDD-Katas","org.stack.SynchronousStacksBenchmarks","1.11","read","0.05","0.05","0.05","1.0","0","0","0","297","1","27"
"alexo/spinner","io.github.alexo.spinner.SpinnerBenchmark","1.1.1","run","0.0475","0.02","0.075","3.75","1","0","1","13","1","1"
"almondtools/regexbench","com.almondtools.regexbench.scaling.ScalingPatternMatcherBenchmark","1.21","benchmarkFindInString","0.2","0.2","0.2","1.0","1","0","1","70","1","4"
"almondtools/regexbench","com.almondtools.regexbench.scaling.ScalingPatternMatcherBenchmark","1.21","benchmarkFindInFile","0.2","0.2","0.2","1.0","1","0","1","70","1","4"
"almondtools/regexbench","com.almondtools.regexbench.small.MatcherBenchmark","1.21","benchmarkPrepare","0.4","0.4","0.4","1.0","1","0","1","70","1","4"
"almondtools/regexbench","com.almondtools.regexbench.small.MatcherBenchmark","1.21","benchmarkFind","0.4","0.4","0.4","1.0","1","0","1","70","1","4"
"almondtools/stringbench","com.almondtools.stringbench.multipattern.MultiPatternMatcherBenchmark","1.21","benchmarkFindInString","0.02","0.02","0.02","1.0","20","4","2","155","1","6"
"almondtools/stringbench","com.almondtools.stringbench.multipattern.MultiPatternMatcherBenchmark","1.21","benchmarkFindInFile","0.02","0.02","0.02","1.0","20","4","2","155","1","6"
"almondtools/stringbench","com.almondtools.stringbench.singlepattern.SinglePatternMatcherBenchmark","1.21","benchmarkFindInString","0.02","0.02","0.02","1.0","20","4","2","155","1","6"
"almondtools/stringbench","com.almondtools.stringbench.singlepattern.SinglePatternMatcherBenchmark","1.21","benchmarkFindInFile","0.02","0.02","0.02","1.0","20","4","2","155","1","6"
"almondtools/stringbench","com.almondtools.stringbench.scalingpattern.ScalingPatternMatcherBenchmark","1.21","benchmarkFindInString","0.02","0.02","0.02","1.0","20","4","2","155","1","6"
"almondtools/stringbench","com.almondtools.stringbench.scalingpattern.ScalingPatternMatcherBenchmark","1.21","benchmarkFindInFile","0.02","0.02","0.02","1.0","20","4","2","155","1","6"
"aol/cyclops-react","scrabble.ShakespearePlaysScrabbleWithStreams","1.14","measureThroughput","0.025","0.025","0.025","1.0","990","104","93","3444","28","54"
"aol/cyclops-react","scrabble.ScanLeftTakeRight","1.14","measureThroughput","0.025","0.025","0.025","1.0","990","104","93","3444","28","54"
"aol/cyclops-react","scrabble.IxScanLeftTakeRight","1.14","measureThroughput","0.025","0.025","0.025","1.0","990","104","93","3444","28","54"
"aol/cyclops-react","scrabble.IdenticalToStream","1.14","measureThroughput","0.025","0.025","0.025","1.0","990","104","93","3444","28","54"
"aol/cyclops-react","cyclops.VectorOps","1.14","vectorOps","0.05","0.05","0.05","1.0","990","104","93","3444","28","54"
"aol/cyclops-react","cyclops.VectorOps","1.14","vavrOps","0.05","0.05","0.05","1.0","990","104","93","3444","28","54"
"aol/cyclops-react","cyclops.VectorOps","1.14","vectorXOps","0.05","0.05","0.05","1.0","990","104","93","3444","28","54"
"aol/cyclops-react","cyclops.data.vector.VectorMap","1.14","vectorOps","0.05","0.05","0.05","1.0","990","104","93","3444","28","54"
"aol/cyclops-react","cyclops.data.vector.VectorMap","1.14","vavrOps","0.05","0.05","0.05","1.0","990","104","93","3444","28","54"
"aol/cyclops-react","cyclops.data.vector.VectorFilter","1.14","cyclopsOps","0.05","0.05","0.05","1.0","990","104","93","3444","28","54"
"aol/cyclops-react","cyclops.data.vector.VectorFilter","1.14","vavrOps","0.05","0.05","0.05","1.0","990","104","93","3444","28","54"
"aol/cyclops-react","cyclops.data.vector.VectorZip","1.14","cyclopsOps","0.05","0.05","0.05","1.0","990","104","93","3444","28","54"
"aol/cyclops-react","cyclops.data.vector.VectorZip","1.14","vavrOps","0.05","0.05","0.05","1.0","990","104","93","3444","28","54"
"aol/cyclops-react","cyclops.data.vector.VectorFoldLeft","1.14","cyclopsOps","0.05","0.05","0.05","1.0","990","104","93","3444","28","54"
"aol/cyclops-react","cyclops.data.vector.VectorFoldLeft","1.14","vavrOps","0.05","0.05","0.05","1.0","990","104","93","3444","28","54"
"aol/cyclops-react","cyclops.data.vector.VectorFlatMap","1.14","cyclopsOps","0.05","0.05","0.05","1.0","990","104","93","3444","28","54"
"aol/cyclops-react","cyclops.data.vector.VectorFlatMap","1.14","vavrOps","0.05","0.05","0.05","1.0","990","104","93","3444","28","54"
"aol/cyclops-react","cyclops.data.seq.SeqPrepend","1.14","cyclopsOps","0.05","0.05","0.05","1.0","990","104","93","3444","28","54"
"aol/cyclops-react","cyclops.data.seq.SeqPrepend","1.14","vavrOps","0.05","0.05","0.05","1.0","990","104","93","3444","28","54"
"aol/cyclops-react","cyclops.data.seq.SeqMap","1.14","cyclopsOps","0.05","0.05","0.05","1.0","990","104","93","3444","28","54"
"aol/cyclops-react","cyclops.data.seq.SeqMap","1.14","vavrOps","0.05","0.05","0.05","1.0","990","104","93","3444","28","54"
"aol/cyclops-react","cyclops.DataAppend","1.14","vectorAppend","0.05","0.05","0.05","1.0","990","104","93","3444","28","54"
"aol/cyclops-react","cyclops.DataAppend","1.14","jsAppend","0.05","0.05","0.05","1.0","990","104","93","3444","28","54"
"aol/cyclops-react","cyclops.DataAppend","1.14","listAppend","0.05","0.05","0.05","1.0","990","104","93","3444","28","54"
"aol/cyclops-react","cyclops.DataAppend","1.14","guavaAppend","0.05","0.05","0.05","1.0","990","104","93","3444","28","54"
"aol/cyclops-react","cyclops.DataGet","1.14","vectorGet","0.05","0.05","0.05","1.0","990","104","93","3444","28","54"
"aol/cyclops-react","cyclops.DataGet","1.14","jsGet","0.05","0.05","0.05","1.0","990","104","93","3444","28","54"
"aol/cyclops-react","cyclops.DataGet","1.14","listGet","0.05","0.05","0.05","1.0","990","104","93","3444","28","54"
"aol/cyclops-react","cyclops.DataGet","1.14","guavaGet","0.05","0.05","0.05","1.0","990","104","93","3444","28","54"
"aol/cyclops-react","cyclops.reactiveSeq.FlatMapForEach","1.14","streamFlatMap","0.05","0.05","0.05","1.0","990","104","93","3444","28","54"
"aol/cyclops-react","cyclops.reactiveSeq.FlatMapForEach","1.14","reactiveSeqFlatMap","0.05","0.05","0.05","1.0","990","104","93","3444","28","54"
"aol/cyclops-react","cyclops.reactiveSeq.FlatMapForEach","1.14","reactiveSeqFlatMapPrebuilt","0.05","0.05","0.05","1.0","990","104","93","3444","28","54"
"aol/cyclops-react","cyclops.reactiveSeq.Map5","1.14","streamMap","0.05","0.05","0.05","1.0","990","104","93","3444","28","54"
"aol/cyclops-react","cyclops.reactiveSeq.Map5","1.14","reactiveSeqMap","0.05","0.05","0.05","1.0","990","104","93","3444","28","54"
"aol/cyclops-react","cyclops.reactiveSeq.Map5","1.14","reactiveSeqMapPrebuilt","0.05","0.05","0.05","1.0","990","104","93","3444","28","54"
"aol/cyclops-react","cyclops.reactiveSeq.Combinations","1.14","streamableCombos","0.05","0.05","0.05","1.0","990","104","93","3444","28","54"
"aol/cyclops-react","cyclops.reactiveSeq.Combinations","1.14","reactiveSeqCombos","0.05","0.05","0.05","1.0","990","104","93","3444","28","54"
"aol/cyclops-react","cyclops.reactiveSeq.Combinations","1.14","iteratorCombos","0.05","0.05","0.05","1.0","990","104","93","3444","28","54"
"aol/cyclops-react","cyclops.reactiveSeq.FlatMapCollect","1.14","streamFlatMap","0.05","0.05","0.05","1.0","990","104","93","3444","28","54"
"aol/cyclops-react","cyclops.reactiveSeq.FlatMapCollect","1.14","reactiveSeqFlatMap","0.05","0.05","0.05","1.0","990","104","93","3444","28","54"
"aol/cyclops-react","cyclops.reactiveSeq.FlatMapCollect","1.14","reactiveSeqFlatMapPrebuilt","0.05","0.05","0.05","1.0","990","104","93","3444","28","54"
"aol/cyclops-react","cyclops.reactiveSeq.FlatMapLarge","1.14","streamFlatMap","0.05","0.05","0.05","1.0","990","104","93","3444","28","54"
"aol/cyclops-react","cyclops.reactiveSeq.FlatMapLarge","1.14","reactiveSeqFlatMap","0.05","0.05","0.05","1.0","990","104","93","3444","28","54"
"aol/cyclops-react","cyclops.reactiveSeq.FindFirst","1.14","streamFindFirst","0.05","0.05","0.05","1.0","990","104","93","3444","28","54"
"aol/cyclops-react","cyclops.reactiveSeq.FindFirst","1.14","reactiveSeqFindFirst","0.05","0.05","0.05","1.0","990","104","93","3444","28","54"
"aol/cyclops-react","cyclops.reactiveSeq.Map","1.14","streamMap","0.05","0.05","0.05","1.0","990","104","93","3444","28","54"
"aol/cyclops-react","cyclops.reactiveSeq.Map","1.14","reactiveSeqMap","0.05","0.05","0.05","1.0","990","104","93","3444","28","54"
"aol/cyclops-react","cyclops.reactiveSeq.Map","1.14","reactiveSeqMapPrebuilt","0.05","0.05","0.05","1.0","990","104","93","3444","28","54"
"aol/cyclops-react","cyclops.reactiveSeq.MapLarge","1.14","streamMapLarge","0.05","0.05","0.05","1.0","990","104","93","3444","28","54"
"aol/cyclops-react","cyclops.reactiveSeq.MapLarge","1.14","reactiveSeqMapLarge","0.05","0.05","0.05","1.0","990","104","93","3444","28","54"
"aol/cyclops-react","cyclops.DataSet","1.14","jsVectorSet","0.05","0.05","0.05","1.0","990","104","93","3444","28","54"
"aol/cyclops-react","cyclops.DataSet","1.14","vectorSet","0.05","0.05","0.05","1.0","990","104","93","3444","28","54"
"aol/cyclops-react","cyclops.DataSet","1.14","listSet","0.05","0.05","0.05","1.0","990","104","93","3444","28","54"
"aol/cyclops-react","cyclops.DataSet","1.14","guavaSet","0.05","0.05","0.05","1.0","990","104","93","3444","28","54"
"apache/aurora","org.apache.aurora.benchmark.StatusUpdateBenchmark","1.15","runBenchmark","0.15","0.05","0.25","5.0","616","233","174","4068","91","12"
"apache/aurora","org.apache.aurora.benchmark.ThriftApiBenchmarks$GetRoleSummaryBenchmark","1.15","run","0.0875","0.05","0.125","2.5","616","233","174","4068","91","12"
"apache/aurora","org.apache.aurora.benchmark.ThriftApiBenchmarks$GetAllTasksBenchmark","1.15","run","0.0875","0.05","0.125","2.5","616","233","174","4068","91","12"
"apache/aurora","org.apache.aurora.benchmark.StateManagerBenchmarks$InsertPendingTasksBenchmark","1.15","run","0.875","0.25","1.5","6.0","616","233","174","4068","91","12"
"apache/aurora","org.apache.aurora.benchmark.StateManagerBenchmarks$DeleteTasksBenchmark","1.15","run","0.875","0.25","1.5","6.0","616","233","174","4068","91","12"
"apache/aurora","org.apache.aurora.benchmark.SnapshotBenchmarks$RestoreSnapshotWithUpdatesBenchmark","1.15","run","0.15","0.05","0.25","5.0","616","233","174","4068","91","12"
"apache/aurora","org.apache.aurora.benchmark.SchedulingBenchmarks$AbstractBase","1.15","runBenchmark","0.275","0.05","0.5","10.0","616","233","174","4068","91","12"
"apache/aurora","org.apache.aurora.benchmark.UpdateStoreBenchmarks$JobDetailsBenchmark","1.15","run","0.0875","0.05","0.125","2.5","616","233","174","4068","91","12"
"apache/aurora","org.apache.aurora.benchmark.UpdateStoreBenchmarks$JobInstructionsBenchmark","1.15","run","0.0875","0.05","0.125","2.5","616","233","174","4068","91","12"
"apache/aurora","org.apache.aurora.benchmark.UpdateStoreBenchmarks$JobUpdateMetadataBenchmark","1.15","run","0.0875","0.05","0.125","2.5","616","233","174","4068","91","12"
"apache/calcite","org.apache.calcite.adapter.enumerable.CodeGenerationBenchmark","1.12","getBindableNoCache","0.025","0.0","0.05","Infinity","1355","893","140","3542","196","15"
"apache/calcite","org.apache.calcite.adapter.enumerable.CodeGenerationBenchmark","1.12","getBindableWithCache","0.025","0.0","0.05","Infinity","1355","893","140","3542","196","15"
"apache/calcite","org.apache.calcite.benchmarks.AbstractRelNodeGetRelTypeNameBenchmark","1.12","useStringLastIndexOfTwoTimesV1","0.05","0.05","0.05","1.0","1355","893","140","3542","196","15"
"apache/calcite","org.apache.calcite.benchmarks.AbstractRelNodeGetRelTypeNameBenchmark","1.12","useStringLastIndexOfTwoTimeV2","0.05","0.05","0.05","1.0","1355","893","140","3542","196","15"
"apache/calcite","org.apache.calcite.benchmarks.AbstractRelNodeGetRelTypeNameBenchmark","1.12","useCustomLastIndexOf","0.05","0.05","0.05","1.0","1355","893","140","3542","196","15"
"apache/calcite","org.apache.calcite.benchmarks.ParserBenchmark","1.12","parseCached","0.035","0.035","0.035","1.0","1355","893","140","3542","196","15"
"apache/calcite","org.apache.calcite.benchmarks.ParserBenchmark","1.12","parseNonCached","0.035","0.035","0.035","1.0","1355","893","140","3542","196","15"
"apache/calcite","org.apache.calcite.benchmarks.StringConstructBenchmark","1.12","initStringBuilder","0.005","0.005","0.005","1.0","1355","893","140","3542","196","15"
"apache/calcite","org.apache.calcite.benchmarks.StringConstructBenchmark","1.12","initStringWriter","0.005","0.005","0.005","1.0","1355","893","140","3542","196","15"
"apache/calcite","org.apache.calcite.benchmarks.StringConstructBenchmark","1.12","initPrintWriter","0.005","0.005","0.005","1.0","1355","893","140","3542","196","15"
"apache/calcite","org.apache.calcite.benchmarks.StringConstructBenchmark","1.12","appendString","0.005","0.005","0.005","1.0","1355","893","140","3542","196","15"
"apache/commons-bcel","org.apache.bcel.BCELBenchmark","1.19","baseline","0.075","0.05","0.1","2.0","98","67","44","1453","21","3"
"apache/commons-bcel","org.apache.bcel.BCELBenchmark","1.19","parser","0.075","0.05","0.1","2.0","98","67","44","1453","21","3"
"apache/commons-bcel","org.apache.bcel.BCELBenchmark","1.19","generator","0.075","0.05","0.1","2.0","98","67","44","1453","21","3"
"apache/commons-crypto","org.apache.commons.crypto.jna.CryptoJnaBenchmark","1.12","RandomTestOpensslJNA","0.075","0.05","0.1","2.0","58","61","37","598","20","14"
"apache/commons-crypto","org.apache.commons.crypto.jna.CryptoJnaBenchmark","1.12","RandomCreateOpensslJNA","0.075","0.05","0.1","2.0","58","61","37","598","20","14"
"apache/commons-crypto","org.apache.commons.crypto.jna.CryptoJnaBenchmark","1.12","CipherCreateOpensslJna","0.075","0.05","0.1","2.0","58","61","37","598","20","14"
"apache/commons-crypto","org.apache.commons.crypto.jna.CryptoJnaBenchmark","1.12","CipherTestOpensslJna","0.075","0.05","0.1","2.0","58","61","37","598","20","14"
"apache/commons-crypto","org.apache.commons.crypto.CryptoBenchmark","1.12","RandomCreateOS","0.075","0.05","0.1","2.0","58","61","37","598","20","14"
"apache/commons-crypto","org.apache.commons.crypto.CryptoBenchmark","1.12","RandomCreateJava","0.075","0.05","0.1","2.0","58","61","37","598","20","14"
"apache/commons-crypto","org.apache.commons.crypto.CryptoBenchmark","1.12","RandomCreateOpenssl","0.075","0.05","0.1","2.0","58","61","37","598","20","14"
"apache/commons-crypto","org.apache.commons.crypto.CryptoBenchmark","1.12","RandomTestOS","0.075","0.05","0.1","2.0","58","61","37","598","20","14"
"apache/commons-crypto","org.apache.commons.crypto.CryptoBenchmark","1.12","RandomTestJava","0.075","0.05","0.1","2.0","58","61","37","598","20","14"
"apache/commons-crypto","org.apache.commons.crypto.CryptoBenchmark","1.12","RandomTestOpenssl","0.075","0.05","0.1","2.0","58","61","37","598","20","14"
"apache/commons-crypto","org.apache.commons.crypto.CryptoBenchmark","1.12","CipherCreateJce","0.075","0.05","0.1","2.0","58","61","37","598","20","14"
"apache/commons-crypto","org.apache.commons.crypto.CryptoBenchmark","1.12","CipherTestJce","0.075","0.05","0.1","2.0","58","61","37","598","20","14"
"apache/commons-crypto","org.apache.commons.crypto.CryptoBenchmark","1.12","CipherCreateOpenssl","0.075","0.05","0.1","2.0","58","61","37","598","20","14"
"apache/commons-crypto","org.apache.commons.crypto.CryptoBenchmark","1.12","CipherTestOpenssl","0.075","0.05","0.1","2.0","58","61","37","598","20","14"
"apache/commons-csv","org.apache.commons.csv.CSVBenchmark","1.5.2","read","0.0625","0.025","0.1","4.0","167","164","48","1348","22","8"
"apache/commons-csv","org.apache.commons.csv.CSVBenchmark","1.5.2","split","0.0625","0.025","0.1","4.0","167","164","48","1348","22","8"
"apache/commons-csv","org.apache.commons.csv.CSVBenchmark","1.5.2","parseCommonsCSV","0.0625","0.025","0.1","4.0","167","164","48","1348","22","8"
"apache/commons-csv","org.apache.commons.csv.CSVBenchmark","1.5.2","parseGenJavaCSV","0.0625","0.025","0.1","4.0","167","164","48","1348","22","8"
"apache/commons-csv","org.apache.commons.csv.CSVBenchmark","1.5.2","parseJavaCSV","0.0625","0.025","0.1","4.0","167","164","48","1348","22","8"
"apache/commons-csv","org.apache.commons.csv.CSVBenchmark","1.5.2","parseOpenCSV","0.0625","0.025","0.1","4.0","167","164","48","1348","22","8"
"apache/commons-csv","org.apache.commons.csv.CSVBenchmark","1.5.2","parseSkifeCSV","0.0625","0.025","0.1","4.0","167","164","48","1348","22","8"
"apache/commons-csv","org.apache.commons.csv.CSVBenchmark","1.5.2","parseSuperCSV","0.0625","0.025","0.1","4.0","167","164","48","1348","22","8"
"apache/directory-kerby","org.apache.kerby.benchmark.JsonBackendBenchmark","1.21","queryTest","0.2","0.2","0.2","1.0","63","47","27","1655","13","2"
"apache/directory-kerby","org.apache.kerby.benchmark.KrbCodecBenchmark","1.21","decodeWithKerby","0.2","0.2","0.2","1.0","63","47","27","1655","13","2"
"apache/hive","org.apache.hive.benchmark.vectorization.AbstractExpression","1.21","bench","1.6E-5","1.6E-5","1.6E-5","1.0","2696","2641","317","13655","188","20"
"apache/hive","org.apache.hive.benchmark.vectorization.mapjoin.AbstractMapJoin","1.21","bench","0.010002","0.02","4.0E-6","2.0E-4","2696","2641","317","13655","188","20"
"apache/hive","org.apache.hive.benchmark.hash.Murmur3Bench$Hash64Bench","1.21","longHash","0.088","0.016","0.16","10.0","2696","2641","317","13655","188","20"
"apache/hive","org.apache.hive.benchmark.hash.Murmur3Bench$Hash64Bench","1.21","longBytesHash","0.088","0.016","0.16","10.0","2696","2641","317","13655","188","20"
"apache/hive","org.apache.hive.benchmark.serde.LazySimpleSerDeBench$AbstractDeserializer","1.21","bench","1.6E-5","1.6E-5","1.6E-5","1.0","2696","2641","317","13655","188","20"
"apache/hive","org.apache.hive.benchmark.serde.LazySimpleSerDeBench$ParseDouble","1.21","floatingDecimalBench","3.2E-5","3.2E-5","3.2E-5","1.0","2696","2641","317","13655","188","20"
"apache/hive","org.apache.hive.benchmark.serde.LazySimpleSerDeBench$ParseDouble","1.21","doubleBench","3.2E-5","3.2E-5","3.2E-5","1.0","2696","2641","317","13655","188","20"
"apache/hive","org.apache.hive.benchmark.serde.LazySimpleSerDeBench$GoodLazyDate","1.21","bench","1.6E-5","1.6E-5","1.6E-5","1.0","2696","2641","317","13655","188","20"
"apache/hive","org.apache.hive.benchmark.serde.LazySimpleSerDeBench$GoodLazyTimestamp","1.21","bench","1.6E-5","1.6E-5","1.6E-5","1.0","2696","2641","317","13655","188","20"
"apache/ignite","org.apache.ignite.internal.benchmarks.jmh.notify.JmhWaitStategyBenchmark","1.13","put","0.1875","0.125","0.25","2.0","2692","1306","270","26212","207","32"
"apache/ignite","org.apache.ignite.internal.benchmarks.jmh.notify.JmhParkVsNotifyBenchmark","1.13","park","0.1875","0.125","0.25","2.0","2692","1306","270","26212","207","32"
"apache/ignite","org.apache.ignite.internal.benchmarks.jmh.notify.JmhParkVsNotifyBenchmark","1.13","unpark","0.1875","0.125","0.25","2.0","2692","1306","270","26212","207","32"
"apache/ignite","org.apache.ignite.internal.benchmarks.jmh.notify.JmhParkVsNotifyBenchmark","1.13","notifyAll0","0.1875","0.125","0.25","2.0","2692","1306","270","26212","207","32"
"apache/ignite","org.apache.ignite.internal.benchmarks.jmh.notify.JmhParkVsNotifyBenchmark","1.13","wait0","0.1875","0.125","0.25","2.0","2692","1306","270","26212","207","32"
"apache/ignite","org.apache.ignite.internal.benchmarks.jmh.cache.JmhCacheLocksBenchmark","1.13","cacheLock","0.15","0.2","0.1","0.5","2692","1306","270","26212","207","32"
"apache/ignite","org.apache.ignite.internal.benchmarks.jmh.cache.JmhCacheLocksBenchmark","1.13","igniteLock","0.15","0.2","0.1","0.5","2692","1306","270","26212","207","32"
