project;commit;benchmark;params;i10;i100;factor
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.ThreadLocalVsPoolBenchmark._stringNewInstance;;0.079937293;0.116391804;1.456038855
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.legacyInjectWithProperties;count=50,threadContextMapAlias=Default;0.041442162;0.060117957;1.4506472
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.UnboxBenchmark.boxFloat;;0.03708338;0.053752004;1.449490441
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=10,maxConcurrency=1,work=1;0.138827695;0.200323487;1.442964867
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.FileAppenderBenchmark.log4j2AsyncAppender;;0.576391947;0.831694864;1.442932831
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.AsyncAppenderLog4j2Benchmark.throughput1Param;configFileName=perf5AsyncApndDsrptrNoLoc-noOpAppender.xml;0.170518245;0.245894573;1.442042596
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=10000,maxConcurrency=1,work=1;0.038742149;0.055768039;1.43946685
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.AbstractStringLayoutStringEncodingBenchmark.usAsciiGetBytes;;0.03532657;0.050840444;1.439155986
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.AsyncLoggersBenchmark.throughput10Params;;0.141620992;0.202666197;1.431046304
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.ReflectionBenchmark.test10_getMessageUsingReflection;;0.05582222;0.079704952;1.427835573
ReactiveX/RxJava;;io.reactivex.xmapz.FlowableFlatMapSinglePerf.flowableConvert;count=10;0.090197573;0.128502577;1.424678872
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.TextEncoderHelperBenchmark.stringGetBytes;;0.04244038;0.060340575;1.421772716
ReactiveX/RxJava;;io.reactivex.XMapYPerf.flowFlatMapFlowable1;times=1000000;0.002775435;0.00393944;1.419395336
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.ConfiguratorInitializeBenchmark.initializeLoggerContext;;0.084295847;0.119619127;1.41903938
ReactiveX/RxJava;;io.reactivex.FlatMapJustPerf.flowable;times=1000000;0.208603459;0.295522635;1.41667179
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.DebugDisabledBenchmark.log4jDebugStringConcatenation;;0.039713514;0.05617663;1.414546955
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.AsyncAppenderLog4j2LocationBenchmark.throughputSimple;configFileName=perf5AsyncApndXferQWithLoc-noOpAppender.xml;0.103048906;0.145622615;1.413140814
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.putAndRemove;count=5,threadContextMapAlias=NoGcOpenHash;0.064275387;0.090812682;1.412868692
ReactiveX/RxJava;;io.reactivex.PublishProcessorPerf.subject1m;;0.003431547;0.004833409;1.408522063
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.FileAppenderWithLocationBenchmark.log4j2RAF;;0.155981756;0.21926056;1.405680803
ReactiveX/RxJava;;io.reactivex.FlatMapJustPerf.observable;times=100000;0.225172428;0.316209023;1.404297256
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=1000000,maxConcurrency=1,work=1000;0.01764638;0.024756669;1.402931902
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.TextEncoderHelperBenchmark.byteArrayMCD;;0.028829535;0.040422855;1.402133425
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.legacyInjectWithoutProperties;count=5,threadContextMapAlias=CopySortedArray;0.04159181;0.058200618;1.399328819
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=10,maxConcurrency=8,work=100;0.118895913;0.165970642;1.395932271
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.AsyncAppenderLog4j2LocationBenchmark.throughputSimple;configFileName=perf5AsyncApndDsrptrWithLoc-noOpAppender.xml;0.10964343;0.152889071;1.394420719
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.PatternLayoutBenchmark.serializableMDNoSpace;;0.023943168;0.033186704;1.386061543
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.legacyInjectWithProperties;count=500,threadContextMapAlias=CopySortedArray;0.10723604;0.148366617;1.383551809
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.MemoryHandlerJULBenchmark.throughput4Params;;0.023451213;0.032358367;1.379816345
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.AbstractStringLayoutStringEncodingBenchmark.iso8859_1GetBytes;;0.050442191;0.069575154;1.379304765
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.AbstractStringLayoutStringEncodingBenchmark.utf8GetBytes;;0.048703228;0.06717211;1.379212675
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=10,maxConcurrency=32,work=10;0.136551319;0.186980062;1.369302496
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.FileAppenderBenchmark.log4j2AsyncDisruptor;;0.034397842;0.047093397;1.369079966
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.PatternLayoutBenchmark.byteArrayMC;;0.038658684;0.052828914;1.366547142
ReactiveX/RxJava;;io.reactivex.ToFlowablePerf.observable;times=1;0.037825799;0.051455661;1.36033243
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.FileAppenderBenchmark.logbackAsyncFile;;1.096526356;1.49047753;1.359271962
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.AsyncLoggersBenchmark.throughput11Params;;0.143898318;0.195384309;1.357794248
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=10,maxConcurrency=32,work=1;0.167936735;0.227660311;1.355631397
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=1000000,maxConcurrency=32,work=1000;0.071257949;0.096434709;1.35331861
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.FileAppenderThrowableBenchmark.complexLog4j1;;0.077695501;0.104900495;1.350148892
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.SortedArrayVsHashMapBenchmark.iterateHashContextDataBiConsumer;count=5,length=20;0.069634874;0.093740035;1.346165073
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.legacyInjectWithoutProperties;count=50,threadContextMapAlias=CopySortedArray;0.050055329;0.067237504;1.343263653
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.putAndRemove;count=500,threadContextMapAlias=CopyOpenHash;0.123480326;0.165589673;1.341020703
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.FileAppenderParamsBenchmark.param1JulFile;;0.199325434;0.267130195;1.340171144
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.TimeFormatBenchmark.fastDateFormatReuseStringBuilder;;0.035406794;0.047420988;1.339318893
ReactiveX/RxJava;;io.reactivex.XMapYPerf.flowFlatMapFlowable0;times=1000;0.003695542;0.004947695;1.338827919
ReactiveX/RxJava;;io.reactivex.FlattenCrossMapPerf.flowable;times=10000;0.003751256;0.00499654;1.331964384
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.AsyncAppenderLog4j2Benchmark.throughput9Params;configFileName=perf5AsyncApndXferQNoLoc-noOpAppender.xml;0.266446518;0.354100236;1.328973031
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.FileAppenderThrowableBenchmark.complexLog4j2ThrowableAsync;;0.074681339;0.097947406;1.311537885
ReactiveX/RxJava;;io.reactivex.parallel.ParallelPerf.parallel;compute=100,count=10000,parallelism=3;0.16342024;0.214015991;1.309605171
ReactiveX/RxJava;;io.reactivex.xmapz.FlowableConcatMapSinglePerf.flowableDedicated;count=1;0.065340629;0.085248632;1.304680308
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.JdbcAppenderBenchmark.testThroughputHSQLDBMessage;;0.297720812;0.387507026;1.301578562
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.ConcurrentAsyncLoggerToFileBenchmark.singleLoggingThread;asyncLoggerType=ASYNC_CONFIG,queueFullPolicy=ENQUEUE;0.23244669;0.30251334;1.301431048
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableConcatMapCompletablePerf.observablePlain;count=100000;0.001946757;0.002532056;1.30065337
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.AsyncAppenderLog4j2Benchmark.throughput1Param;configFileName=perf5AsyncApndNoLoc-noOpAppender.xml;0.843158783;1.086110506;1.288144685
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.PatternLayoutBenchmark.serializableMDEx;;0.029104178;0.037466034;1.287307755
ReactiveX/RxJava;;io.reactivex.BinaryFlatMapPerf.singleFlatMapHidePublisher;times=1;0.029350165;0.037712384;1.284912149
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.Log4jLogEventBenchmark.getSourceLocationOfLogEvent;;0.080421124;0.103223023;1.283531219
ReactiveX/RxJava;;io.reactivex.parallel.ParallelPerf.flatMap;compute=1,count=10000,parallelism=4;0.60879272;0.780194735;1.281544126
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.MemoryHandlerJULBenchmark.throughput8Params;;0.032979436;0.04223262;1.280574365
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.ConcurrentAsyncLoggerToFileBenchmark.singleLoggingThread;asyncLoggerType=ASYNC_CONTEXT,queueFullPolicy=SYNCHRONOUS;1.237976013;1.581783687;1.277717557
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableConcatMapMaybeEmptyPerf.observableConvert;count=1;0.021163062;0.027036129;1.277515015
ReactiveX/RxJava;;io.reactivex.xmapz.FlowableFlatMapCompletablePerf.flowablePlain;count=1000000;0.002946931;0.003760093;1.2759354
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.UnboxBenchmark.boxInt;;0.05727909;0.072710241;1.269402875
ReactiveX/RxJava;;io.reactivex.XMapYPerf.flowFlatMapFlowable1;times=1000;0.001593891;0.002021464;1.268257398
ReactiveX/RxJava;;io.reactivex.xmapz.FlowableConcatMapMaybePerf.flowableDedicated;count=1;0.071230848;0.090079507;1.264613717
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.FileAppenderParamsBenchmark.param3Log4j1Concat;;0.198040458;0.250412097;1.264449191
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.ParameterizedMessageBenchmark.refactoredGetFormattedMsg;;0.04610338;0.058249042;1.263444068
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=10,maxConcurrency=256,work=1000;0.231589306;0.292484628;1.262945312
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.AsyncAppenderLog4j2Benchmark.throughput2Params;configFileName=perf5AsyncApndXferQNoLoc-noOpAppender.xml;0.215432613;0.271527216;1.260381201
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=10,maxConcurrency=32,work=1000;0.323788642;0.407263747;1.257807389
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.legacyInjectWithoutProperties;count=5,threadContextMapAlias=NoGcOpenHash;0.0474417;0.059668811;1.257729198
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=1000000,maxConcurrency=1,work=1;0.01553785;0.019533623;1.257163789
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.AsyncAppenderLogbackLocationBenchmark.throughputSimple;;0.06109571;0.076727972;1.255865131
ReactiveX/RxJava;;io.reactivex.BinaryFlatMapPerf.maybeFlatMapHideObservable;times=1000000;0.016821813;0.021080609;1.253171037
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.StringEncodingBenchmark.defaultStringGetBytesCharSet;;0.046205427;0.057852325;1.252067749
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.FileAppenderParamsBenchmark.param1Log4j1Concat;;0.161707846;0.202152039;1.250106558
ReactiveX/RxJava;;io.reactivex.xmapz.FlowableFlatMapMaybePerf.flowablePlain;count=10;0.01885329;0.02347986;1.245398538
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.ThreadLocalVsPoolBenchmark.objectPool;;0.018520764;0.023049245;1.244508286
ReactiveX/RxJava;;io.reactivex.xmapz.FlowableSwitchMapMaybeEmptyPerf.flowablePlain;count=1;0.026552032;0.033012794;1.243324564
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.SortedArrayVsHashMapBenchmark.putAllMap;count=5,length=20;0.045895435;0.056998759;1.241926529
ReactiveX/RxJava;;io.reactivex.parallel.ParallelPerf.parallel;compute=100,count=10000,parallelism=4;0.152412316;0.189225461;1.241536547
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.FormatterLoggerBenchmark.latencyParameterizedDouble;;0.112569369;0.138779845;1.232838443
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.AsyncAppenderLog4j2Benchmark.throughput2Params;configFileName=perf5AsyncApndMpscQNoLoc-noOpAppender.xml;0.139866679;0.172260699;1.231606418
ReactiveX/RxJava;;io.reactivex.FlatMapJustPerf.observable;times=10;0.238255599;0.29324417;1.230796551
ReactiveX/RxJava;;io.reactivex.xmapz.FlowableSwitchMapCompletablePerf.flowableDedicated;count=1;0.075823339;0.093205155;1.229240972
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.ConcurrentAsyncLoggerToFileBenchmark.singleLoggingThread;asyncLoggerType=ASYNC_CONFIG,queueFullPolicy=ENQUEUE_UNSYNCHRONIZED;0.268542601;0.329734808;1.227867784
ReactiveX/RxJava;;io.reactivex.RxVsStreamPerf.rangeObservableFlatMap;times=1;0.014245587;0.017467934;1.226199641
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.ThreadLocalVsPoolBenchmark.newInstance;;0.203097319;0.248618248;1.224133579
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableConcatMapMaybeEmptyPerf.observableDedicated;count=1000000;0.004640836;0.005679429;1.223794314
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableSyncPerf.flatMapCompletable;items=1,maxConcurrency=128;0.080363303;0.098127279;1.221045867
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.ParameterizedMessageInliningBenchmark.formatStringArgs;;0.031455511;0.038403264;1.220875569
ReactiveX/RxJava;;io.reactivex.FlatMapJustPerf.flowable;times=100;0.241576175;0.294306697;1.218276996
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=1000,maxConcurrency=128,work=1000;0.059641732;0.072545624;1.216356759
ReactiveX/RxJava;;io.reactivex.parallel.ParallelPerf.parallel;compute=1000,count=10000,parallelism=3;0.168277149;0.204392868;1.21462046
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.FileAppenderThrowableBenchmark.complexLog4j2ExtendedThrowableAsync;;0.101995533;0.123829042;1.214063384
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.AsyncAppenderLog4j2Benchmark.throughput11Params;configFileName=perf5AsyncApndXferQNoLoc-noOpAppender.xml;0.360755297;0.436495355;1.209948567
ReactiveX/RxJava;;io.reactivex.xmapz.FlowableConcatMapCompletablePerf.flowableDedicated;count=1000000;0.019155251;0.023164991;1.209328512
ReactiveX/RxJava;;io.reactivex.parallel.ParallelPerf.parallel;compute=1,count=10000,parallelism=4;0.966704989;1.166374004;1.206545965
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.AsyncAppenderLog4j2Benchmark.throughputSimple;configFileName=perf5AsyncApndMpscQNoLoc-noOpAppender.xml;0.184925543;0.222820497;1.204920067
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.AsyncAppenderLog4j2Benchmark.throughput5Params;configFileName=perf5AsyncApndMpscQNoLoc-noOpAppender.xml;0.166838274;0.200671273;1.202789193
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=10,maxConcurrency=256,work=100;0.158056354;0.18906299;1.196174564
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.Log4jLogEventBenchmark.createLogEventWithoutException;;0.04232316;0.050613422;1.195880024
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.putAndRemove;count=500,threadContextMapAlias=CopySortedArray;0.06196841;0.073867369;1.192016536
ReactiveX/RxJava;;io.reactivex.EachTypeFlatMapPerf.singleJustMapJust;times=1000000;0.03146836;0.037451459;1.190130611
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.AsyncAppenderLog4j2Benchmark.throughput5Params;configFileName=perf5AsyncApndDsrptrNoLoc-noOpAppender.xml;0.149540576;0.177781898;1.188853904
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.FileAppenderThrowableBenchmark.log4j1;;0.30207414;0.359101814;1.18878701
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=1,maxConcurrency=256,work=1000;0.293729297;0.348440071;1.18626257
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=1000,maxConcurrency=256,work=10;0.06978047;0.082645692;1.184367085
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.AsyncAppenderLog4j1Benchmark.throughput2Params;;1.095895603;1.297825932;1.184260552
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.AsyncAppenderLog4j2Benchmark.throughput7Params;configFileName=perf5AsyncApndXferQNoLoc-noOpAppender.xml;0.237056756;0.280537763;1.183420239
ReactiveX/RxJava;;io.reactivex.xmapz.FlowableSwitchMapCompletablePerf.flowableConvert;count=1000000;0.325156877;0.384563423;1.182701184
ReactiveX/RxJava;;io.reactivex.XMapYPerf.obsFlatMapIterable0;times=1000;0.008612114;0.010162817;1.180060605
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableSwitchMapSinglePerf.observableDedicated;count=10;0.018546026;0.021813052;1.17615774
ReactiveX/RxJava;;io.reactivex.BinaryFlatMapPerf.maybeFlatMapPublisher;times=1000000;0.001999366;0.002350904;1.175824501
ReactiveX/RxJava;;io.reactivex.parallel.ParallelPerf.groupBy;compute=10,count=10000,parallelism=2;0.236675982;0.278016979;1.174673393
ReactiveX/RxJava;;io.reactivex.XMapYPerf.flowFlatMapMaybe1;times=1;0.040804254;0.047904337;1.174003505
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=10,maxConcurrency=256,work=10;0.128050143;0.149990031;1.171338254
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.PatternLayoutBenchmark.byteArrayMD;;0.037858144;0.044322479;1.170751488
ReactiveX/RxJava;;io.reactivex.parallel.ParallelPerf.flatMap;compute=10,count=10000,parallelism=4;0.67475927;0.786614669;1.165770823
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.AsyncAppenderLog4j1Benchmark.throughputSimple;;1.073923428;1.249520318;1.163509693
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.AbstractStringLayoutStringEncodingBenchmark.baseline;;0.040182344;0.046733079;1.163025219
ReactiveX/RxJava;;io.reactivex.FlatMapJustPerf.flowable;times=100000;0.225930772;0.262075678;1.159982218
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableConcatMapSinglePerf.observablePlain;count=1;0.02963621;0.034374941;1.159896651
ReactiveX/RxJava;;io.reactivex.xmapz.FlowableSwitchMapCompletablePerf.flowablePlain;count=1000000;0.129559269;0.150077393;1.158368627
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.AsyncAppenderLogbackBenchmark.throughputSimple;;1.493202904;1.72845093;1.157545921
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=1,maxConcurrency=128,work=1000;0.291835096;0.337784251;1.157449037
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=1000,maxConcurrency=32,work=10;0.065530828;0.07553668;1.152689234
ReactiveX/RxJava;;io.reactivex.BlockingPerf.flowableBlockingLast;times=1000000;0.131625513;0.15170185;1.152526186
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.Log4j2AppenderComparisonBenchmark.end2endConsole;;0.2471536;0.284816708;1.152387454
