project;commit;benchmark;param;i2;i3;i4;i5;i6;i7;i8;i9;i10
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.SortedArrayVsHashMapBenchmark.putAllArrayContextData;count=5,length=20;0.313393563;0.939774429;0.981653363;0.995230107;0.968586327;0.992792174;0.995533529;0.994106961;0.998241021
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.SortedArrayVsHashMapBenchmark.putAllArrayContextData;count=500,length=20;0.971005896;0.9943374;0.989039911;0.991242592;0.846947372;0.189530805;0.870861095;0.251008456;0.886599285
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.SortedArrayVsHashMapBenchmark.putAllHashContextData;count=5,length=20;0.840377831;0.965066259;0.973232784;0.989024917;0.986876402;0.994245646;0.99560852;0.996480386;0.992503452
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.SortedArrayVsHashMapBenchmark.putAllHashContextData;count=500,length=20;0.982728506;0.987770227;0.991968279;0.993111858;0.987460384;0.989658233;0.994308844;0.99399604;0.99515102
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.SortedArrayVsHashMapBenchmark.putAllMap;count=5,length=20;0.40716926;0.937398201;0.978777169;0.984124693;0.997881743;0.989172164;0.980818059;0.994863139;0.996806815
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.SortedArrayVsHashMapBenchmark.putAllMap;count=500,length=20;0.341786145;0.867182779;0.926407372;0.921125709;0.992806179;0.994968446;0.990230509;0.995362266;0.997377309
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.SortedArrayVsHashMapBenchmark.putArrayContextData;count=5,length=20;0.915343753;0.914483289;0.984818596;0.992626315;0.997768073;0.988095805;0.987483945;0.945194403;0.989408345
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.SortedArrayVsHashMapBenchmark.putArrayContextData;count=500,length=20;0;0.357097699;0.274271667;0.966401006;0.951165415;0.978673579;0.981355199;0.996645363;0.992661714
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.SortedArrayVsHashMapBenchmark.putHashContextData;count=5,length=20;0.919783563;0.858824403;0.975814972;0.906887738;0.972998443;0.995784129;0.993269016;0.995459733;0.998483987
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.SortedArrayVsHashMapBenchmark.putHashContextData;count=500,length=20;0.957778429;0.67499766;0.944640632;0.968433472;0.945711754;0.986780126;0.984838816;0.959413567;0.973254091
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.SortedArrayVsHashMapBenchmark.putMap;count=5,length=20;0.969037869;0.867999075;0.949816486;0.969767142;0.993984583;0.989978541;0.989197665;0.996075393;0.995790926
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.SortedArrayVsHashMapBenchmark.putMap;count=500,length=20;0.610288919;0.955164898;0.946655807;0.978813867;0.936172;0.988093168;0.981964195;0.989616307;0.963093554
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.StringBuilderEscapeBenchmark.escapeJsonLargeString;;0.88998247;0.145923023;0.121249802;0.999492109;0.794005405;0.998699475;0.141388633;0.990164795;0.758475589
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.StringBuilderEscapeBenchmark.escapeXmlLargeString;;0;0;0;0;0;0.052524165;0.055513842;0.871182361;0.759172171
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.StringEncodingBenchmark.defaultStringGetBytes;;0.741005088;0.255597577;0.906398185;0.987937298;0.980897538;0.962178491;0.992812214;0.995419147;0.993387603
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.StringEncodingBenchmark.defaultStringGetBytesCharSet;;0.161104417;0.830074707;0.706487682;0.956465562;0.921219938;0.990289646;0.992847936;0.994528774;0.997628633
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.StringEncodingBenchmark.defaultStringGetBytesString;;0.967283097;0.354249188;0.89107365;0.976261101;0.990695777;0.982912854;0.992312888;0.981491789;0.991931804
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.StringEncodingBenchmark.iso8859_1CustomCastToByte;;0.596721514;0.973555357;0.63852311;0.974272888;0.973093754;0.995315296;0.956160647;0.990797383;0.99810856
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.StringEncodingBenchmark.iso8859_1CustomPortedJDK8;;0.150450763;0.825194968;0.895325235;0.723406797;0.981572434;0.989657272;0.996057498;0.996328207;0.995143301
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.StringEncodingBenchmark.iso8859_1CustomPortedJDK8CopyArray;;0.617124978;0.783901694;0.877381915;0.994403096;0.978683626;0.991866793;0.991293276;0.993368893;0.985739442
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.StringEncodingBenchmark.iso8859_1CustomVerifyAndCast;;0.292024372;0.965341649;0.984128251;0.992109375;0.986860509;0.998721041;0.996028104;0.98967914;0.991643286
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.StringEncodingBenchmark.iso8859_1Encoder;;0.991823683;0.997644279;0.989186216;0.994363214;0.987200174;0.998959371;0.996427287;0.996160921;0.995692646
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.StringEncodingBenchmark.iso8859_1StringGetBytesCharSet;;0.967232992;0.481382764;0.950657608;0.974236169;0.989971142;0.991736668;0.990959187;0.965806187;0.991407081
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.StringEncodingBenchmark.iso8859_1StringGetBytesString;;0.656975796;0.419322775;0.941649939;0.974001592;0.956426032;0.961635858;0.996278459;0.990793134;0.994376354
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.StringEncodingBenchmark.shiftJisEncoder;;0.187484682;0.917297197;0.863120016;0.814200008;0.92261504;0.56075531;0.987276226;0.987629399;0.380629287
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.StringEncodingBenchmark.shiftJisStringGetBytesCharSet;;0.373654745;0.905876885;0.979422576;0.994586872;0.987023109;0.994522507;0.99417075;0.990937095;0.990233073
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.StringEncodingBenchmark.shiftJisStringGetBytesString;;0.904149696;0.209154977;0.940493019;0.967978783;0.984225297;0.993166087;0.989607379;0.98297614;0.995471172
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.StringEncodingBenchmark.usAsciiStringGetBytesCharSet;;0.180020959;0.901269373;0.989246547;0.775262629;0.988012797;0.977153912;0.995281222;0.984365934;0.996487245
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.StringEncodingBenchmark.usAsciiStringGetBytesString;;0.468054299;0.112543482;0.914080047;0.967581619;0.98809208;0.995202868;0.989483006;0.992091531;0.73372891
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.TextEncoderHelperBenchmark.byteArrayMCD;;0.937187433;0.904781032;0.958153008;0.988564451;0.989002112;0.995473041;0.993485552;0.991544268;0.988316666
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.TextEncoderHelperBenchmark.encodeMCD;;0.221841551;0.924552859;0.31483385;0.992374727;0.701107744;0.994366249;0.993321454;0.971614128;0.990091992
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.TextEncoderHelperBenchmark.serializableMCD;;0.356356695;0.966162261;0.959760686;0.995422233;0.993085162;0.986980928;0.996672245;0.991311488;0.996679012
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.TextEncoderHelperBenchmark.stringGetBytes;;0;0.135212523;0.913716052;0.990804339;0.950322657;0.752062216;0.944563801;0.917712563;0.984876706
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.TextEncoderHelperBenchmark.textEncoderEncode;;0.478052547;0.900548747;0.964622228;0.972615745;0.992129078;0.992673581;0.989259415;0.990577807;0.992841487
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.TextEncoderHelperBenchmark.toStringMCD;;0.963801014;0.916920799;0.962714501;0.989771502;0.994352586;0.990481287;0.990136245;0.996737258;0.995880844
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.get;count=5,threadContextMapAlias=CopyOpenHash;0.927876454;0.995289918;0.990942526;0.999035444;0.953601346;0.96422314;0.952080624;0.947548986;0.99537296
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.get;count=5,threadContextMapAlias=CopySortedArray;0.723142473;0.907674005;0.982233151;0.98469484;0.929151823;0.971298917;0.993532562;0.966065261;0.944778019
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.get;count=5,threadContextMapAlias=Default;0.941400367;0.988009126;0.932568454;0.995184484;0.940989171;0.991322253;0.990251974;0.994539898;0.992357324
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.get;count=5,threadContextMapAlias=NoGcOpenHash;0.722959739;0.899313651;0.989073058;0.996260114;0.99663224;0.99620858;0.985936228;0.981125875;0.974145452
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.get;count=5,threadContextMapAlias=NoGcSortedArray;0.90050457;0.98754776;0.997985735;0.986479624;0.982020638;0.985070749;0.984579093;0.988607697;0.984805791
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.get;count=50,threadContextMapAlias=CopyOpenHash;0.924269331;0.957121445;0.948701634;0.992138656;0.980962733;0.998449716;0.981374356;0.992339643;0.995326928
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.get;count=50,threadContextMapAlias=CopySortedArray;0.29686242;0.873428946;0.968471926;0.974383622;0.992111084;0.994748411;0.996052803;0.992515152;0.988998456
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.get;count=50,threadContextMapAlias=Default;0.972379362;0.951513108;0.982788244;0.993512159;0.990284752;0.982519177;0.99790399;0.989374832;0.99173625
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.get;count=50,threadContextMapAlias=NoGcOpenHash;0;0.871784336;0.974756461;0.977766987;0.987227071;0.987335671;0.998307561;0.994727148;0.99807684
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.get;count=50,threadContextMapAlias=NoGcSortedArray;0.939296731;0.452336323;0.873860757;0.98562029;0.975337778;0.99436218;0.990878684;0.993537555;0.977820941
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.get;count=500,threadContextMapAlias=CopyOpenHash;0.912511199;0.901275049;0.991479996;0.994944572;0.993007941;0.993712394;0.99153209;0.995079001;0.993774547
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.get;count=500,threadContextMapAlias=CopySortedArray;0.669556704;0.964185996;0.990193818;0.983351051;0.96059886;0.99304762;0.993835346;0.978116832;0.997274782
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.get;count=500,threadContextMapAlias=Default;0.731492369;0.826125732;0.973123127;0.993260846;0.991023481;0.997569562;0.990067905;0.976575492;0.994048619
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.get;count=500,threadContextMapAlias=NoGcOpenHash;0.842152766;0.982784327;0.982033641;0.978724596;0.988322474;0.998806913;0.992476901;0.988396888;0.982863987
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.get;count=500,threadContextMapAlias=NoGcSortedArray;0.913009681;0.774049638;0.900537432;0.970807814;0.991461493;0.987058933;0.993650424;0.982973191;0.992450198
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.injectWithoutProperties;count=5,threadContextMapAlias=CopyOpenHash;0.98764527;0.905179424;0.9438552;0.958510157;0.984062454;0.984874909;0.997811319;0.98479066;0.988585922
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.injectWithoutProperties;count=5,threadContextMapAlias=CopySortedArray;0.848451019;0.926552367;0.908238511;0.973864707;0.94761957;0.956283832;0.925534869;0.982813763;0.98490975
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.injectWithoutProperties;count=5,threadContextMapAlias=Default;0.549487012;0.172456398;0.934927539;0.963107682;0.961565083;0.960745244;0.526504729;0.991604637;0.998596856
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.injectWithoutProperties;count=5,threadContextMapAlias=NoGcOpenHash;0.474509846;0.96837845;0.973183736;0.959516563;0.994435915;0.973622787;0.997677025;0.980043152;0.991672745
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.injectWithoutProperties;count=5,threadContextMapAlias=NoGcSortedArray;0.251326006;0.804652196;0.946690681;0.727540477;0.99544948;0.990609957;0.997153739;0.989439998;0.987258967
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.injectWithoutProperties;count=50,threadContextMapAlias=CopyOpenHash;0.979570191;0.953527036;0.971686086;0.99745016;0.975988364;0.982687745;0.97022013;0.994053467;0.996924463
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.injectWithoutProperties;count=50,threadContextMapAlias=CopySortedArray;0.487406495;0.910628245;0.992713075;0.991243673;0.997143377;0.997496722;0.984732945;0.991706146;0.995504913
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.injectWithoutProperties;count=50,threadContextMapAlias=Default;0.309108921;0.27076931;0.907545637;0.955341553;0.985065017;0.975930454;0.472546196;0.967269013;0.987997981
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.injectWithoutProperties;count=50,threadContextMapAlias=NoGcOpenHash;0.980590421;0.981100504;0.998702118;0.989923999;0.988396248;0.983184354;0.996667159;0.996601285;0.996973415
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.injectWithoutProperties;count=50,threadContextMapAlias=NoGcSortedArray;0.987266574;0.991949629;0.962770502;0.988146332;0.991359636;0.998181961;0.987905464;0.9995086;0.994648908
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.injectWithoutProperties;count=500,threadContextMapAlias=CopyOpenHash;0.13847056;0.909122046;0.958092264;0.957192444;0.994404668;0;0;0;0
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.injectWithoutProperties;count=500,threadContextMapAlias=CopySortedArray;0.970522606;0.901006183;0.929710935;0.927760404;0.941534683;0.934255497;0.997117039;0.998413853;0.993960358
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.injectWithoutProperties;count=500,threadContextMapAlias=Default;0.516732883;0.365950572;0.941926053;0.959785829;0.988413755;0.978141084;0.599627949;0.991970935;0.746639562
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.injectWithoutProperties;count=500,threadContextMapAlias=NoGcOpenHash;0.9854039;0.989497273;0.994417856;0.996705186;0.992408839;0.991303886;0.98747817;0.994393486;0.995416276
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.injectWithoutProperties;count=500,threadContextMapAlias=NoGcSortedArray;0.196773334;0.981708056;0.942264782;0.986733684;0.992590663;0.987318304;0.987003613;0.992691253;0.97551741
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.injectWithProperties;count=5,threadContextMapAlias=CopyOpenHash;0.977723001;0.699341402;0.995105566;0.837358913;0.995845239;0.978653435;0.709196146;0.993517313;0.989717835
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.injectWithProperties;count=5,threadContextMapAlias=CopySortedArray;0.991342578;0.836262778;0.957620036;0.918568942;0.993647037;0.998173726;0.997248899;0.994282034;0.985566844
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.injectWithProperties;count=5,threadContextMapAlias=Default;0.985152889;0.986376717;0.98831486;0.992913427;0.985054998;0.99306084;0.995320249;0.994556327;0.98873237
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.injectWithProperties;count=5,threadContextMapAlias=NoGcOpenHash;0.948192447;0.969222524;0.970385467;0.982306933;0.996309071;0.992425271;0.997816652;0.983960396;0.992522499
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.injectWithProperties;count=5,threadContextMapAlias=NoGcSortedArray;0.628917587;0.947552399;0.42503086;0.990903728;0.995901532;0.992205099;0.989102512;0.997801764;0.996326339
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.injectWithProperties;count=50,threadContextMapAlias=CopyOpenHash;0.987906446;0.996786871;0.992504718;0.989240284;0.986444091;0.996453375;0.989538346;0.995986791;0.994868789
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.injectWithProperties;count=50,threadContextMapAlias=CopySortedArray;0.984171351;0.993661189;0.983596064;0.992779358;0.994493433;0.992950121;0.995688034;0.994398773;0.994658222
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.injectWithProperties;count=50,threadContextMapAlias=Default;0.98069735;0.996392876;0.989630377;0.976956179;0.997318593;0.995852615;0.996946023;0.995461435;0.997872649
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.injectWithProperties;count=50,threadContextMapAlias=NoGcOpenHash;0.916310175;0.969586986;0.973710491;0.967201533;0.997048986;0.994654198;0.915258767;0.967534953;0.995302336
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.injectWithProperties;count=50,threadContextMapAlias=NoGcSortedArray;0.995046671;0.990050271;0.23818481;0.990445882;0.997201236;0.984145942;0.988458864;0.996090739;0.985377989
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.injectWithProperties;count=500,threadContextMapAlias=CopyOpenHash;0.951447514;0.930411296;0.979983919;0.965764819;0.944932286;0.983210325;0.997712456;0.992438585;0.9859305
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.injectWithProperties;count=500,threadContextMapAlias=CopySortedArray;0.960466439;0.987934334;0.994531716;0.986805459;0.996247107;0.993667514;0.993677196;0.9899722;0.994902002
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.injectWithProperties;count=500,threadContextMapAlias=Default;0.940974731;0.989318466;0.984667602;0.985575527;0.992601037;0.996480392;0.994997287;0.996086169;0.997620674
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.injectWithProperties;count=500,threadContextMapAlias=NoGcOpenHash;0.932953353;0.941624284;0.972389642;0.34223884;0.280435784;0.213239418;0.995923661;0.971243388;0.993389796
