project;commit;benchmark;param;< 10%;< 5%;< 2%;< 1%
ReactiveX/RxJava;;io.reactivex.CallableAsyncPerf.pipelineObservable;;6;7;8;12
ReactiveX/RxJava;;io.reactivex.CallableAsyncPerf.pipelineSingle;;5;7;16;26
ReactiveX/RxJava;;io.reactivex.CallableAsyncPerf.subscribeOnCompletable;;6;6;18;18
ReactiveX/RxJava;;io.reactivex.CallableAsyncPerf.subscribeOnFlowable;;5;5;10;10
ReactiveX/RxJava;;io.reactivex.CallableAsyncPerf.subscribeOnMaybe;;7;13;21;27
ReactiveX/RxJava;;io.reactivex.CallableAsyncPerf.subscribeOnObservable;;6;9;14;17
ReactiveX/RxJava;;io.reactivex.CallableAsyncPerf.subscribeOnSingle;;6;13;22;26
ReactiveX/RxJava;;io.reactivex.EachTypeFlatMapPerf.bpRange;times=1;5;5;14;22
ReactiveX/RxJava;;io.reactivex.EachTypeFlatMapPerf.bpRange;times=1000;5;5;16;34
ReactiveX/RxJava;;io.reactivex.EachTypeFlatMapPerf.bpRange;times=1000000;5;10;22;34
ReactiveX/RxJava;;io.reactivex.EachTypeFlatMapPerf.bpRangeMapJust;times=1;5;8;12;17
ReactiveX/RxJava;;io.reactivex.EachTypeFlatMapPerf.bpRangeMapJust;times=1000;5;7;10;18
ReactiveX/RxJava;;io.reactivex.EachTypeFlatMapPerf.bpRangeMapJust;times=1000000;5;7;11;17
ReactiveX/RxJava;;io.reactivex.EachTypeFlatMapPerf.bpRangeMapRange;times=1;5;5;5;8
ReactiveX/RxJava;;io.reactivex.EachTypeFlatMapPerf.bpRangeMapRange;times=1000;6;8;11;21
ReactiveX/RxJava;;io.reactivex.EachTypeFlatMapPerf.bpRangeMapRange;times=1000000;5;7;12;20
ReactiveX/RxJava;;io.reactivex.EachTypeFlatMapPerf.nbpRange;times=1;5;5;13;19
ReactiveX/RxJava;;io.reactivex.EachTypeFlatMapPerf.nbpRange;times=1000;6;9;16;24
ReactiveX/RxJava;;io.reactivex.EachTypeFlatMapPerf.nbpRange;times=1000000;5;5;7;40
ReactiveX/RxJava;;io.reactivex.EachTypeFlatMapPerf.nbpRangeMapJust;times=1;5;5;5;8
ReactiveX/RxJava;;io.reactivex.EachTypeFlatMapPerf.nbpRangeMapJust;times=1000;6;10;20;33
ReactiveX/RxJava;;io.reactivex.EachTypeFlatMapPerf.nbpRangeMapJust;times=1000000;5;7;11;15
ReactiveX/RxJava;;io.reactivex.EachTypeFlatMapPerf.nbpRangeMapRange;times=1;5;5;5;6
ReactiveX/RxJava;;io.reactivex.EachTypeFlatMapPerf.nbpRangeMapRange;times=1000;5;8;15;19
ReactiveX/RxJava;;io.reactivex.EachTypeFlatMapPerf.nbpRangeMapRange;times=1000000;5;7;13;20
ReactiveX/RxJava;;io.reactivex.EachTypeFlatMapPerf.singleJust;times=1;5;5;6;7
ReactiveX/RxJava;;io.reactivex.EachTypeFlatMapPerf.singleJust;times=1000;5;5;7;9
ReactiveX/RxJava;;io.reactivex.EachTypeFlatMapPerf.singleJust;times=1000000;5;5;5;6
ReactiveX/RxJava;;io.reactivex.EachTypeFlatMapPerf.singleJustMapJust;times=1;5;5;5;6
ReactiveX/RxJava;;io.reactivex.EachTypeFlatMapPerf.singleJustMapJust;times=1000;5;5;7;9
ReactiveX/RxJava;;io.reactivex.EachTypeFlatMapPerf.singleJustMapJust;times=1000000;5;5;5;6
ReactiveX/RxJava;;io.reactivex.FlatMapJustPerf.flowable;times=10;5;6;6;18
ReactiveX/RxJava;;io.reactivex.FlatMapJustPerf.flowable;times=100;5;7;13;14
ReactiveX/RxJava;;io.reactivex.FlatMapJustPerf.flowable;times=1000;5;5;6;10
ReactiveX/RxJava;;io.reactivex.FlatMapJustPerf.flowable;times=10000;5;6;6;11
ReactiveX/RxJava;;io.reactivex.FlatMapJustPerf.flowable;times=100000;5;5;5;5
ReactiveX/RxJava;;io.reactivex.FlatMapJustPerf.flowable;times=1000000;5;5;13;17
ReactiveX/RxJava;;io.reactivex.FlatMapJustPerf.observable;times=10;5;8;10;10
ReactiveX/RxJava;;io.reactivex.FlatMapJustPerf.observable;times=100;5;6;6;13
ReactiveX/RxJava;;io.reactivex.FlatMapJustPerf.observable;times=1000;5;5;7;8
ReactiveX/RxJava;;io.reactivex.FlatMapJustPerf.observable;times=10000;5;6;9;14
ReactiveX/RxJava;;io.reactivex.FlatMapJustPerf.observable;times=100000;5;8;8;9
ReactiveX/RxJava;;io.reactivex.FlatMapJustPerf.observable;times=1000000;5;5;6;8
ReactiveX/RxJava;;io.reactivex.FlattenCrossMapPerf.flowable;times=1;5;5;5;5
ReactiveX/RxJava;;io.reactivex.FlattenCrossMapPerf.flowable;times=10;5;5;5;5
ReactiveX/RxJava;;io.reactivex.FlattenCrossMapPerf.flowable;times=100;5;5;5;5
ReactiveX/RxJava;;io.reactivex.FlattenCrossMapPerf.flowable;times=1000;5;5;5;5
ReactiveX/RxJava;;io.reactivex.FlattenCrossMapPerf.flowable;times=10000;5;5;5;5
ReactiveX/RxJava;;io.reactivex.FlattenCrossMapPerf.flowable;times=100000;5;5;6;7
ReactiveX/RxJava;;io.reactivex.FlattenCrossMapPerf.flowable;times=1000000;6;8;11;15
ReactiveX/RxJava;;io.reactivex.FlattenCrossMapPerf.observable;times=1;5;5;9;10
ReactiveX/RxJava;;io.reactivex.FlattenCrossMapPerf.observable;times=10;5;6;8;8
ReactiveX/RxJava;;io.reactivex.FlattenCrossMapPerf.observable;times=100;5;8;8;14
ReactiveX/RxJava;;io.reactivex.FlattenCrossMapPerf.observable;times=1000;5;5;6;10
ReactiveX/RxJava;;io.reactivex.FlattenCrossMapPerf.observable;times=10000;5;5;5;5
ReactiveX/RxJava;;io.reactivex.FlattenCrossMapPerf.observable;times=100000;5;5;5;5
ReactiveX/RxJava;;io.reactivex.FlattenCrossMapPerf.observable;times=1000000;5;5;5;5
ReactiveX/RxJava;;io.reactivex.FlattenJustPerf.flowable;times=1;5;5;5;6
ReactiveX/RxJava;;io.reactivex.FlattenJustPerf.flowable;times=10;5;5;5;7
ReactiveX/RxJava;;io.reactivex.FlattenJustPerf.flowable;times=100;8;8;17;28
ReactiveX/RxJava;;io.reactivex.FlattenJustPerf.flowable;times=1000;6;9;16;22
ReactiveX/RxJava;;io.reactivex.FlattenJustPerf.flowable;times=10000;5;7;11;15
ReactiveX/RxJava;;io.reactivex.FlattenJustPerf.flowable;times=100000;6;8;16;25
ReactiveX/RxJava;;io.reactivex.FlattenJustPerf.flowable;times=1000000;6;8;11;17
ReactiveX/RxJava;;io.reactivex.FlattenJustPerf.observable;times=1;7;8;12;18
ReactiveX/RxJava;;io.reactivex.FlattenJustPerf.observable;times=10;5;5;5;9
ReactiveX/RxJava;;io.reactivex.FlattenJustPerf.observable;times=100;5;5;5;5
ReactiveX/RxJava;;io.reactivex.FlattenJustPerf.observable;times=1000;5;5;5;5
ReactiveX/RxJava;;io.reactivex.FlattenJustPerf.observable;times=10000;5;6;9;12
ReactiveX/RxJava;;io.reactivex.FlattenJustPerf.observable;times=100000;5;5;5;5
ReactiveX/RxJava;;io.reactivex.FlattenJustPerf.observable;times=1000000;5;5;5;5
ReactiveX/RxJava;;io.reactivex.FlattenRangePerf.flowable;times=1;5;5;7;7
ReactiveX/RxJava;;io.reactivex.FlattenRangePerf.flowable;times=10;5;5;5;5
ReactiveX/RxJava;;io.reactivex.FlattenRangePerf.flowable;times=100;7;9;15;24
ReactiveX/RxJava;;io.reactivex.FlattenRangePerf.flowable;times=1000;5;7;11;15
ReactiveX/RxJava;;io.reactivex.FlattenRangePerf.flowable;times=10000;6;7;11;18
ReactiveX/RxJava;;io.reactivex.FlattenRangePerf.flowable;times=100000;6;9;13;23
ReactiveX/RxJava;;io.reactivex.FlattenRangePerf.flowable;times=1000000;6;7;9;22
ReactiveX/RxJava;;io.reactivex.FlattenRangePerf.observable;times=1;5;6;7;11
ReactiveX/RxJava;;io.reactivex.FlattenRangePerf.observable;times=10;6;6;15;23
ReactiveX/RxJava;;io.reactivex.FlattenRangePerf.observable;times=100;5;5;5;5
ReactiveX/RxJava;;io.reactivex.FlattenRangePerf.observable;times=1000;5;5;5;6
ReactiveX/RxJava;;io.reactivex.FlattenRangePerf.observable;times=10000;5;5;8;12
ReactiveX/RxJava;;io.reactivex.FlattenRangePerf.observable;times=100000;5;5;5;5
ReactiveX/RxJava;;io.reactivex.FlattenRangePerf.observable;times=1000000;5;5;5;5
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=1,maxConcurrency=1,work=1;11;14;17;29
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=1,maxConcurrency=1,work=10;12;16;21;23
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=1,maxConcurrency=1,work=100;9;9;11;37
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=1,maxConcurrency=1,work=1000;8;10;17;27
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=1,maxConcurrency=128,work=1;6;6;21;23
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=1,maxConcurrency=128,work=10;5;7;11;33
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=1,maxConcurrency=128,work=100;5;5;22;29
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=1,maxConcurrency=128,work=1000;8;16;23;25
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=1,maxConcurrency=256,work=1;6;16;23;27
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=1,maxConcurrency=256,work=10;10;13;18;38
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=1,maxConcurrency=256,work=100;6;12;17;22
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=1,maxConcurrency=256,work=1000;6;13;22;30
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=1,maxConcurrency=32,work=1;5;7;7;18
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=1,maxConcurrency=32,work=10;6;9;15;16
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=1,maxConcurrency=32,work=100;10;14;17;25
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=1,maxConcurrency=32,work=1000;9;14;18;21
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=1,maxConcurrency=8,work=1;5;12;15;23
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=1,maxConcurrency=8,work=10;5;5;8;18
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=1,maxConcurrency=8,work=100;5;5;17;30
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=1,maxConcurrency=8,work=1000;5;5;5;13
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=10,maxConcurrency=1,work=1;5;8;12;15
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=10,maxConcurrency=1,work=10;5;5;7;27
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=10,maxConcurrency=1,work=100;5;10;13;22
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=10,maxConcurrency=1,work=1000;5;5;7;7
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=10,maxConcurrency=128,work=1;10;16;26;54
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=10,maxConcurrency=128,work=10;5;5;8;9
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=10,maxConcurrency=128,work=100;8;14;20;36
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=10,maxConcurrency=128,work=1000;6;9;10;17
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=10,maxConcurrency=256,work=1;6;8;10;17
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=10,maxConcurrency=256,work=10;5;5;7;12
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=10,maxConcurrency=256,work=100;6;12;26;33
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=10,maxConcurrency=256,work=1000;5;6;14;19
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=10,maxConcurrency=32,work=1;8;8;27;42
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=10,maxConcurrency=32,work=10;5;5;11;18
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=10,maxConcurrency=32,work=100;5;5;12;22
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=10,maxConcurrency=32,work=1000;6;7;13;30
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=10,maxConcurrency=8,work=1;5;6;9;11
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=10,maxConcurrency=8,work=10;5;6;7;12
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=10,maxConcurrency=8,work=100;5;5;6;11
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=10,maxConcurrency=8,work=1000;5;6;10;12
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=100,maxConcurrency=1,work=1;7;9;22;33
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=100,maxConcurrency=1,work=10;7;9;10;12
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=100,maxConcurrency=1,work=100;5;5;10;12
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=100,maxConcurrency=1,work=1000;5;6;9;10
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=100,maxConcurrency=128,work=1;5;5;5;5
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=100,maxConcurrency=128,work=10;6;7;11;16
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=100,maxConcurrency=128,work=100;5;5;5;12
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=100,maxConcurrency=128,work=1000;5;5;5;8
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=100,maxConcurrency=256,work=1;5;5;5;8
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=100,maxConcurrency=256,work=10;5;5;5;10
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=100,maxConcurrency=256,work=100;5;5;5;5
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=100,maxConcurrency=256,work=1000;5;5;6;6
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=100,maxConcurrency=32,work=1;5;5;5;6
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=100,maxConcurrency=32,work=10;5;5;5;5
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=100,maxConcurrency=32,work=100;5;5;5;7
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=100,maxConcurrency=32,work=1000;5;5;5;6
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=100,maxConcurrency=8,work=1;5;5;5;9
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=100,maxConcurrency=8,work=10;5;5;5;6
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=100,maxConcurrency=8,work=100;5;5;6;6
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=100,maxConcurrency=8,work=1000;5;5;7;7
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=1000,maxConcurrency=1,work=1;8;13;19;31
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=1000,maxConcurrency=1,work=10;7;9;13;18
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=1000,maxConcurrency=1,work=100;5;5;8;16
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=1000,maxConcurrency=1,work=1000;8;10;16;24
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=1000,maxConcurrency=128,work=1;5;5;5;5
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=1000,maxConcurrency=128,work=10;6;7;9;9
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=1000,maxConcurrency=128,work=100;5;5;6;6
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=1000,maxConcurrency=128,work=1000;5;5;13;15
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=1000,maxConcurrency=256,work=1;5;5;11;22
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=1000,maxConcurrency=256,work=10;5;6;10;27
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=1000,maxConcurrency=256,work=100;5;5;7;16
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=1000,maxConcurrency=256,work=1000;5;5;6;8
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=1000,maxConcurrency=32,work=1;5;5;5;5
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=1000,maxConcurrency=32,work=10;5;5;5;16
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=1000,maxConcurrency=32,work=100;5;5;5;6
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=1000,maxConcurrency=32,work=1000;5;5;6;6
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=1000,maxConcurrency=8,work=1;5;5;5;6
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=1000,maxConcurrency=8,work=10;5;5;6;7
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=1000,maxConcurrency=8,work=100;5;5;5;5
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=1000,maxConcurrency=8,work=1000;5;5;8;9
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=10000,maxConcurrency=1,work=1;5;5;10;13
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=10000,maxConcurrency=1,work=10;5;5;5;7
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=10000,maxConcurrency=1,work=100;5;5;8;10
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=10000,maxConcurrency=1,work=1000;5;5;7;7
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=10000,maxConcurrency=128,work=1;5;7;7;14
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=10000,maxConcurrency=128,work=10;6;8;13;21
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=10000,maxConcurrency=128,work=100;5;6;9;16
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=10000,maxConcurrency=128,work=1000;5;5;5;11
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=10000,maxConcurrency=256,work=1;5;5;7;15
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=10000,maxConcurrency=256,work=10;5;5;7;8
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=10000,maxConcurrency=256,work=100;5;5;6;10
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=10000,maxConcurrency=256,work=1000;5;5;5;5
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=10000,maxConcurrency=32,work=1;5;6;8;12
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=10000,maxConcurrency=32,work=10;5;5;7;14
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=10000,maxConcurrency=32,work=100;5;5;12;22
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=10000,maxConcurrency=32,work=1000;5;5;5;21
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=10000,maxConcurrency=8,work=1;5;5;5;12
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=10000,maxConcurrency=8,work=10;5;5;5;17
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=10000,maxConcurrency=8,work=100;5;5;8;17
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=10000,maxConcurrency=8,work=1000;5;5;7;8
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=100000,maxConcurrency=1,work=1;5;5;6;7
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=100000,maxConcurrency=1,work=10;5;5;6;7
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=100000,maxConcurrency=1,work=100;5;6;6;6
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=100000,maxConcurrency=1,work=1000;5;5;7;12
