project;commit;benchmark;params;i2;i3;i4;i5;i6;i7;i8;i9;i10;i11;i12;i13;i14;i15;i16;i17;i18;i19;i20;i21;i22;i23;i24;i25;i26;i27;i28;i29;i30;i31;i32;i33;i34;i35;i36;i37;i38;i39;i40;i41;i42;i43;i44;i45;i46;i47;i48;i49;i50;i51;i52;i53;i54;i55;i56;i57;i58;i59;i60;i61;i62;i63;i64;i65;i66;i67;i68;i69;i70;i71;i72;i73;i74;i75;i76;i77;i78;i79;i80;i81;i82;i83;i84;i85;i86;i87;i88;i89;i90;i91;i92;i93;i94;i95;i96;i97;i98;i99;i100
;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.putAndRemove;count=500,threadContextMapAlias=CopyOpenHash;0.972054341;0.986369968;0.980183224;0.99207252;0.997709956;0.993510459;0.991850243;0.980193229;0.988275735;0.99220686;0.992890767;0.992612659;0.996472492;0.995809472;0.995106844;0.996225738;0.992886168;0.991091919;0.98407515;0.985510631;0.99860694;0.995491308;0.983799618;0.993251171;0.991107215;0.993113059;0.990182808;0.995434158;0.99650829;0.996394373;0.992252174;0.993229754;0.99118608;0.997086369;0.993626171;0.992287547;0.987621836;0.992839989;0.995584364;0.996124044;0.993604011;0.993846176;0.997846525;0.996954479;0.991576395;0.994766922;0.995645952;0.992077945;0.998301744;0.994730085;0.995099797;0.995663069;0.984064458;0.989548732;0.991847233;0.996377059;0.995592197;0.993392955;0.99353352;0.997327688;0.99550964;0.994393474;0.991317373;0.996830799;0.996604583;0.997715689;0.994307635;0.992380075;0.998099014;0.988675578;0.986060589;0.994114191;0.997229677;0.996241596;0.992655581;0.994905393;0.994190852;0.997800909;0.996154307;0.996515602;0.99351117;0.996758624;0.990091837;0.995313491;0.986769135;0.991902521;0.990935045;0.990217212;0.988713091;0.991022111;0.991311413;0.98624372;0.995235788;0.993358825;0.987965461;0.981434057;0.989666159;0.988913877;0.985402921
;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.putAndRemove;count=500,threadContextMapAlias=CopySortedArray;0.947858775;0.987332914;0.994937577;0.98752713;0.997445966;0.996679489;0.968913842;0.972929111;0.987876794;0.987614739;0.980493704;0.994024299;0.988725126;0.995759236;0.995433295;0.996394745;0.990347916;0.986376731;0.997231466;0.998006141;0.991401908;0.989418963;0.987088461;0.983615528;0.993498629;0.997029984;0.993835801;0.990613942;0.996124266;0.987235157;0.997016781;0.988653989;0.99065273;0.99470822;0.994101291;0.994807414;0.992995206;0.992834773;0.990287908;0.987940221;0.987754746;0.995931944;0.993301001;0.994287988;0.992947909;0.988477418;0.993582947;0.984784772;0.991376915;0.985318513;0.985680227;0.996652054;0.996470706;0.99338773;0.994937696;0.992859183;0.997134545;0.997731572;0.998944648;0.995643683;0.996909039;0.990537145;0.993438989;0.996437094;0.995322644;0.996605946;0.996215222;0.994475216;0.992452065;0.990247835;0.987490961;0.995540917;0.994926924;0.996987072;0.996230527;0.996518503;0.991595383;0.986524957;0.990681479;0.995061243;0.993191159;0.993993078;0.995644368;0.99122921;0.989495049;0.992987634;0.992012563;0.994892005;0.994187175;0.997194793;0.996482222;0.994417851;0.993109384;0.994051411;0.995693243;0.996215768;0.992303539;0.992360113;0.996259308
;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.putAndRemove;count=500,threadContextMapAlias=Default;0.263393565;0.879683431;0.972023342;0.828026465;0.97678184;0.68280981;0.761803754;0.918867379;0.931502833;0.606750948;0.681055964;0.556727365;0.943348975;0.987095501;0.980545122;0.960027939;0.985219736;0.995851907;0.989624805;0.991980551;0.98764228;0.994301381;0.993300174;0.994367631;0.993114841;0.996951723;0.995355746;0.987733962;0.991737479;0.981102567;0.98283271;0.991570973;0.986822825;0.98769964;0.993564169;0.995801843;0.995165872;0.99484282;0.98747516;0.99353493;0.990434498;0.996797621;0.987282691;0.992695673;0.993122225;0.989915945;0.993973588;0.988897972;0.99151151;0.994228236;0.994022657;0.993093731;0.992473835;0.992160038;0.988559155;0.995611825;0.990552166;0.998125319;0.987856516;0.987872403;0.985947376;0.991987549;0.996566347;0.995709199;0.995691164;0.996933362;0.996872577;0.990940618;0.995957935;0.990231197;0.987687193;0.991783327;0.979513653;0.989394061;0.990163224;0.993572447;0.996895835;0.997313084;0.995333421;0.990160407;0.993721776;0.985283945;0.990538396;0.998468663;0.990298387;0.990545875;0.986917214;0.991155721;0.99399664;0.990010598;0.995467675;0.997420113;0.996279983;0.99875761;0.995600933;0.987159893;0.99467714;0.993716795;0.992775361
;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.putAndRemove;count=500,threadContextMapAlias=NoGcOpenHash;0.858336426;0.610948586;0.246145826;0.942947272;0.943558958;0.991526765;0.968894026;0.987907724;0.945398632;0.997764273;0.994689911;0.409833081;0.992146605;0.992696817;0.993473895;0.98925925;0.995360976;0.999932741;0.996932803;0.994047198;0.982507212;0.988631433;0.980160867;0.996850251;0.998208412;0.999246599;0.9894122;0.986104327;0.995094157;0.995492955;0.994933662;0.998201775;0.994630776;0.983519838;0.995245646;0.999639842;0.998256824;0.99329181;0.995663052;0.99933824;0.988618319;0.98818399;0.987944431;0.993164931;0.994198269;0.995782425;0.994854643;0.999404722;0.996640365;0.99993226;0.995795281;0.996856244;0.998653384;0.994990348;0.993539072;0.998078962;0.996675334;0.996993565;0.992124328;0.999454185;0.999991533;0.999887583;0.995598076;0.999305912;0.996346256;0.989537383;0.99166745;0.998420946;0.996625944;0.999405619;0.986360063;0.995300795;0.994567301;0.971632428;0.996771465;0.984995741;0.99994117;0.989656195;0.990185159;0.994651965;0.992401213;0.994728097;0.998811427;0.998806549;0.999065104;0.98981466;0.984455643;0.997886721;0.999387452;0.998096633;0.997886473;0.981213958;0.994888975;0.970311586;0.97146343;0.9998676;0.998634176;0.998348796;0.983929143
;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.putAndRemove;count=500,threadContextMapAlias=NoGcSortedArray;0.266565039;0.490419353;0.913988505;0.930233068;0.999078367;0.976673904;0.997272796;0.995531496;0.998263655;0.995077482;0.98741402;0.992497382;0.991882864;0.992217993;0.987214682;0.972881007;0.990909168;0.992124734;0.987956916;0.950393811;0.918857128;0.991533084;0.994141744;0.98222686;0.996913896;0.982749196;0.99881257;0.99322508;0.992005513;0.990693812;0.994915336;0.993267841;0.993781346;0.994508647;0.996367899;0.993274722;0.989679286;0.994532159;0.994497522;0.993313467;0.990158851;0.994855982;0.98657352;0.984860225;0.986271372;0.994308492;0.993089041;0.993800656;0.994925936;0.996455005;0.996324766;0.9936686;0.997623126;0.993243922;0.99612866;0.997048408;0.987546645;0.998433081;0.935501489;0.931501295;0.994102082;0.91912241;0.981347585;0.977123055;0.9925004;0.987774403;0.994685943;0.989590802;0.933057334;0.923901792;0.993430431;0.994272593;0.99119652;0.700529906;0.702973976;0.994535832;0.998916368;0.997020021;0.993356226;0.996638185;0.995689908;0.706031765;0.692141219;0.992111368;0.695511457;0.701655184;0.703316326;0.995252941;0.994386016;0.995794445;0.99066126;0.988572864;0.975261507;0.705553703;0.719236941;0.998371325;0.992089599;0.994776922;0.994169152
;;org.apache.logging.log4j.perf.jmh.ThreadLocalVsConcurrentHashMapBenchmark.concurrentHashMap;;NaN;NaN;0.749399125;0.934269569;0.890316409;0.995159614;0.995001848;0.994193633;0.963132417;0.989034906;0.990085853;0.965851359;0.952599241;0.708001511;0.996866449;0.996453609;0.998425221;0.995644416;0.998086568;0.997804144;0.991463127;0.689004345;0.70184189;0.996534164;0.998197517;0.996050405;0.996984482;0.996025642;0.99833803;0.998788034;0.997406689;0.998414924;0.985505101;0.988289348;0.998602996;0.999295843;0.997300231;0.995823486;0.995639147;0.997916774;0.998454528;0.99851163;0.99630688;0.995013665;0.999910453;0.996930389;0.987443529;0.996079717;0.997212115;0.996645625;0.99654846;0.994794816;0.999131598;0.988513065;0.99672684;0.996223511;0.990914139;0.994285534;0.995939628;0.999750737;0.99481498;0.997198924;0.999711535;0.998411022;0.99476954;0.999252587;0.997937665;0.997247893;0.990558648;0.993884655;0.998412198;0.997753882;0.999347535;0.990225662;0.998527957;0.997661542;0.995948541;0.989542526;0.995900523;0.997808884;0.991582084;0.998483023;0.994679688;0.994404888;0.997094629;0.995697076;0.989988668;0.999601288;0.990326503;0.996644027;0.999126678;0.997877934;0.988563841;0.992676498;0.999702067;0.998964466;0.987462864;0.99590447;0.999851503
;;org.apache.logging.log4j.perf.jmh.ThreadLocalVsConcurrentHashMapBenchmark.newInstance;;0.840447047;0.698701674;0.963876354;0.968064362;0.984780983;0.991479336;0.99189656;0.709566004;0.993564439;0.996033649;0.998433592;0.99511185;0.997547683;0.988090726;0.999717477;0.999407026;0.992382862;0.991378954;0.999168508;0.997775805;0.997124804;0.99734386;0.99864745;0.995739948;0.993870162;0.984165075;0.995626095;0.997695143;0.99383982;0.995833111;0.999309449;0.996590875;0.99184019;0.987807967;0.996978065;0.99817248;0.997008462;0.997936662;0.997140328;0.996440107;0.999163063;0.998271655;0.998753841;0.998850608;0.999307562;0.99320369;0.991512447;0.991258224;0.998722814;0.998902916;0.999473235;0.997968875;0.993998073;0.994347502;0.995701135;0.994154871;0.993592014;0.993818899;0.998926493;0.997565741;0.99855926;0.999748624;0.996465212;0.997156349;0.99490251;0.993605657;0.990220997;0.990766645;0.992511845;0.993973365;0.996203155;0.995463119;0.998968262;0.996586803;0.998738455;0.99936568;0.996783007;0.998869452;0.986227623;0.989183831;0.99713162;0.99685302;0.997443446;0.996090489;0.999572806;0.987094885;0.995639277;0.997404414;0.998780374;0.998141017;0.995085322;0.998734061;0.999664456;0.997807007;0.992615074;0.997149347;0.99729018;0.996716898;0.996024093
;;org.apache.logging.log4j.perf.jmh.ThreadLocalVsConcurrentHashMapBenchmark.threadLocal;;0.949484835;0.107725706;0.891549878;0.954917138;0.963458845;0.99807089;0.717487196;0.994815088;0.980815457;0.986703328;0.98928508;0.998187422;0.995560607;0.992045057;0.996752435;0.675347722;0.672437148;0.996483109;0.993411655;0.996312523;0.994643034;0.994304482;0.642781867;0.999527763;0.638257048;0.666508911;0.998098357;0.662672762;0.634699827;0.999145262;0.626648169;0.995589414;0.995843015;0.680259057;0.680623205;0.630234337;0.997929746;0.999210924;0.612105143;0.62710114;0.624661305;0.62927714;0.63480196;0.635530326;0.990393314;0.988211894;0.998081901;0.989479589;0.990097137;0.996341891;0.99672692;0.994186256;0.999097116;0.993162341;0.995699708;0.98994971;0.995586563;0.998732257;0.993918025;0.992611529;0.99405162;0.994509147;0.994860577;0.998851187;0.998344353;0.999685784;0.999966643;0.995264406;0.996594831;0.999770952;0.995739325;0.996952306;0.999732304;0.999819728;0.999171238;0.992815747;0.996938351;0.99972758;0.999923161;0.996679074;0.999652006;0.995524676;0.997093867;0.991086383;0.9902455;0.999967794;0.994451948;0.998215795;0.997525441;0.997633839;0.988235116;0.994093036;0.991676976;0.999806368;0.995852152;0.997703435;0.998987281;0.999920313;0.988864291
;;org.apache.logging.log4j.perf.jmh.ThreadLocalVsPoolBenchmark.newInstance;;0.95084134;0.961678041;0.986585032;0.957429978;0.988951001;0.99430573;0.995137884;0.989483573;0.995393617;0.986686087;0.994222329;0.99183786;0.995540136;0.995945728;0.989128953;0.986073216;0.994692185;0.987477573;0.996084101;0.995404167;0.99916024;0.996270748;0.997185312;0.997371344;0.996779267;0.988272558;0.995364734;0.993556767;0.99099502;0.994632067;0.99871354;0.994982492;0.995672382;0.997250997;0.996609079;0.996798101;0.988019957;0.993307879;0.997894362;0.993901781;0.998125835;0.996956241;0.992971725;0.996145697;0.994042475;0.993618484;0.997174364;0.992620882;0.986003845;0.987219013;0.992134606;0.992513033;0.990155849;0.992797961;0.993577564;0.99526379;0.992743457;0.996978174;0.990603995;0.998996174;0.995672748;0.995922034;0.998385749;0.996098764;0.995704841;0.997945447;0.997329987;0.992045117;0.995047711;0.996212703;0.995324503;0.998101157;0.992980178;0.997533162;0.989492561;0.983211497;0.988498674;0.988845703;0.990511141;0.996160074;0.989952794;0.99768632;0.994390741;0.992062637;0.991997263;0.991820624;0.996005117;0.991441162;0.990987361;0.988879663;0.993307036;0.998649929;0.998440394;0.996762452;0.99479407;0.994971655;0.997885567;0.998171888;0.990517816
;;org.apache.logging.log4j.perf.jmh.ThreadLocalVsPoolBenchmark.objectPool;;0.541721795;0.908484631;0.766260399;0.981227071;0.977455171;0.968966082;0.988693028;0.988104591;0.994454376;0.997583518;0.994597321;0.992540492;0.983656575;0.988811074;0.99616236;0.992702066;0.996381153;0.997366843;0.994350029;0.994639844;0.994572916;0.989431118;0.994500609;0.992821397;0.992982267;0.989179546;0.996870885;0.996589625;0.992869455;0.995317684;0.995889711;0.989663418;0.989862485;0.989931512;0.994645512;0.986716003;0.993649177;0.992178825;0.979717463;0.992114101;0.994174111;0.993214062;0.990649436;0.993207338;0.995646372;0.996920385;0.994576739;0.985393707;0.992572085;0.994180699;0.985235084;0.995884399;0.993782489;0.99534618;0.996603756;0.994930065;0.984755098;0.986757843;0.997174962;0.996670546;0.994645562;0.996559917;0.995749208;0.983295256;0.984067741;0.991268542;0.988109898;0.992305837;0.991393168;0.98439783;0.989531235;0.995452193;0.987260951;0.997780396;0.992947501;0.991003451;0.977330834;0.979775945;0.994078655;0.997579924;0.986628305;0.991129177;0.981668808;0.986012793;0.986362738;0.991405964;0.987550027;0.990696438;0.991088686;0.992691173;0.992482374;0.989417101;0.993712436;0.995285219;0.993546867;0.989820521;0.991497774;0.991319538;0.977078014
;;org.apache.logging.log4j.perf.jmh.ThreadLocalVsPoolBenchmark.threadLocal;;0.210872238;0.899878271;0.872807657;0.971138782;0.983621058;0.989162475;0.991036007;0.979509181;0.964020868;0.988737379;0.989095025;0.984174828;0.994021903;0.991525992;0.996036615;0.987533491;0.996311762;0.994691498;0.983900229;0.994666275;0.984271085;0.992192357;0.992484243;0.99346544;0.989415744;0.997185043;0.984545528;0.990036202;0.997276147;0.996304836;0.989912882;0.988979166;0.991943919;0.991660087;0.991536141;0.99361572;0.995448661;0.995980541;0.990894527;0.997669894;0.99275635;0.989631286;0.994269343;0.986425566;0.993627801;0.994546853;0.991260914;0.990064191;0.991123209;0.996599974;0.992992158;0.996806758;0.985362316;0.983149002;0.990705509;0.986612553;0.986059091;0.995586405;0.994538216;0.994669464;0.993537758;0.992492961;0.992332003;0.994386163;0.988360782;0.994110311;0.991783186;0.984653548;0.986662705;0.99137845;0.986041246;0.978532578;0.995451521;0.985373907;0.991516221;0.996048235;0.98807657;0.990637241;0.987627046;0.989037865;0.989559273;0.994740351;0.992478585;0.992724443;0.982902791;0.991386543;0.991263549;0.996740127;0.991032756;0.990252606;0.993518861;0.988567481;0.994789613;0.993606916;0.995158692;0.993179528;0.985821807;0.986048814;0.988656174
;;org.apache.logging.log4j.perf.jmh.ThreadLocalVsPoolBenchmark._stringNewInstance;;0.938713002;0.961053877;0.996076135;0.990386917;0.992605615;0.992111604;0.995289182;0.985410845;0.988190598;0.994892474;0.99009654;0.989418413;0.984562665;0.984489867;0.997156175;0.996966931;0.995500678;0.992619438;0.990238879;0.987174112;0.991110348;0.992751898;0.986053924;0.990627393;0.995664433;0.99453511;0.997966093;0.996845512;0.991338253;0.988980307;0.997504625;0.995861824;0.995251754;0.994330121;0.979762722;0.981197821;0.995330135;0.990660793;0.987695058;0.989239185;0.99232149;0.995393854;0.995162175;0.994686156;0.986866545;0.990908287;0.98519259;0.993153118;0.994404822;0.997786044;0.995145073;0.990653427;0.99203007;0.99779278;0.99285453;0.992339216;0.994493001;0.995118219;0.989809708;0.993221823;0.992201745;0.99184279;0.995809789;0.997359246;0.996908767;0.992629951;0.990332004;0.985540179;0.983702308;0.992830935;0.996654621;0.99880735;0.994182929;0.986992874;0.98409747;0.979799428;0.983899723;0.997691614;0.996814524;0.994527842;0.993075601;0.9858493;0.992867278;0.994818471;0.997431063;0.995318738;0.99560649;0.983731262;0.992226093;0.991174159;0.995438915;0.993885017;0.993844181;0.981124035;0.984357114;0.994114313;0.995369052;0.997857028;0.993845764
;;org.apache.logging.log4j.perf.jmh.ThreadLocalVsPoolBenchmark._stringObjectPool;;0.859716721;0.951896631;0.922029882;0.978335138;0.974627833;0.94168569;0.993807228;0.99127978;0.997670547;0.985363486;0.991701105;0.984641623;0.995695818;0.997855599;0.992253083;0.995814368;0.970454625;0.99459591;0.985783823;0.985136846;0.993199174;0.995881326;0.99502336;0.988669129;0.995596152;0.993198522;0.995840032;0.987060985;0.993515697;0.99429819;0.985969279;0.99593505;0.998064405;0.994642748;0.99670728;0.993471981;0.991187448;0.989256089;0.992089385;0.987534334;0.996988342;0.996104268;0.992525869;0.995546537;0.994694166;0.991509398;0.994370841;0.993097339;0.993539147;0.998378042;0.989327037;0.990073469;0.995502256;0.993604103;0.988803537;0.988845257;0.984310974;0.98603319;0.99192509;0.990398952;0.985758323;0.989585829;0.98906625;0.993680062;0.996635425;0.990987988;0.996142821;0.996916558;0.997948626;0.997013653;0.990595867;0.992206494;0.995245002;0.997418806;0.993804519;0.995193434;0.995872047;0.989926641;0.993594537;0.994747936;0.991774043;0.990761634;0.998168494;0.99007447;0.993620698;0.992799191;0.997454915;0.997403243;0.991535995;0.989547135;0.994776208;0.99081358;0.996702322;0.993493954;0.991847388;0.994553283;0.994405516;0.996483604;0.981993707
;;org.apache.logging.log4j.perf.jmh.ThreadLocalVsPoolBenchmark._stringThreadLocal;;0.867724474;0.624024467;0.927552938;0.958912691;0.985518622;0.99130693;0.986213765;0.98249935;0.991878935;0.987092611;0.992396034;0.984644314;0.989443108;0.994409422;0.993850373;0.98941035;0.996990792;0.990711347;0.99306957;0.995260495;0.989575857;0.992884121;0.99452177;0.997471623;0.988809525;0.988657323;0.992659826;0.99468184;0.98887819;0.993548808;0.99273288;0.995716057;0.993685597;0.993425536;0.99143387;0.992050909;0.991633599;0.995677509;0.991496519;0.995173323;0.99418764;0.986045026;0.99423252;0.997083754;0.991903707;0.987991813;0.991700845;0.993302908;0.995398209;0.990644734;0.98799427;0.996523433;0.995240522;0.996161595;0.991074154;0.992247766;0.990930747;0.988006322;0.991601067;0.988867687;0.990451009;0.984876407;0.988244157;0.992043477;0.993275147;0.993246091;0.990182107;0.990220925;0.995460586;0.994382246;0.996801638;0.99363904;0.9958452;0.994042827;0.992846074;0.996120349;0.993250668;0.996803356;0.995358837;0.99263447;0.990095917;0.994206086;0.987946624;0.975698598;0.994319902;0.996904974;0.992569077;0.996711884;0.99150121;0.993502073;0.992321356;0.978977868;0.983316537;0.992315723;0.993337087;0.99702976;0.997612481;0.997092587;0.992099462
;;org.apache.logging.log4j.perf.jmh.ThreadsafeDateFormatBenchmark.atomicFastFormat;;0.595133487;0.986811091;0.997771348;0.997378148;0.991245491;0.997070065;0.988997347;0.996049086;0.998947693;0.998352025;0.999943424;0.999167196;0.999367361;0.996931834;0.993941275;0.957500514;0.993636221;0.982289597;0.993521288;0.986121636;0.999901333;0.99506564;0.99971043;0.978466737;0.654032151;0.997434536;0.646876685;0.988729116;0.982283337;0.999649336;0.99621718;0.999969855;0.997344662;0.995196627;0.994242235;0.992115774;0.999503372;0.994572846;0.994867603;0.997757609;0.996772788;0.991971718;0.992092363;0.999142196;0.995287048;0.998669112;0.998794355;0.993410289;0.9885654;0.998262091;0.990159459;0.996793465;0.999747674;0.996502905;0.993874653;0.998386296;0.995469551;0.997970227;0.999064559;0.995643168;0.994480587;0.993825319;0.993817668;0.988941971;0.996045657;0.986260061;0.993055921;0.995386847;0.99733189;0.99256688;0.997276348;0.99803963;0.997250629;0.994889121;0.99808463;0.990096075;0.996108042;0.997126604;0.995880635;0.981320953;0.980416248;0.996542827;0.99751664;0.992482243;0.992990348;0.995489455;0.99701023;0.999331503;0.998193655;0.998821154;0.988009407;0.993512221;0.999236661;0.994167487;0.994462455;0.995539398;0.998846757;0.999457005;0.647393367
